DBN,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
01M063,All Grades,2006,General Ed,93,,2,2.2%,16,17.2%,61,65.6%,14,15.1%,75,80.6%
01M063,All Grades,2006,Special Ed,31,,8,25.8%,12,38.7%,9,29%,2,6.5%,11,35.5%
01M063,All Grades,2007,General Ed,75,,1,1.3%,5,6.7%,56,74.7%,13,17.3%,69,92%
01M063,All Grades,2007,Special Ed,23,,5,21.7%,9,39.1%,8,34.8%,1,4.3%,9,39.1%
01M063,All Grades,2008,General Ed,64,,0,0%,11,17.2%,44,68.8%,9,14.1%,53,82.8%
01M063,All Grades,2008,Special Ed,23,,2,8.7%,10,43.5%,11,47.8%,0,0%,11,47.8%
01M063,All Grades,2009,General Ed,69,,0,0%,10,14.5%,45,65.2%,14,20.3%,59,85.5%
01M063,All Grades,2009,Special Ed,35,,5,14.3%,3,8.6%,27,77.1%,0,0%,27,77.1%
01M063,All Grades,2010,General Ed,55,,3,5.5%,12,21.8%,21,38.2%,19,34.5%,40,72.7%
01M063,All Grades,2010,Special Ed,31,,6,19.4%,6,19.4%,18,58.1%,1,3.2%,19,61.3%
01M063,All Grades,2011,General Ed,47,700,0,0%,11,23.4%,15,31.9%,21,44.7%,36,76.6%
01M063,All Grades,2011,Special Ed,30,671,4,13.3%,15,50%,9,30%,2,6.7%,11,36.7%
01M064,3,2006,General Ed,37,669,1,2.7%,9,24.3%,23,62.2%,4,10.8%,27,73%
01M064,3,2006,Special Ed,12,665,0,0%,1,8.3%,10,83.3%,1,8.3%,11,91.7%
01M064,3,2007,General Ed,24,689,0,0%,0,0%,20,83.3%,4,16.7%,24,100%
01M064,3,2007,Special Ed,14,668,1,7.1%,2,14.3%,10,71.4%,1,7.1%,11,78.6%
01M064,3,2008,General Ed,33,680,0,0%,1,3%,29,87.9%,3,9.1%,32,97%
01M064,3,2008,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
01M064,3,2009,General Ed,33,679,0,0%,2,6.1%,27,81.8%,4,12.1%,31,93.9%
01M064,3,2009,Special Ed,10,667,0,0%,1,10%,8,80%,1,10%,9,90%
01M064,3,2010,General Ed,34,681,2,5.9%,17,50%,11,32.4%,4,11.8%,15,44.1%
01M064,3,2010,Special Ed,12,670,3,25%,8,66.7%,1,8.3%,0,0%,1,8.3%
01M064,3,2011,General Ed,22,676,5,22.7%,9,40.9%,8,36.4%,0,0%,8,36.4%
01M064,3,2011,Special Ed,11,668,4,36.4%,5,45.5%,2,18.2%,0,0%,2,18.2%
01M064,4,2006,General Ed,35,663,1,2.9%,11,31.4%,22,62.9%,1,2.9%,23,65.7%
01M064,4,2006,Special Ed,7,642,1,14.3%,5,71.4%,1,14.3%,0,0%,1,14.3%
01M064,4,2007,General Ed,34,665,1,2.9%,6,17.6%,25,73.5%,2,5.9%,27,79.4%
01M064,4,2007,Special Ed,12,641,1,8.3%,8,66.7%,3,25%,0,0%,3,25%
01M064,4,2008,General Ed,30,679,0,0%,4,13.3%,20,66.7%,6,20%,26,86.7%
01M064,4,2008,Special Ed,17,660,1,5.9%,3,17.6%,13,76.5%,0,0%,13,76.5%
01M064,4,2009,General Ed,35,690,0,0%,0,0%,26,74.3%,9,25.7%,35,100%
01M064,4,2009,Special Ed,1,s,s,s,s,s,s,s,s,s,s,s
01M064,4,2010,General Ed,33,678,0,0%,14,42.4%,17,51.5%,2,6.1%,19,57.6%
01M064,4,2010,Special Ed,15,666,2,13.3%,8,53.3%,4,26.7%,1,6.7%,5,33.3%
01M064,4,2011,General Ed,33,668,3,9.1%,19,57.6%,10,30.3%,1,3%,11,33.3%
01M064,4,2011,Special Ed,14,661,1,7.1%,8,57.1%,4,28.6%,1,7.1%,5,35.7%
01M064,5,2006,General Ed,31,660,1,3.2%,8,25.8%,19,61.3%,3,9.7%,22,71%
01M064,5,2006,Special Ed,6,664,0,0%,1,16.7%,5,83.3%,0,0%,5,83.3%
01M064,5,2007,General Ed,41,671,0,0%,7,17.1%,30,73.2%,4,9.8%,34,82.9%
01M064,5,2007,Special Ed,7,642,0,0%,5,71.4%,2,28.6%,0,0%,2,28.6%
01M064,5,2008,General Ed,30,673,0,0%,5,16.7%,20,66.7%,5,16.7%,25,83.3%
01M064,5,2008,Special Ed,11,668,0,0%,1,9.1%,9,81.8%,1,9.1%,10,90.9%
01M064,5,2009,General Ed,32,677,0,0%,3,9.4%,24,75%,5,15.6%,29,90.6%
01M064,5,2009,Special Ed,12,660,1,8.3%,3,25%,7,58.3%,1,8.3%,8,66.7%
01M064,5,2010,General Ed,31,684,2,6.5%,10,32.3%,13,41.9%,6,19.4%,19,61.3%
01M064,5,2010,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
01M064,5,2011,General Ed,31,688,1,3.2%,7,22.6%,16,51.6%,7,22.6%,23,74.2%
01M064,5,2011,Special Ed,18,657,3,16.7%,11,61.1%,4,22.2%,0,0%,4,22.2%
01M064,6,2006,General Ed,33,642,8,24.2%,10,30.3%,14,42.4%,1,3%,15,45.5%
01M064,6,2006,Special Ed,22,604,13,59.1%,8,36.4%,1,4.5%,0,0%,1,4.5%
01M064,All Grades,2006,General Ed,136,,11,8.1%,38,27.9%,78,57.4%,9,6.6%,87,64%
01M064,All Grades,2006,Special Ed,47,,14,29.8%,15,31.9%,17,36.2%,1,2.1%,18,38.3%
01M064,All Grades,2007,General Ed,99,,1,1%,13,13.1%,75,75.8%,10,10.1%,85,85.9%
01M064,All Grades,2007,Special Ed,33,,2,6.1%,15,45.5%,15,45.5%,1,3%,16,48.5%
01M064,All Grades,2008,General Ed,93,,0,0%,10,10.8%,69,74.2%,14,15.1%,83,89.2%
01M064,All Grades,2008,Special Ed,29,,1,3.4%,4,13.8%,23,79.3%,1,3.4%,24,82.8%
01M064,All Grades,2009,General Ed,100,,0,0%,5,5%,77,77%,18,18%,95,95%
01M064,All Grades,2009,Special Ed,23,,1,4.3%,4,17.4%,16,69.6%,2,8.7%,18,78.3%
01M064,All Grades,2010,General Ed,98,,4,4.1%,41,41.8%,41,41.8%,12,12.2%,53,54.1%
01M064,All Grades,2010,Special Ed,29,,5,17.2%,18,62.1%,5,17.2%,1,3.4%,6,20.7%
01M064,All Grades,2011,General Ed,86,677,9,10.5%,35,40.7%,34,39.5%,8,9.3%,42,48.8%
01M064,All Grades,2011,Special Ed,43,661,8,18.6%,24,55.8%,10,23.3%,1,2.3%,11,25.6%
01M110,3,2006,General Ed,65,695,1,1.5%,4,6.2%,35,53.8%,25,38.5%,60,92.3%
01M110,3,2006,Special Ed,11,666,1,9.1%,2,18.2%,7,63.6%,1,9.1%,8,72.7%
01M110,3,2007,General Ed,45,698,0,0%,2,4.4%,30,66.7%,13,28.9%,43,95.6%
01M110,3,2007,Special Ed,8,676,0,0%,0,0%,8,100%,0,0%,8,100%
01M110,3,2008,General Ed,67,703,0,0%,1,1.5%,41,61.2%,25,37.3%,66,98.5%
01M110,3,2008,Special Ed,16,677,1,6.3%,3,18.8%,9,56.3%,3,18.8%,12,75%
01M110,3,2009,General Ed,54,703,0,0%,0,0%,33,61.1%,21,38.9%,54,100%
01M110,3,2009,Special Ed,9,697,0,0%,0,0%,6,66.7%,3,33.3%,9,100%
01M110,3,2010,General Ed,60,716,2,3.3%,8,13.3%,19,31.7%,31,51.7%,50,83.3%
01M110,3,2010,Special Ed,22,666,8,36.4%,8,36.4%,4,18.2%,2,9.1%,6,27.3%
01M110,3,2011,General Ed,63,697,0,0%,14,22.2%,33,52.4%,16,25.4%,49,77.8%
01M110,3,2011,Special Ed,6,680,0,0%,4,66.7%,1,16.7%,1,16.7%,2,33.3%
01M110,4,2006,General Ed,61,692,3,4.9%,2,3.3%,32,52.5%,24,39.3%,56,91.8%
01M110,4,2006,Special Ed,19,656,0,0%,8,42.1%,10,52.6%,1,5.3%,11,57.9%
01M110,4,2007,General Ed,67,697,1,1.5%,10,14.9%,31,46.3%,25,37.3%,56,83.6%
01M110,4,2007,Special Ed,8,676,1,12.5%,1,12.5%,5,62.5%,1,12.5%,6,75%
01M110,4,2008,General Ed,45,694,0,0%,8,17.8%,21,46.7%,16,35.6%,37,82.2%
01M110,4,2008,Special Ed,10,655,1,10%,3,30%,6,60%,0,0%,6,60%
01M110,4,2009,General Ed,62,708,0,0%,1,1.6%,26,41.9%,35,56.5%,61,98.4%
01M110,4,2009,Special Ed,18,651,3,16.7%,8,44.4%,5,27.8%,2,11.1%,7,38.9%
01M110,4,2010,General Ed,51,709,0,0%,6,11.8%,19,37.3%,26,51%,45,88.2%
01M110,4,2010,Special Ed,10,664,1,10%,6,60%,2,20%,1,10%,3,30%
01M110,4,2011,General Ed,52,712,0,0%,4,7.7%,15,28.8%,33,63.5%,48,92.3%
01M110,4,2011,Special Ed,21,661,4,19%,12,57.1%,3,14.3%,2,9.5%,5,23.8%
01M110,5,2006,General Ed,57,688,0,0%,7,12.3%,32,56.1%,18,31.6%,50,87.7%
01M110,5,2006,Special Ed,9,647,2,22.2%,2,22.2%,5,55.6%,0,0%,5,55.6%
01M110,5,2007,General Ed,58,682,1,1.7%,7,12.1%,33,56.9%,17,29.3%,50,86.2%
01M110,5,2007,Special Ed,13,662,0,0%,5,38.5%,6,46.2%,2,15.4%,8,61.5%
01M110,5,2008,General Ed,61,684,0,0%,6,9.8%,40,65.6%,15,24.6%,55,90.2%
01M110,5,2008,Special Ed,9,653,1,11.1%,3,33.3%,4,44.4%,1,11.1%,5,55.6%
01M110,5,2009,General Ed,43,683,0,0%,6,14%,26,60.5%,11,25.6%,37,86%
01M110,5,2009,Special Ed,9,661,0,0%,3,33.3%,6,66.7%,0,0%,6,66.7%
01M110,5,2010,General Ed,54,693,0,0%,16,29.6%,18,33.3%,20,37%,38,70.4%
01M110,5,2010,Special Ed,18,665,4,22.2%,7,38.9%,5,27.8%,2,11.1%,7,38.9%
01M110,5,2011,General Ed,47,699,0,0%,11,23.4%,18,38.3%,18,38.3%,36,76.6%
01M110,5,2011,Special Ed,6,679,0,0%,2,33.3%,4,66.7%,0,0%,4,66.7%
01M110,6,2006,General Ed,47,668,1,2.1%,8,17%,30,63.8%,8,17%,38,80.9%
01M110,6,2006,Special Ed,6,648,0,0%,3,50%,3,50%,0,0%,3,50%
01M110,7,2006,General Ed,49,660,3,6.1%,10,20.4%,30,61.2%,6,12.2%,36,73.5%
01M110,7,2006,Special Ed,7,627,1,14.3%,3,42.9%,3,42.9%,0,0%,3,42.9%
01M110,8,2006,General Ed,40,648,3,7.5%,21,52.5%,13,32.5%,3,7.5%,16,40%
01M110,8,2006,Special Ed,5,s,s,s,s,s,s,s,s,s,s,s
01M110,All Grades,2006,General Ed,319,,11,3.4%,52,16.3%,172,53.9%,84,26.3%,256,80.3%
01M110,All Grades,2006,Special Ed,57,,7,12.3%,19,33.3%,29,50.9%,2,3.5%,31,54.4%
01M110,All Grades,2007,General Ed,170,,2,1.2%,19,11.2%,94,55.3%,55,32.4%,149,87.6%
01M110,All Grades,2007,Special Ed,29,,1,3.4%,6,20.7%,19,65.5%,3,10.3%,22,75.9%
01M110,All Grades,2008,General Ed,173,,0,0%,15,8.7%,102,59%,56,32.4%,158,91.3%
01M110,All Grades,2008,Special Ed,35,,3,8.6%,9,25.7%,19,54.3%,4,11.4%,23,65.7%
01M110,All Grades,2009,General Ed,159,,0,0%,7,4.4%,85,53.5%,67,42.1%,152,95.6%
01M110,All Grades,2009,Special Ed,36,,3,8.3%,11,30.6%,17,47.2%,5,13.9%,22,61.1%
01M110,All Grades,2010,General Ed,165,,2,1.2%,30,18.2%,56,33.9%,77,46.7%,133,80.6%
01M110,All Grades,2010,Special Ed,50,,13,26%,21,42%,11,22%,5,10%,16,32%
01M110,All Grades,2011,General Ed,162,702,0,0%,29,17.9%,66,40.7%,67,41.4%,133,82.1%
01M110,All Grades,2011,Special Ed,33,667,4,12.1%,18,54.5%,8,24.2%,3,9.1%,11,33.3%
01M134,3,2006,General Ed,39,665,2,5.1%,12,30.8%,20,51.3%,5,12.8%,25,64.1%
01M134,3,2006,Special Ed,14,624,5,35.7%,5,35.7%,4,28.6%,0,0%,4,28.6%
01M134,3,2007,General Ed,40,693,1,2.5%,1,2.5%,24,60%,14,35%,38,95%
01M134,3,2007,Special Ed,8,663,1,12.5%,3,37.5%,3,37.5%,1,12.5%,4,50%
01M134,3,2008,General Ed,51,685,0,0%,4,7.8%,39,76.5%,8,15.7%,47,92.2%
01M134,3,2008,Special Ed,10,657,1,10%,4,40%,5,50%,0,0%,5,50%
01M134,3,2009,General Ed,49,698,0,0%,1,2%,32,65.3%,16,32.7%,48,98%
01M134,3,2009,Special Ed,7,645,0,0%,6,85.7%,1,14.3%,0,0%,1,14.3%
01M134,3,2010,General Ed,40,688,3,7.5%,14,35%,17,42.5%,6,15%,23,57.5%
01M134,3,2010,Special Ed,7,673,2,28.6%,3,42.9%,2,28.6%,0,0%,2,28.6%
01M134,3,2011,General Ed,49,682,4,8.2%,25,51%,17,34.7%,3,6.1%,20,40.8%
01M134,3,2011,Special Ed,8,683,1,12.5%,3,37.5%,4,50%,0,0%,4,50%
01M134,4,2006,General Ed,38,670,2,5.3%,7,18.4%,21,55.3%,8,21.1%,29,76.3%
01M134,4,2006,Special Ed,8,652,1,12.5%,2,25%,5,62.5%,0,0%,5,62.5%
01M134,4,2007,General Ed,36,676,0,0%,8,22.2%,19,52.8%,9,25%,28,77.8%
01M134,4,2007,Special Ed,7,637,2,28.6%,2,28.6%,3,42.9%,0,0%,3,42.9%
01M134,4,2008,General Ed,38,690,1,2.6%,2,5.3%,22,57.9%,13,34.2%,35,92.1%
01M134,4,2008,Special Ed,6,692,0,0%,1,16.7%,3,50%,2,33.3%,5,83.3%
01M134,4,2009,General Ed,51,689,0,0%,3,5.9%,33,64.7%,15,29.4%,48,94.1%
01M134,4,2009,Special Ed,10,635,4,40%,2,20%,4,40%,0,0%,4,40%
01M134,4,2010,General Ed,51,698,0,0%,15,29.4%,20,39.2%,16,31.4%,36,70.6%
01M134,4,2010,Special Ed,8,647,2,25%,6,75%,0,0%,0,0%,0,0%
01M134,4,2011,General Ed,35,689,1,2.9%,9,25.7%,16,45.7%,9,25.7%,25,71.4%
01M134,4,2011,Special Ed,5,s,s,s,s,s,s,s,s,s,s,s
01M134,5,2006,General Ed,38,657,1,2.6%,13,34.2%,22,57.9%,2,5.3%,24,63.2%
01M134,5,2006,Special Ed,7,616,4,57.1%,2,28.6%,1,14.3%,0,0%,1,14.3%
01M134,5,2007,General Ed,37,676,1,2.7%,7,18.9%,20,54.1%,9,24.3%,29,78.4%
01M134,5,2007,Special Ed,6,657,1,16.7%,0,0%,5,83.3%,0,0%,5,83.3%
01M134,5,2008,General Ed,41,680,0,0%,6,14.6%,27,65.9%,8,19.5%,35,85.4%
01M134,5,2008,Special Ed,6,636,1,16.7%,2,33.3%,3,50%,0,0%,3,50%
01M134,5,2009,General Ed,48,689,0,0%,5,10.4%,23,47.9%,20,41.7%,43,89.6%
01M134,5,2009,Special Ed,4,s,s,s,s,s,s,s,s,s,s,s
01M134,5,2010,General Ed,52,681,2,3.8%,23,44.2%,15,28.8%,12,23.1%,27,51.9%
01M134,5,2010,Special Ed,11,646,3,27.3%,6,54.5%,0,0%,2,18.2%,2,18.2%
01M134,5,2011,General Ed,50,686,2,4%,11,22%,32,64%,5,10%,37,74%
01M134,5,2011,Special Ed,9,650,3,33.3%,4,44.4%,2,22.2%,0,0%,2,22.2%
01M134,6,2006,General Ed,45,654,6,13.3%,13,28.9%,23,51.1%,3,6.7%,26,57.8%
01M134,6,2006,Special Ed,4,s,s,s,s,s,s,s,s,s,s,s
01M134,All Grades,2006,General Ed,160,,11,6.9%,45,28.1%,86,53.8%,18,11.3%,104,65%
01M134,All Grades,2006,Special Ed,33,,11,33.3%,11,33.3%,11,33.3%,0,0%,11,33.3%
01M134,All Grades,2007,General Ed,113,,2,1.8%,16,14.2%,63,55.8%,32,28.3%,95,84.1%
01M134,All Grades,2007,Special Ed,21,,4,19%,5,23.8%,11,52.4%,1,4.8%,12,57.1%
01M134,All Grades,2008,General Ed,130,,1,0.8%,12,9.2%,88,67.7%,29,22.3%,117,90%
01M134,All Grades,2008,Special Ed,22,,2,9.1%,7,31.8%,11,50%,2,9.1%,13,59.1%
01M134,All Grades,2009,General Ed,148,,0,0%,9,6.1%,88,59.5%,51,34.5%,139,93.9%
01M134,All Grades,2009,Special Ed,21,,4,19%,8,38.1%,7,33.3%,2,9.5%,9,42.9%
01M134,All Grades,2010,General Ed,143,,5,3.5%,52,36.4%,52,36.4%,34,23.8%,86,60.1%
01M134,All Grades,2010,Special Ed,26,,7,26.9%,15,57.7%,2,7.7%,2,7.7%,4,15.4%
01M134,All Grades,2011,General Ed,134,685,7,5.2%,45,33.6%,65,48.5%,17,12.7%,82,61.2%
01M134,All Grades,2011,Special Ed,22,668,4,18.2%,9,40.9%,9,40.9%,0,0%,9,40.9%
01M137,3,2006,General Ed,32,663,4,12.5%,8,25%,14,43.8%,6,18.8%,20,62.5%
01M137,3,2006,Special Ed,10,639,5,50%,2,20%,3,30%,0,0%,3,30%
01M137,3,2007,General Ed,23,672,0,0%,4,17.4%,16,69.6%,3,13%,19,82.6%
01M137,3,2007,Special Ed,6,651,0,0%,2,33.3%,4,66.7%,0,0%,4,66.7%
01M137,3,2008,General Ed,31,686,0,0%,0,0%,28,90.3%,3,9.7%,31,100%
01M137,3,2008,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
01M137,3,2009,General Ed,21,684,0,0%,4,19%,12,57.1%,5,23.8%,17,81%
01M137,3,2009,Special Ed,3,s,s,s,s,s,s,s,s,s,s,s
01M137,3,2010,General Ed,21,708,1,4.8%,5,23.8%,8,38.1%,7,33.3%,15,71.4%
01M137,3,2010,Special Ed,5,s,s,s,s,s,s,s,s,s,s,s
01M137,3,2011,General Ed,33,675,5,15.2%,14,42.4%,11,33.3%,3,9.1%,14,42.4%
01M137,3,2011,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
01M137,4,2006,General Ed,43,673,2,4.7%,10,23.3%,20,46.5%,11,25.6%,31,72.1%
01M137,4,2006,Special Ed,12,614,5,41.7%,5,41.7%,2,16.7%,0,0%,2,16.7%
01M137,4,2007,General Ed,33,665,3,9.1%,7,21.2%,18,54.5%,5,15.2%,23,69.7%
01M137,4,2007,Special Ed,7,640,2,28.6%,3,42.9%,2,28.6%,0,0%,2,28.6%
01M137,4,2008,General Ed,17,663,0,0%,5,29.4%,12,70.6%,0,0%,12,70.6%
01M137,4,2008,Special Ed,9,628,3,33.3%,4,44.4%,2,22.2%,0,0%,2,22.2%
01M137,4,2009,General Ed,28,688,0,0%,1,3.6%,18,64.3%,9,32.1%,27,96.4%
01M137,4,2009,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
01M137,4,2010,General Ed,21,681,1,4.8%,9,42.9%,8,38.1%,3,14.3%,11,52.4%
01M137,4,2010,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
01M137,4,2011,General Ed,21,680,0,0%,7,33.3%,11,52.4%,3,14.3%,14,66.7%
01M137,4,2011,Special Ed,7,625,4,57.1%,3,42.9%,0,0%,0,0%,0,0%
01M137,5,2006,General Ed,39,632,9,23.1%,22,56.4%,8,20.5%,0,0%,8,20.5%
01M137,5,2006,Special Ed,14,623,6,42.9%,5,35.7%,3,21.4%,0,0%,3,21.4%
01M137,5,2007,General Ed,41,664,2,4.9%,12,29.3%,21,51.2%,6,14.6%,27,65.9%
01M137,5,2007,Special Ed,11,631,3,27.3%,6,54.5%,2,18.2%,0,0%,2,18.2%
01M137,5,2008,General Ed,28,664,0,0%,6,21.4%,22,78.6%,0,0%,22,78.6%
01M137,5,2008,Special Ed,9,657,1,11.1%,3,33.3%,4,44.4%,1,11.1%,5,55.6%
01M137,5,2009,General Ed,19,658,1,5.3%,7,36.8%,9,47.4%,2,10.5%,11,57.9%
01M137,5,2009,Special Ed,10,652,0,0%,5,50%,5,50%,0,0%,5,50%
01M137,5,2010,General Ed,23,662,1,4.3%,15,65.2%,7,30.4%,0,0%,7,30.4%
01M137,5,2010,Special Ed,5,s,s,s,s,s,s,s,s,s,s,s
01M137,5,2011,General Ed,24,676,2,8.3%,10,41.7%,8,33.3%,4,16.7%,12,50%
01M137,5,2011,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
01M137,6,2006,General Ed,55,652,6,10.9%,17,30.9%,27,49.1%,5,9.1%,32,58.2%
01M137,6,2006,Special Ed,9,627,3,33.3%,4,44.4%,2,22.2%,0,0%,2,22.2%
01M137,All Grades,2006,General Ed,169,,21,12.4%,57,33.7%,69,40.8%,22,13%,91,53.8%
01M137,All Grades,2006,Special Ed,45,,19,42.2%,16,35.6%,10,22.2%,0,0%,10,22.2%
01M137,All Grades,2007,General Ed,97,,5,5.2%,23,23.7%,55,56.7%,14,14.4%,69,71.1%
01M137,All Grades,2007,Special Ed,24,,5,20.8%,11,45.8%,8,33.3%,0,0%,8,33.3%
01M137,All Grades,2008,General Ed,76,,0,0%,11,14.5%,62,81.6%,3,3.9%,65,85.5%
01M137,All Grades,2008,Special Ed,20,,4,20%,8,40%,7,35%,1,5%,8,40%
01M137,All Grades,2009,General Ed,68,,1,1.5%,12,17.6%,39,57.4%,16,23.5%,55,80.9%
01M137,All Grades,2009,Special Ed,15,,0,0%,6,40%,9,60%,0,0%,9,60%
01M137,All Grades,2010,General Ed,65,,3,4.6%,29,44.6%,23,35.4%,10,15.4%,33,50.8%
01M137,All Grades,2010,Special Ed,12,,3,25%,8,66.7%,1,8.3%,0,0%,1,8.3%
01M137,All Grades,2011,General Ed,78,677,7,9%,31,39.7%,30,38.5%,10,12.8%,40,51.3%
01M137,All Grades,2011,Special Ed,11,633,7,63.6%,4,36.4%,0,0%,0,0%,0,0%
01M140,3,2006,General Ed,32,662,2,6.3%,7,21.9%,19,59.4%,4,12.5%,23,71.9%
01M140,3,2006,Special Ed,10,635,2,20%,6,60%,2,20%,0,0%,2,20%
01M140,3,2007,General Ed,23,666,0,0%,3,13%,19,82.6%,1,4.3%,20,87%
01M140,3,2007,Special Ed,6,660,0,0%,2,33.3%,4,66.7%,0,0%,4,66.7%
01M140,3,2008,General Ed,28,671,0,0%,5,17.9%,23,82.1%,0,0%,23,82.1%
01M140,3,2008,Special Ed,10,659,1,10%,3,30%,5,50%,1,10%,6,60%
01M140,3,2009,General Ed,30,696,0,0%,2,6.7%,21,70%,7,23.3%,28,93.3%
01M140,3,2009,Special Ed,9,654,0,0%,4,44.4%,5,55.6%,0,0%,5,55.6%
01M140,3,2010,General Ed,18,688,1,5.6%,12,66.7%,2,11.1%,3,16.7%,5,27.8%
01M140,3,2010,Special Ed,8,672,2,25%,3,37.5%,3,37.5%,0,0%,3,37.5%
01M140,3,2011,General Ed,22,667,8,36.4%,11,50%,2,9.1%,1,4.5%,3,13.6%
01M140,3,2011,Special Ed,3,s,s,s,s,s,s,s,s,s,s,s
01M140,4,2006,General Ed,27,659,3,11.1%,8,29.6%,15,55.6%,1,3.7%,16,59.3%
01M140,4,2006,Special Ed,15,650,2,13.3%,6,40%,7,46.7%,0,0%,7,46.7%
01M140,4,2007,General Ed,34,676,1,2.9%,3,8.8%,23,67.6%,7,20.6%,30,88.2%
01M140,4,2007,Special Ed,6,639,2,33.3%,1,16.7%,3,50%,0,0%,3,50%
01M140,4,2008,General Ed,26,661,3,11.5%,5,19.2%,16,61.5%,2,7.7%,18,69.2%
01M140,4,2008,Special Ed,7,656,1,14.3%,3,42.9%,3,42.9%,0,0%,3,42.9%
01M140,4,2009,General Ed,33,663,4,12.1%,6,18.2%,18,54.5%,5,15.2%,23,69.7%
01M140,4,2009,Special Ed,12,648,1,8.3%,6,50%,5,41.7%,0,0%,5,41.7%
01M140,4,2010,General Ed,28,672,2,7.1%,12,42.9%,13,46.4%,1,3.6%,14,50%
01M140,4,2010,Special Ed,8,659,1,12.5%,5,62.5%,2,25%,0,0%,2,25%
01M140,4,2011,General Ed,18,694,0,0%,2,11.1%,12,66.7%,4,22.2%,16,88.9%
01M140,4,2011,Special Ed,6,681,0,0%,2,33.3%,4,66.7%,0,0%,4,66.7%
01M140,5,2006,General Ed,26,665,1,3.8%,7,26.9%,15,57.7%,3,11.5%,18,69.2%
01M140,5,2006,Special Ed,15,623,7,46.7%,5,33.3%,3,20%,0,0%,3,20%
01M140,5,2007,General Ed,26,664,1,3.8%,3,11.5%,21,80.8%,1,3.8%,22,84.6%
01M140,5,2007,Special Ed,11,647,1,9.1%,4,36.4%,6,54.5%,0,0%,6,54.5%
01M140,5,2008,General Ed,27,668,2,7.4%,3,11.1%,21,77.8%,1,3.7%,22,81.5%
01M140,5,2008,Special Ed,10,648,2,20%,1,10%,7,70%,0,0%,7,70%
01M140,5,2009,General Ed,23,678,0,0%,3,13%,15,65.2%,5,21.7%,20,87%
01M140,5,2009,Special Ed,2,s,s,s,s,s,s,s,s,s,s,s
01M140,5,2010,General Ed,25,676,3,12%,8,32%,11,44%,3,12%,14,56%
01M140,5,2010,Special Ed,14,652,6,42.9%,5,35.7%,3,21.4%,0,0%,3,21.4%
01M140,5,2011,General Ed,26,667,2,7.7%,17,65.4%,5,19.2%,2,7.7%,7,26.9%
01M140,5,2011,Special Ed,9,639,4,44.4%,5,55.6%,0,0%,0,0%,0,0%
01M140,6,2006,General Ed,37,641,4,10.8%,17,45.9%,15,40.5%,1,2.7%,16,43.2%
01M140,6,2006,Special Ed,18,627,7,38.9%,8,44.4%,3,16.7%,0,0%,3,16.7%
01M140,6,2007,General Ed,51,663,3,5.9%,10,19.6%,34,66.7%,4,7.8%,38,74.5%
01M140,6,2007,Special Ed,22,609,11,50%,6,27.3%,5,22.7%,0,0%,5,22.7%
01M140,6,2008,General Ed,38,676,0,0%,7,18.4%,20,52.6%,11,28.9%,31,81.6%
01M140,6,2008,Special Ed,20,635,5,25%,9,45%,6,30%,0,0%,6,30%
01M140,6,2009,General Ed,47,673,1,2.1%,4,8.5%,39,83%,3,6.4%,42,89.4%
01M140,6,2009,Special Ed,12,651,2,16.7%,3,25%,7,58.3%,0,0%,7,58.3%
01M140,6,2010,General Ed,52,668,7,13.5%,20,38.5%,20,38.5%,5,9.6%,25,48.1%
01M140,6,2010,Special Ed,3,s,s,s,s,s,s,s,s,s,s,s
01M140,6,2011,General Ed,46,673,1,2.2%,21,45.7%,21,45.7%,3,6.5%,24,52.2%
01M140,6,2011,Special Ed,18,649,5,27.8%,11,61.1%,2,11.1%,0,0%,2,11.1%
01M140,7,2006,General Ed,67,635,10,14.9%,38,56.7%,18,26.9%,1,1.5%,19,28.4%
01M140,7,2006,Special Ed,20,610,11,55%,5,25%,4,20%,0,0%,4,20%
01M140,7,2007,General Ed,55,657,2,3.6%,19,34.5%,28,50.9%,6,10.9%,34,61.8%
01M140,7,2007,Special Ed,12,640,1,8.3%,8,66.7%,3,25%,0,0%,3,25%
01M140,7,2008,General Ed,49,667,3,6.1%,7,14.3%,28,57.1%,11,22.4%,39,79.6%
01M140,7,2008,Special Ed,16,638,2,12.5%,6,37.5%,7,43.8%,1,6.3%,8,50%
01M140,7,2009,General Ed,43,685,0,0%,3,7%,25,58.1%,15,34.9%,40,93%
01M140,7,2009,Special Ed,15,653,0,0%,6,40%,9,60%,0,0%,9,60%
01M140,7,2010,General Ed,46,672,3,6.5%,18,39.1%,16,34.8%,9,19.6%,25,54.3%
01M140,7,2010,Special Ed,12,648,4,33.3%,6,50%,2,16.7%,0,0%,2,16.7%
01M140,7,2011,General Ed,49,669,4,8.2%,18,36.7%,22,44.9%,5,10.2%,27,55.1%
