Trade Code,Trade Description,Vendor Name,Address,City,State,Zip,Phone,Fax,Contact Person,MBE,WBE,LBE,>1M,Prequalified Date
02210,SUBSURFACE INVESTIGATION,"JERSEY BORING & DRILLING CO., INC.",150 WRIGHT STREET,NEWARK,NJ,07114,973-242-3800,973-802-1272,SHELLEY LACH,N,Y,N,Y,03/03/2013
02210,SUBSURFACE INVESTIGATION,Spectrum Coverage Corp.,323 Merrick Avenue,Merrick,NY,11566,516-546-1100,516-213-8156,Jill Haimson,N,Y,N,Y,05/27/2013
02210,SUBSURFACE INVESTIGATION,"Universal Testing & Inspection Services, Inc.",73 Otis Street,West Babylon,NY,11704,631-491-5252,631-491-5959,Larry A. Mercardan,N,N,N,Y,11/18/2014
02210,SUBSURFACE INVESTIGATION,"WARREN GEORGE, INC.",1 Foot of Jersey Avenue,Jersey City,NJ,07302,201-433-9797,201-433-9139,Anthony Tirro,N,N,N,Y,03/25/2014
,,,,,,,,,,,,,,
02220,DEMOLITION,"A. RUSSO WRECKING, INC.",67 EAST AVENUE,LAWRENCE,NY,11559,516-239-8823,516-239-9324,ANN MARIE RUSSO,N,Y,N,Y,06/08/2013
02220,DEMOLITION,AMG Environmental Restoration LLC,133 North Hamilton Avenue,Lindenhurst,NY,11757,631-592-2858,631-592-0447,Joan Migliaccio,N,Y,N,N,01/06/2014
02220,DEMOLITION,Brandenburg Industrial Service Company,37-10 Skillman Avenue,Long Island City,NY,11101,718-685-3710,877-759-1831,John O'Keefe,N,N,N,Y,06/02/2014
02220,DEMOLITION,Breeze National Inc.,31 BAY STREET,BROOKLYN,NY,11231,718-254-8070,718-254-8071,TOBY ROMANO JR,N,N,N,Y,01/31/2015
02220,DEMOLITION,"Citywide Environmental Services, LLC",199-20  32 Avenue,Flushing,NY,11358,718-237-2849,718-237-4034,Danielle Fertitta,N,N,N,Y,08/21/2015
02220,DEMOLITION,Classic Environmental Inc,112 Wade Road,Latham,NY,12110,518-591-0234,518-591-0704,Greg Streeter,N,N,N,Y,09/10/2013
02220,DEMOLITION,"COLE PARTNERS, INC.",242 Nevins Street,Brooklyn,NY,11217,718-875-8300,718-875-8400,Dee Haughton,Y,N,N,N,10/18/2015
02220,DEMOLITION,Cormican Construction LLC,90 West Sandford Blvd.,Mount Vernon,NY,10550,914-663-9622,914-663-9623,Lisa Buchanan,N,N,Y,N,03/16/2013
02220,DEMOLITION,CORPORATE CONSTRUCTION & PROJECT,1034 Sipp Avenue,Medford,NY,11763,631-730-6249,646-349-3050,Catherine Jallim,Y,Y,N,N,06/27/2015
02220,DEMOLITION,DOUBLE NICKEL CONTRACTING INC,3 TERRELL LANE,HICKSVILLE,NY,11801,516-233-7973,516-827-5742,MARY T. BREMEN,N,Y,N,N,08/19/2013
02220,DEMOLITION,"DYNASTY STAINLESS STEEL & METAL INDUSTRIES, INC.",59-85 Maurice Avenue,Maspeth,NY,11378,718-205-6623,718-205-6675,Suchu Chan,Y,N,N,Y,09/02/2013
02220,DEMOLITION,EMPIRE COMMERCIAL CORP,126-30 37th Avenue,Flushing,NY,11368,718-458-4898,718-899-4404,Ralph Paterno,N,N,N,N,09/27/2014
02220,DEMOLITION,Gateway Demolition Corp.,134-22 32ND AVENUE,FLUSHING,NY,11354,718-359-1400,718-461-6558,Ronnie Moskowitz,N,N,N,Y,09/22/2014
02220,DEMOLITION,Genrus Corporation,107-50 Guy R. Brewer Boulevard,Jamaica,NY,11433,718-291-5789,718-291-5824,Lascelve Allen,Y,N,N,N,04/07/2014
02220,DEMOLITION,"GRAMERCY GROUP, INC.",3000  Burns Avenue,Wantagh,NY,11793,516-876-0020,516-876-0021,Vincent Parziale,N,N,N,Y,03/20/2015
02220,DEMOLITION,HHJR CONSTRUCTION LTD.,280 NORTH MAIN STREET,FREEPORT,NY,11520,516-623-9555,516-623-9596,HENRY HINTON JR.,N,N,N,N,08/24/2013
02220,DEMOLITION,"Hudson Valley Environmental, Inc.",396 Whitehead Ave,South River,NJ,08882,732-967-0060,732-967-0603,Catherine Moynihan,N,N,N,Y,06/29/2014
02220,DEMOLITION,INNOV Remodeling & Contracting Inc.,149  Westchester Avenue,Port Chester,NY,10573,914-939-8100,914-939-8101,Rogerio S. Freitas,Y,Y,N,N,10/19/2015
02220,DEMOLITION,IVERAGH CONSTRUCTION CORP.,63-16 Bourton Street,Rego Park,NY,11374,718-476-7980,718-476-1906,Caroline Kelly,N,Y,N,N,07/27/2015
02220,DEMOLITION,JV Trucking & Rigging LLC,29 Longstreet Road,Manalapan,NJ,07726,718-720-8048,732-863-0853,Maria Volpe,N,N,N,N,03/30/2013
02220,DEMOLITION,"Kelco Construction, Inc.",40 Austin Boulevard,Commack,NY,11725,631-462-2952,631-462-3524,Joan Romano,N,N,N,Y,09/23/2014
02220,DEMOLITION,"Koko Contracting, Inc.",516 ROUTE 25A,Mount Sinai,NY,11766,631-928-0220,631-928-9527,GEORGE KOKOLAKIS,N,N,N,Y,09/27/2013
02220,DEMOLITION,LASHAY'S CONSTR & DEVLPMNT. CO. INC,470  NEPPERHAN AVE,Yonkers,NY,10701,914-290-2365,914-207-0464,Andrew F. Simmons,Y,N,N,N,05/21/2013
02220,DEMOLITION,LJC Dismantling Corp.,415-A Meacham Ave,ELMONT,NY,11003,516-488-3883,516-488-3934,Nicole Huber,N,N,N,Y,03/23/2015
02220,DEMOLITION,LVI Demolition Services Inc.,32 Williams  Parkway,East Hanover,NJ,07936,973-884-8682,973-377-7464,Edward King,N,N,N,Y,07/24/2015
02220,DEMOLITION,M I T BROTHERS CONSTRUCTION INC,42-32A  162nd STREET,FLUSHING,NY,11358,917-416-5577,718-886-6797,Frank Huang,Y,N,Y,N,04/16/2015
02220,DEMOLITION,"MANHATTAN DEMOLITION CO., INC.",8-16 43rd Avenue,LONG ISLAND CITY,NY,11101,718-361-0397,718-482-7123,CARLO BORDONE,N,N,N,N,05/19/2014
02220,DEMOLITION,"MILTON WELDING, INC.",22 Saddle Ridge Road,OSSINING,NY,10562,914-762-5299,914-762-5299,Milton Banton,Y,N,N,N,01/24/2014
02220,DEMOLITION,"NASDI, LLC",2705 Richmond Terrace,Staten Island,NY,10303,718-981-9100,781-250-6703,Albert Mandrafino,N,N,N,Y,07/09/2013
02220,DEMOLITION,NEW YORK GREEN BUILDERS INC,28-15 24th Avenue,Astoria,NY,11102,718-274-8000,718-274-9400,Saeed Erfani,N,N,Y,N,02/24/2015
02220,DEMOLITION,"OLIVEIRA CONTRACTING, INC.",15 Albertson Ave,Albertson,NY,11507,516-333-6343,516-333-6367,Joel Martins,N,N,N,Y,01/12/2014
02220,DEMOLITION,PERFETTO ENTERPRISES COMPANY INC,2319 RICHMOND TERRACE,STATEN ISLAND,NY,10302,718-442-4212,718-442-4233,Kathy Feretzanis,N,N,N,Y,11/15/2015
02220,DEMOLITION,"Red Hook Construction Group-I, LLC",209 South Fehr Way,Bayshore,NY,11706,631-841-4501,631-841-4507,Angela Macchia,N,N,N,Y,06/21/2014
02220,DEMOLITION,"Reddy Builders, Inc",90-28 209 Street,Queens Village,NY,11428,347-493-0998,718-412-3241,Sekhar Reddy,Y,N,N,N,04/09/2015
02220,DEMOLITION,"Rite-Way Internal Removal, Inc.",64-05 34 AVENUE,WOODSIDE,NY,11377,718-458-8900,718-899-0515,Leroy Barroca,N,N,N,Y,06/15/2013
02220,DEMOLITION,scaffidi paving and drainage inc;,34  rte 9w,west haverstraw,NY,10993,845-596-0590,845-429-7030,danny scaffidi,Y,N,N,N,08/17/2013
02220,DEMOLITION,"SLAVCO CONSTRUCTION, INC.",164 GETTY AVENUE,CLIFTON,NJ,07011,973-478-4848,973-478-7877,Slavco Madzarov,N,N,N,Y,12/15/2013
02220,DEMOLITION,"Standard Demolition Services, Inc.",30 Nutmeg,Trumbull,CT,06611,203-380-8300,203-380-8944,Jeannine Lattanzi,N,N,N,Y,11/16/2015
02220,DEMOLITION,Statewide Demolition Corp.,58-75 57th Road,Maspeth,NY,11378,718-416-2100,718-416-3330,Piero Musso,N,N,N,N,12/07/2013
02220,DEMOLITION,"TITAN CONTRACTING GROUP, INC.",66-00 Queens Midtown Expresswa,Maspeth,NY,11378,718-424-0300,718-478-2385,Daniel Colasuonno,N,N,N,Y,11/04/2013
02220,DEMOLITION,TRI STATE DISMANTLING CORP.,207 Dupont Street,Brooklyn,NY,11222,718-349-2552,718-349-0289,Andrzej Barnowski,N,N,N,Y,06/07/2014
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
02250,SHORING AND UNDERPINNING,"CIVETTA COUSINS JV, LLC",1100 EAST 156TH STREET,BRONX,NY,10474,718-991-5100,718-378-1184,John Lombardi,N,N,N,Y,01/07/2016
02250,SHORING AND UNDERPINNING,Force Drilling LLC,70  Gum Springs Road,Morgantown,WV,26508,304-413-0623,304-291-0671,Rachel Wolfe,N,N,N,N,03/01/2013
02250,SHORING AND UNDERPINNING,Genrus Corporation,107-50 Guy R. Brewer Boulevard,Jamaica,NY,11433,718-291-5789,718-291-5824,Lascelve Allen,Y,N,N,N,04/07/2014
02250,SHORING AND UNDERPINNING,LOFTUS CONTRACTING CORP.,51  Route 100,Briarcliff Manor,NY,10510,914-488-5820,914-488-5821,MICHAEL S. LOFTUS,N,N,N,N,05/10/2014
02250,SHORING AND UNDERPINNING,"MACRO ENTERPRISES, LTD.",25 EAST CHESTNUT STREET,MASSAPEQUA,NY,11758,516-799-3434,516-799-3845,GEORGE MORRIS,N,N,N,N,06/16/2014
02250,SHORING AND UNDERPINNING,MAYRICH CONSTRUCTION CORP.,1141 OAK POINT AVENUE,BRONX,NY,10474,718-378-2600,718-893-1800,Mike Giacopelli,N,N,N,Y,12/22/2013
02250,SHORING AND UNDERPINNING,"OLIVEIRA CONTRACTING, INC.",15 Albertson Ave,Albertson,NY,11507,516-333-6343,516-333-6367,Joel Martins,N,N,N,Y,01/12/2014
02250,SHORING AND UNDERPINNING,"POSILLICO ENVIRONMENTAL, INC.",1750 New Highway,Farmingdale,NY,11735,631-249-1872,631-249-8124,Michael J. Trotta,N,N,N,Y,07/27/2013
02250,SHORING AND UNDERPINNING,"SOIL SOLUTIONS, INC.",110  CHERRY VALLEY AVENUE,WEST HEMPSTEAD,NY,11552,516-292-6000,516-292-6090,Vincent DeJana,N,N,N,Y,07/15/2014
02250,SHORING AND UNDERPINNING,"URBAN FOUNDATIONENGINEERING, LLC",32-33 111th Street,EAST ELMHURST,NY,11369,718-478-3021,718-397-1917,Heymi Kuriel,N,N,N,Y,01/07/2016
,,,,,,,,,,,,,,
02260,EXCAVATION SUPPORT SYS/COFFERDAMS,"MACRO ENTERPRISES, LTD.",25 EAST CHESTNUT STREET,MASSAPEQUA,NY,11758,516-799-3434,516-799-3845,GEORGE MORRIS,N,N,N,N,06/16/2014
,,,,,,,,,,,,,,
02300,EARTHWORK,A. Williams Trucking & Backhoe Trenching  INC.,225 3RD AVENUE,BROOKLYN,NY,11217,718-923-9600,718-923-1603,SALLY WILLIAMS,Y,Y,N,Y,11/22/2013
02300,EARTHWORK,A.S.C. CONTRACTING CORP.,68  Birch Hill,Albertson,NY,11507,718-278-9349,718-545-5866,CHARLES ROMANO,N,N,N,Y,01/29/2016
02300,EARTHWORK,"AD-TECH ENTERPRISES, LTD",21 Warren Place,Mount Vernon,NY,10550,914-665-0083,914-699-5434,Marcus Jarl,N,N,N,Y,03/20/2015
02300,EARTHWORK,ALZA CONSTRUCTION CORPORATION,146-20 Guy R. Brewer Blvd.,Jamaica,NY,11434,718-276-2600,718-276-4100,Thomas A. Marlow,Y,N,Y,N,06/30/2013
02300,EARTHWORK,ARAZ INDUSTRIES INC.,45 JERSEY STREET,West Babylon,NY,11704,631-491-1229,631-491-1602,MIRRA ZARA,N,N,N,Y,11/09/2013
02300,EARTHWORK,Brandenburg Industrial Service Company,37-10 Skillman Avenue,Long Island City,NY,11101,718-685-3710,877-759-1831,John O'Keefe,N,N,N,Y,06/02/2014
02300,EARTHWORK,"Brookside Environmental, Inc.",7 Willis Court,Hicksville,NY,11801,516-377-6300,516-377-6846,Richard Taylor,N,N,N,N,07/12/2014
02300,EARTHWORK,CARNAK CONSTRUCTION INC.,500 Ocean Avenue,East Rockaway,NY,11518,516-593-6460,516-887-5320,Soteris Zografakis,N,N,N,Y,07/14/2013
02300,EARTHWORK,"CIVETTA COUSINS JV, LLC",1100 EAST 156TH STREET,BRONX,NY,10474,718-991-5100,718-378-1184,John Lombardi,N,N,N,Y,01/07/2016
02300,EARTHWORK,"COLE PARTNERS, INC.",242 Nevins Street,Brooklyn,NY,11217,718-875-8300,718-875-8400,Dee Haughton,Y,N,N,N,10/18/2015
02300,EARTHWORK,COPPOLA PAVING & LANDSCAPING CORP.,3830 BOSTON ROAD,BRONX,NY,10475,718-325-8815,718-325-9305,ERIC COPPOLA,N,N,N,Y,08/17/2013
02300,EARTHWORK,Cormican Construction LLC,90 West Sandford Blvd.,Mount Vernon,NY,10550,914-663-9622,914-663-9623,Lisa Buchanan,N,N,Y,N,03/16/2013
02300,EARTHWORK,"CREAMER ENVIRONMENTAL, INC.",215 UNION STREET,HACKENSACK,NJ,07601,201-968-3300,201-968-3301,Tracy Straka,N,N,N,Y,07/27/2014
02300,EARTHWORK,Cruz Contractors LLC,952  Holmdel Road,Holmdel,NJ,07733,732-946-8400,732-946-8956,Lisa Gulino,N,N,N,Y,12/12/2014
02300,EARTHWORK,"DARCON CONSTRUCTION, INC.",360 MEACHAM AVENUE,ELMONT,NY,11003,516-358-2533,516-488-6467,Angelo CAIAZZO,N,N,N,Y,05/25/2014
02300,EARTHWORK,DATA CONSTRUCTION CO L.L.C.,6  Debracy Court,Manalapan,NJ,07726,732-972-0740,732-972-9390,Dominick Ali,N,N,N,N,02/08/2014
02300,EARTHWORK,DeThomas & Son Concrete Corp,163 Sullivan La,Westbury,NY,11590,516-333-2828,516-997-0834,Thomas Buscher,Y,N,N,N,06/08/2013
02300,EARTHWORK,DOUBLE NICKEL CONTRACTING INC,3 TERRELL LANE,HICKSVILLE,NY,11801,516-233-7973,516-827-5742,MARY T. BREMEN,N,Y,N,N,08/19/2013
02300,EARTHWORK,"EASTERN EXCAVATION, INC.",59 Nepperhan Avenue,Elmsford,NY,10523,914-592-7275,914-592-0151,Lenore Delucie,N,N,N,Y,01/09/2015
02300,EARTHWORK,EIC Associates Inc.,140 MOUNTAIN AVENUE,SPRINGFIELD,NJ,07081,973-315-0200,973-315-0218,"Leo Pflug, Jr.",N,N,N,Y,03/29/2014
02300,EARTHWORK,FGI CORPORATION,1901 AMETHYST STREET,BRONX,NY,10462,718-824-0264,718-824-9438,JOHN MARRICCO,N,N,N,Y,04/02/2013
02300,EARTHWORK,Fredante Construction Corp.,18 Woodlee Road,Cold Spring Harbor,NY,11724,631-367-4479,631-692-4414,THOMAS BALDANTE,N,N,N,N,10/03/2014
02300,EARTHWORK,GEM QUALITY CORPORATION,5620 1st Avenue,Brooklyn,NY,11220,718-759-9277,718-759-9278,Irshad Ahmed,Y,N,N,N,09/29/2014
02300,EARTHWORK,GEMSTAR CONSTRUCTION CORP.,83 JEWETT AVENUE,STATEN ISLAND,NY,10302,718-442-8200,718-442-1509,JOHN SAIA,N,N,N,N,04/29/2014
02300,EARTHWORK,Genrus Corporation,107-50 Guy R. Brewer Boulevard,Jamaica,NY,11433,718-291-5789,718-291-5824,Lascelve Allen,Y,N,N,N,04/07/2014
02300,EARTHWORK,GREEN GOLD DEVELOPMENT CORP.,18-56 42ND STREET,ASTORIA,NY,11105,718-721-6677,718-626-2110,Alfonso Taibi,N,N,N,N,08/21/2015
02300,EARTHWORK,HHJR CONSTRUCTION LTD.,280 NORTH MAIN STREET,FREEPORT,NY,11520,516-623-9555,516-623-9596,HENRY HINTON JR.,N,N,N,N,08/24/2013
02300,EARTHWORK,"HI-TECH RESTORATION, INC.",1371 Coney Island Ave,BROOKLYN,NY,11230,718-677-3141,718-677-3142,MOHAMMAD HUSSAIN,N,N,N,N,01/25/2014
02300,EARTHWORK,ISLAND FOUNDATIONS CORPORATION,84 Winant Place,STATEN ISLAND,NY,10309,718-967-6062,718-967-2542,Bill KIECKA,N,N,N,Y,11/04/2013
02300,EARTHWORK,JCC CONSTRUCTION CORP,24-02 39th Avenue,Long Island City,NY,11101,718-482-9600,718-361-2888,David  Cannizzaro,N,N,N,Y,07/20/2013
02300,EARTHWORK,K&V Construction Inc.,539 Hobart Road,Paramus,NJ,07652,201-245-9554,201-261-8767,Ramesh C. Patel,Y,N,N,N,08/24/2015
02300,EARTHWORK,KROYWEN RLTY & CONSTRUCTION CORP,36-02 ASTORIA BOULEVARD,ASTORIA,NY,11103,718-626-7272,718-932-4667,Vincent Wade,N,N,N,Y,12/29/2013
02300,EARTHWORK,LIGHT HOUSE DESIGNS INC.,10 Shore Blvd.,Brooklyn,NY,11235,718-934-2029,718-504-3933,Isabella Anatolia,N,Y,Y,N,09/02/2013
02300,EARTHWORK,"LOUIS BARBATO LANDSCAPING, INC.",1600 RAILROAD AVENUE,HOLBROOK,NY,11741,631-285-6767,631-285-6748,Anthony Barbato,N,N,N,N,11/19/2013
02300,EARTHWORK,MARGARELLA INDUSTRIAL CONSTRUCTION CORP,2351 Richmond Terrace,Staten Island,NY,10302,718-980-7569,718-668-1812,Stephen Margarella,N,N,Y,N,12/29/2014
02300,EARTHWORK,MAYRICH CONSTRUCTION CORP.,1141 OAK POINT AVENUE,BRONX,NY,10474,718-378-2600,718-893-1800,Mike Giacopelli,N,N,N,Y,12/22/2013
02300,EARTHWORK,Mikes Exterior Contracting Corp.,39-17 60th Street,Woodside,NY,11377,718-205-7434,718-803-3227,Michael Reilly,N,N,Y,N,09/19/2014
02300,EARTHWORK,MSM EMPIRE CONSTRUCTION CORP,128 Roselle Street,Mineola,NY,11501,516-746-3304,516-746-0889,Mario S. Ciccotto,N,N,N,Y,03/30/2015
02300,EARTHWORK,NEW YORK CONCRETE CORP.,708 Sharrotts Road,STATEN ISLAND,NY,10309,718-967-3720,718-967-0144,DONNA MARIE RUSSO,N,Y,N,Y,10/04/2013
02300,EARTHWORK,"NY Asphalt, Inc.",73 Industrial Loop,Staten Island,NY,10309,718-966-6466,718-966-6544,Gina DiFazio,N,N,N,Y,10/25/2015
02300,EARTHWORK,"OLIVEIRA CONTRACTING, INC.",15 Albertson Ave,Albertson,NY,11507,516-333-6343,516-333-6367,Joel Martins,N,N,N,Y,01/12/2014
02300,EARTHWORK,PAUL J. SCARIANO INC,916 Old Nepperhan Avenue,Yonkers,NY,10706,914-623-9200,914-623-9201,Paul Scariano,N,N,N,Y,01/11/2014
02300,EARTHWORK,PERFETTO CONTRACTING CO.,250 SIXTH STREET,BROOKLYN,NY,11215,718-858-8600,718-858-8604,Cesare Perfetto,N,N,N,Y,11/09/2014
02300,EARTHWORK,"PHASE 1 GROUP, INC.",59 ENGLEWOOD AVENUE,STATEN ISLAND,NY,10309,718-966-7700,718-966-7790,Jane M. Petri,N,N,N,Y,04/01/2013
02300,EARTHWORK,"POSILLICO CIVIL, INC.",1750 NEW HIGHWAY,FARMINGDALE,NY,11735,631-249-1872,631-249-8124,Mike Trotta,N,N,N,Y,06/18/2013
02300,EARTHWORK,"POSILLICO ENVIRONMENTAL, INC.",1750 New Highway,Farmingdale,NY,11735,631-249-1872,631-249-8124,Michael J. Trotta,N,N,N,Y,07/27/2013
02300,EARTHWORK,Pyramid Paving Inc.,187 Granite Avenue,Staten Island,NY,10303,718-720-5934,718-720-5821,Mohamed Shawkat,Y,N,N,N,12/10/2015
02300,EARTHWORK,"RAVINE CONSTRUCTION, INC.",149 MILES AVENUE,STATEN ISLAND,NY,10308,718-948-6069,718-967-2786,JOSEPH P. IZZO,N,N,N,Y,02/23/2014
02300,EARTHWORK,RECINE MATERIALS CORP.,147 E. 2nd Street,Mineola,NY,11501,516-833-6481,516-833-6308,TINA RECINE,N,N,N,N,12/21/2013
02300,EARTHWORK,RESTANI CONSTRUCTION CORP.,42-04 BERRIAN BLVD.,ASTORIA,NY,11105,718-728-0870,718-728-0873,SALVATORE RESTIVO,N,N,N,Y,09/09/2014
02300,EARTHWORK,SAFECON BUILDERS CORP.,3957 Flatlands Avenue,Brooklyn,NY,11234,718-677-8190,718-677-8191,Naveed A. Malik,Y,N,N,N,08/11/2014
02300,EARTHWORK,Satnaam International Construction Corp.,259-11  80th ave,glen oaks,NY,11004,917-826-3262,516-726-8284,salinder singh,N,N,N,N,07/22/2013
02300,EARTHWORK,scaffidi paving and drainage inc;,34  rte 9w,west haverstraw,NY,10993,845-596-0590,845-429-7030,danny scaffidi,Y,N,N,N,08/17/2013
02300,EARTHWORK,SENTRALE CONSTRUCTION CORPORATION,206 Ferris Avenue,White Plains,NY,10603,914-761-5825,914-761-4358,Joe Cerniglia,N,N,N,Y,12/21/2014
02300,EARTHWORK,SILVERLANDS SERVICES INC.,4475 SOUTH CLINTON AVE,SOUTH PLAINFIELD,NJ,07080,609-903-7777,732-518-6666,MADHU RAJAN,Y,N,N,N,08/23/2014
02300,EARTHWORK,"SOIL SOLUTIONS, INC.",110  CHERRY VALLEY AVENUE,WEST HEMPSTEAD,NY,11552,516-292-6000,516-292-6090,Vincent DeJana,N,N,N,Y,07/15/2014
02300,EARTHWORK,"SUPERIOR SITEWORK, INC.",28 GARFIELD AVENUE,BAYSHORE,NY,11706,631-595-1202,631-595-2302,Susan Caruso,N,N,N,N,02/28/2015
02300,EARTHWORK,"URBAN FOUNDATIONENGINEERING, LLC",32-33 111th Street,EAST ELMHURST,NY,11369,718-478-3021,718-397-1917,Heymi Kuriel,N,N,N,Y,01/07/2016
02300,EARTHWORK,WILLIAM A. GROSS CONST. ASSOC. INC.,117 South 4th Street,NEW HYDE PARK,NY,11040,516-437-0909,516-437-7768,Donna Destefano,N,N,N,Y,01/31/2016
02300,EARTHWORK,"Yonkers Contracting Company, Inc.",969 Midland Avenue,Yonkers,NY,10704,914-965-1500,914-378-8880,John L. Kolaya,N,N,N,Y,05/13/2013
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
02450,PILES AND CAISSONS,CORE TECH ASSOCIATES CORP.,45-38 162 Street,Flushing,NY,11358,718-747-2440,718-747-2432,WILLIAM TERZAKOS,N,N,N,N,11/07/2015
02450,PILES AND CAISSONS,"EASTERN EXCAVATION, INC.",59 Nepperhan Avenue,Elmsford,NY,10523,914-592-7275,914-592-0151,Lenore Delucie,N,N,N,Y,01/09/2015
02450,PILES AND CAISSONS,Falco Construction Corp.,2300 East 69th Street,Brooklyn,NY,11234,718-241-2100,718-968-1919,Madeline Falco,N,N,N,Y,04/14/2013
02450,PILES AND CAISSONS,Force Drilling LLC,70  Gum Springs Road,Morgantown,WV,26508,304-413-0623,304-291-0671,Rachel Wolfe,N,N,N,N,03/01/2013
02450,PILES AND CAISSONS,G. Fiore Concrete & Construction Inc.,4233 Arthur Kill Rd,Staten Island,NY,10309,718-967-7635,718-605-3103,Glenn Fiore,N,N,N,N,03/01/2015
02450,PILES AND CAISSONS,"J-Track, LLC",14-45 117th Street,New York,NY,11356,718-554-2415,718-554-2799,Travis Brown,N,N,N,Y,03/18/2013
02450,PILES AND CAISSONS,"Jet-Drive General Marine Contracting Co., Inc.",480 BROWN COURT,OCEANSIDE,NY,11572,516-763-2829,516-678-6073,Richard Rivara,N,N,N,N,05/17/2014
02450,PILES AND CAISSONS,LOFTUS CONTRACTING CORP.,51  Route 100,Briarcliff Manor,NY,10510,914-488-5820,914-488-5821,MICHAEL S. LOFTUS,N,N,N,N,05/10/2014
02450,PILES AND CAISSONS,"MACRO ENTERPRISES, LTD.",25 EAST CHESTNUT STREET,MASSAPEQUA,NY,11758,516-799-3434,516-799-3845,GEORGE MORRIS,N,N,N,N,06/16/2014
02450,PILES AND CAISSONS,MAYRICH CONSTRUCTION CORP.,1141 OAK POINT AVENUE,BRONX,NY,10474,718-378-2600,718-893-1800,Mike Giacopelli,N,N,N,Y,12/22/2013
02450,PILES AND CAISSONS,"McKinney Drilling Company, LLC",2131 North Broad Street,Lansdale,PA,19446,215-393-6700,215-368-3180,Ray,N,N,N,Y,07/28/2013
02450,PILES AND CAISSONS,"POSILLICO ENVIRONMENTAL, INC.",1750 New Highway,Farmingdale,NY,11735,631-249-1872,631-249-8124,Michael J. Trotta,N,N,N,Y,07/27/2013
02450,PILES AND CAISSONS,"SOIL SOLUTIONS, INC.",110  CHERRY VALLEY AVENUE,WEST HEMPSTEAD,NY,11552,516-292-6000,516-292-6090,Vincent DeJana,N,N,N,Y,07/15/2014
02450,PILES AND CAISSONS,"UNDERPINNING & FOUNDATION SKANSKA, INC.",46-36 54TH ROAD,MASPETH,NY,11378,718-786-6557,718-786-6981,Lawrence J. Trapp,N,N,N,Y,03/06/2015
02450,PILES AND CAISSONS,"UNITED DRILLING, INC.",62 Appletree Lane,PLUMSTEADVILLE,PA,18949,215-766-3745,215-766-3750,GARY NONEMACHER,N,N,N,N,09/02/2014
02450,PILES AND CAISSONS,"URBAN FOUNDATIONENGINEERING, LLC",32-33 111th Street,EAST ELMHURST,NY,11369,718-478-3021,718-397-1917,Heymi Kuriel,N,N,N,Y,01/07/2016
02450,PILES AND CAISSONS,"Yonkers Contracting Company, Inc.",969 Midland Avenue,Yonkers,NY,10704,914-965-1500,914-378-8880,John L. Kolaya,N,N,N,Y,05/13/2013
,,,,,,,,,,,,,,
02500,PIPED UTILITY MATERIALS,ALZA CONSTRUCTION CORPORATION,146-20 Guy R. Brewer Blvd.,Jamaica,NY,11434,718-276-2600,718-276-4100,Thomas A. Marlow,Y,N,Y,N,06/30/2013
02500,PIPED UTILITY MATERIALS,Cruz Contractors LLC,952  Holmdel Road,Holmdel,NJ,07733,732-946-8400,732-946-8956,Lisa Gulino,N,N,N,Y,12/12/2014
02500,PIPED UTILITY MATERIALS,DATA CONSTRUCTION CO L.L.C.,6  Debracy Court,Manalapan,NJ,07726,732-972-0740,732-972-9390,Dominick Ali,N,N,N,N,02/08/2014
02500,PIPED UTILITY MATERIALS,Geothermal Services Inc.,5435  Harding Highway,Mays Landing,NJ,08330,609-625-4862,609-625-4306,Nancy Bowen,N,N,N,Y,02/26/2016
,,,,,,,,,,,,,,
02510,WATER DISTRIBUTION,A-1 SEWER & WATERMAIN CONTR. CORP.,758 East 98 Street,Brooklyn,NY,11236,718-272-4784,718-272-0915,Joe Passalacqua,N,N,N,N,04/12/2014
02510,WATER DISTRIBUTION,Cruz Contractors LLC,952  Holmdel Road,Holmdel,NJ,07733,732-946-8400,732-946-8956,Lisa Gulino,N,N,N,Y,12/12/2014
02510,WATER DISTRIBUTION,EIC Associates Inc.,140 MOUNTAIN AVENUE,SPRINGFIELD,NJ,07081,973-315-0200,973-315-0218,"Leo Pflug, Jr.",N,N,N,Y,03/29/2014
02510,WATER DISTRIBUTION,"FCV Sewer & Water, Inc.",895 Zerega Avenue,BRONX,NY,10473,718-892-9149,718-822-1153,Frank Todino,N,N,N,N,02/14/2014
02510,WATER DISTRIBUTION,Geothermal Services Inc.,5435  Harding Highway,Mays Landing,NJ,08330,609-625-4862,609-625-4306,Nancy Bowen,N,N,N,Y,02/26/2016
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
02600,SEWERAGE AND DRAINAGE,A-1 SEWER & WATERMAIN CONTR. CORP.,758 East 98 Street,Brooklyn,NY,11236,718-272-4784,718-272-0915,Joe Passalacqua,N,N,N,N,04/12/2014
02600,SEWERAGE AND DRAINAGE,ALZA CONSTRUCTION CORPORATION,146-20 Guy R. Brewer Blvd.,Jamaica,NY,11434,718-276-2600,718-276-4100,Thomas A. Marlow,Y,N,Y,N,06/30/2013
