Category,Type of Business,Business,Parsed Address,City/State,Zip Code,Phone Number,Location 1
Services,Banks and Finances,Flushing Bank,33,"New York, NY",10003,212-477-9360,"33 Irving Place
New York, NY 10003
(40.73529059816844, -73.9878690966715)"
Services,Banks and Finances,H & R Block,323,"New York, NY",10003,,"323 1st Avenue
New York, NY 10003
(40.734202102570464, -73.98050799955567)"
Services,Banks and Finances,HSBC,15,"New York, NY",10011,212-598-4588,"15 Union Square
New York, NY 10011
(40.73605638650679, -73.98946389018246)"
Services,Banks and Finances,Liberty Income Tax,226,"New York, NY",10003,212-253-8498,"226 14th Street
New York, NY 10003
(40.73282433293872, -73.9860696872741)"
Services,Banks and Finances,Regina Check Cashing Corporation,228,"New York, NY",10003,212-475-0891,"228 14th Street
New York, NY 10003
(40.73298247357525, -73.98652929568834)"
Services,Banks and Finances,Sovereign Bank,251,"New York, NY",10003,212-372-0033,"251 Park Avenue
New York, NY 10003
(40.73826172036685, -73.98766899496006)"
Services,Banks and Finances,T.D. Bank,90,"New York, NY",10011,212-242-6681,"90 5th Avenue
New York, NY 10011
(40.736544694020786, -73.99325285176597)"
Services,Banks and Finances,T.D. Bank,260,"New York, NY",10003,212-533-6036,"260 Park Avenue
New York, NY 10003
(40.738333453173844, -73.9878407889095)"
Services,Banks and Finances,Ukrainian National Federal Credit Union,215,"New York, NY",10003,212-533-2980,"215 2nd Avenue
New York, NY 10003
(40.73185306514705, -73.98532324998979)"
Services,Cleaners and Shoe Repair,Alpine Cleaners and Tailors,,"New York, NY",10003,,
Services,Cleaners and Shoe Repair,Andrade Shoe Repair,103,"New York, NY",10003,212-529-3541,"103 University Place
New York, NY 10003
(40.73398801777993, -73.99266348994732)"
Services,Cleaners and Shoe Repair,A's Organic Cleaner,265,"New York, NY",10003,,"265 1st Avenue
New York, NY 10003
(40.732329705822565, -73.98185186695667)"
Services,Cleaners and Shoe Repair,B.C. Dry Cleaners,30,"New York, NY",10003,212-727-7239,"30 13th Street
New York, NY 10003
(40.7347398888611, -73.99276064317212)"
Services,Cleaners and Shoe Repair,Berkeley Sutton Cleaners,335,"New York, NY",10003,,"335 2nd Avenue
New York, NY 10003
(40.735693526928955, -73.98255105286695)"
Services,Cleaners and Shoe Repair,Chips Cleaners,159,"New York, NY",10003,,"159 3rd Avenue
New York, NY 10003
(40.73439006504853, -73.98634897055608)"
Services,Cleaners and Shoe Repair,Crystal Laundromat,350,"New York, NY",10003,,"350 20th Street
New York, NY 10003
(40.735165530416886, -73.98030447748434)"
Services,Cleaners and Shoe Repair,Dan Laundry,352,"New York, NY",10003,,"352 20th Street
New York, NY 10003
(40.73517156343519, -73.98026006696483)"
Services,Cleaners and Shoe Repair,Danny 2 Cleaners,188,"New York, NY",10003,,"188 3rd Avenue
New York, NY 10003
(40.73530646173958, -73.9857099584624)"
Services,Cleaners and Shoe Repair,Discount Cleaners,155,"New York, NY",10003,,"155 3rd Avenue
New York, NY 10003
(40.73425668560421, -73.98645041407711)"
Services,Cleaners and Shoe Repair,Discount French Dry Cleaners,230,"New York, NY",10003,212-254-0950,"230 14th Street
New York, NY 10003
(40.73276138039665, -73.98592579574944)"
Services,Cleaners and Shoe Repair,Flormont Tailors,857,"New York, NY",10003,212-255-2549,"857 Broadway
New York, NY 10003
(40.737320943085194, -73.99024254149003)"
Services,Cleaners and Shoe Repair,French Cleaners,335,"New York, NY",10003,,"335 1st Avenue
New York, NY 10003
(40.734775861742264, -73.9800532228981)"
Services,Cleaners and Shoe Repair,French Dry Cleaners,230,"New York, NY",10003,212-254-0950,"230 14th Street
New York, NY 10003
(40.73276138039665, -73.98592579574944)"
Services,Cleaners and Shoe Repair,G & M Laundromat,336,"New York, NY",10003,,"336 13th Street
New York, NY 10003
(40.731268935755054, -73.98458794767713)"
Services,Cleaners and Shoe Repair,Hattan Cleaners,141,"New York, NY",10003,212-477-1740,"141 3rd Avenue
New York, NY 10003
(40.73381917784906, -73.9867688712686)"
Services,Cleaners and Shoe Repair,Irving Cleaners,77,"New York, NY",10003,212-777-1237,"77 Irving Place
New York, NY 10003
(40.73696665103033, -73.98664760572923)"
Services,Cleaners and Shoe Repair,Jan Sun Dry Cleaning,125,"New York, NY",10003,,"125 17th Street
New York, NY 10003
(40.73587834070102, -73.98730883952659)"
Services,Cleaners and Shoe Repair,Joe's Custom Tailors,317,"New York, NY",10003,212-533-0087,"317 14th Street
New York, NY 10003
(40.73202393633261, -73.9841721177923)"
Services,Cleaners and Shoe Repair,John's Shoe Repair,32,"New York, NY",10003,212-533-4110,"32 Irving Place
New York, NY 10003
(40.73526494856521, -73.98780515304507)"
Services,Cleaners and Shoe Repair,Joy Dry Cleaners,53,"New York, NY",10011,212-243-3225,"53 16th Street
New York, NY 10011
(40.738454088842104, -73.99535069061648)"
Services,Cleaners and Shoe Repair,Laundromat,201,"New York, NY",10003,,"201 1st Avenue
New York, NY 10003
(40.73025227193489, -73.98340769406735)"
Services,Cleaners and Shoe Repair,Laundromat by Dexter,325,"New York, NY",10003,,"325 1st Avenue
New York, NY 10003
(40.734314817593834, -73.98042628116374)"
Services,Cleaners and Shoe Repair,M & N Cleaners,207,"New York, NY",10003,212-529-1777,"207 14th Street
New York, NY 10003
(40.733022183785124, -73.98653733472935)"
Services,Cleaners and Shoe Repair,Michael Parisian Tailor,212,"New York, NY",10003,,"212 3rd Avenue
New York, NY 10003
(40.73609298908638, -73.98517515553648)"
Services,Cleaners and Shoe Repair,New Cleaners,134,"New York, NY",10003,,"134 17th Street
New York, NY 10003
(40.73554927868747, -73.9865912940511)"
Services,Cleaners and Shoe Repair,New Village Cleaners,511,"New York, NY",10011,212-675-9005,"511 6th Avenue
New York, NY 10011
(40.73676371502545, -73.99730618024762)"
Services,Cleaners and Shoe Repair,Next Cleaners,20,"New York, NY",10003,646-476-2525,"20 12th Street
New York, NY 10003
(40.73419152430446, -73.99351726271092)"
Services,Cleaners and Shoe Repair,Prestige II Laundromat,351,"New York, NY",10003,,"351 18th Street
New York, NY 10003
(40.734002444797056, -73.98115039577385)"
Services,Cleaners and Shoe Repair,Rainbow Cleaners,36,"New York, NY",10011,212-627-4677,"36 15th Street
New York, NY 10011
(40.73744684816933, -73.99491002282213)"
Services,Cleaners and Shoe Repair,Sharon's Laundry Service,240,"New York, NY",10003,212-477-5509,"240 13th Street
New York, NY 10003
(40.732188612040154, -73.98678335887966)"
Services,Cleaners and Shoe Repair,Shoe Repair,23,"New York, NY",10003,212-929-5422,"23 17th Street
New York, NY 10003
(40.73736590918668, -73.99090803979175)"
Services,Cleaners and Shoe Repair,Shoe Repair,132,"New York, NY",10003,,"132 17th Street
New York, NY 10003
(40.73558525156864, -73.986681226254)"
Services,Cleaners and Shoe Repair,Step by Step Shoe Repair,323,"New York, NY",10003,,"323 2nd Avenue
New York, NY 10003
(40.73527048885842, -73.98281414152802)"
Services,Cleaners and Shoe Repair,Steve's Express Shoe Repair,311,"New York, NY",10003,212-228-9368,"311 14th Street
New York, NY 10003
(40.73211386853558, -73.9843969482996)"
Services,Cleaners and Shoe Repair,Symphony Cleaners,40,"New York, NY",10003,212-228-3003,"40 12th Street
New York, NY 10003
(40.733561777002706, -73.99192427368484)"
Services,Cleaners and Shoe Repair,Tower Cleaners,106,"New York, NY",10003,212-254-0015,"106 15th Street
New York, NY 10003
(40.73508735235229, -73.98939501261385)"
Services,Cleaners and Shoe Repair,Triple A Cleaners,128,"New York, NY",10003,212-477-0155,"128 4th Avenue
New York, NY 10003
(40.73309879533759, -73.98998044832607)"
Services,Cleaners and Shoe Repair,Union Cleaners,20,"New York, NY",10011,212-337-9987,"20 15th Street
New York, NY 10011
(40.737177051560536, -73.99428049740163)"
Services,Cleaners and Shoe Repair,Victor's Cleaners,495,"New York, NY",10011,212-243-5370,"495 6th Avenue
New York, NY 10011
(40.73633622298301, -73.99762352246623)"
Services,Cleaners and Shoe Repair,WV Cleaners,356,"New York, NY",10003,,"356 19th Street
New York, NY 10003
(40.73483319268763, -73.98136180587895)"
Services,Cleaners and Shoe Repair,Young's Cleaner,22,"New York, NY",10003,212-627-3624,"22 14th Street
New York, NY 10003
(40.735555309555394, -73.99263656544944)"
Services,Health and Fitness,19th Street Gym,22,"New York, NY",10011,212-414-5800,"22 19th Street
New York, NY 10011
(40.7393595697404, -73.9921118105773)"
Services,Health and Fitness,Atmananda Yoga Sequence,67,"New York, NY",10003,212-625-1511,"67 Irving Place
New York, NY 10003
(40.736628465122635, -73.98685209743962)"
Services,Health and Fitness,Bally's Total Fitness,641,"New York, NY",10011,212-645-4565,"641 6th Avenue
New York, NY 10011
(40.74077433967773, -73.99437042960454)"
Services,Health and Fitness,Bikram Yoga,841,"New York, NY",10003,212-929-8926,"841 Broadway
New York, NY 10003
(40.73396689745794, -73.99097622768353)"
Services,Health and Fitness,Clay Health Club and Spa,25,"New York, NY",10011,212-206-9200,"25 14th Street
New York, NY 10011
(40.73636953461515, -73.99443268326714)"
Services,Health and Fitness,Crunch,113,"New York, NY",10003,212-533-0001,"113 4th Avenue
New York, NY 10003
(40.7328423193793, -73.98999972454214)"
Services,Health and Fitness,Definitions Gym,19,"New York, NY",10003,212-367-7272,"19 Union Square
New York, NY 10003
(40.73607087844216, -73.98945319375397)"
Services,Health and Fitness,Equinox,897,"New York, NY",10003,212-774-6363,"897 Broadway
New York, NY 10003
(40.738929413387076, -73.9898541219119)"
Services,Health and Fitness,International Martial Arts Center,4,"New York, NY",10011,212-242-5759,"4 18th Street
New York, NY 10011
(40.73849579418372, -73.99191612359682)"
Services,Health and Fitness,Jenny Craig,545,"New York, NY",10011,212-590-3676,"545 6th Avenue
New York, NY 10011
(40.737851543082456, -73.9964658499328)"
Services,Health and Fitness,Jivamukti Yoga ,841,"New York, NY",10003,212-353-0214,"841 Broadway
New York, NY 10003
(40.73396689745794, -73.99097622768353)"
Services,Health and Fitness,Kundalini Yoga East,873,"New York, NY",10003,212-982-5959,"873 Broadway
New York, NY 10003
(40.73808536681008, -73.99003569742331)"
Services,Health and Fitness,Laughing Lotus Yoga,59,"New York, NY",10011,212-414-2903,"59 19th Street
New York, NY 10011
(40.73989827029378, -73.99322934048593)"
Services,Health and Fitness,Lucille Roberts,80,"New York, NY",10003,212-255-3999,"80 5th Avenue
New York, NY 10003
(40.7359832097103, -73.99366159350612)"
Services,Health and Fitness,Manhattan Velo,141,"New York, NY",10003,212-253-6788,"141 17th Street
New York, NY 10003
(40.73547733292514, -73.98642042286554)"
Services,Health and Fitness,Metro Bicycles,332,"New York, NY",10003,212-228-4344,"332 14th Street
New York, NY 10003
(40.731808099045566, -73.9836505110153)"
Services,Health and Fitness,Metro Bicycles,546,"New York, NY",10011,212-255-5100,"546 6th Avenue
New York, NY 10011
(40.73788751596368, -73.99642987705164)"
Services,Health and Fitness,Moonheart Healing Arts Center,59,"New York, NY ",10011,917-843-2555,"59 19th Street
New York, NY 10011
(40.73989827029378, -73.99322934048593)"
Services,Health and Fitness,Movement Salon,190,"New York, NY",10003,212-420-7242,"190 3rd Avenue
New York, NY 10003
(40.73536042106133, -73.98567398558123)"
Services,Health and Fitness,New York Health and Raquet Club,24,"New York, NY",10003,212-924-4600,"24 13th Street
New York, NY 10003
(40.734802841403166, -73.99292252113736)"
Services,Health and Fitness,New York Sports Club,10,"New York, NY",10003,212-477-1800,"10 Irving Place
New York, NY 10003
(40.73448224912951, -73.98836042705153)"
Services,Health and Fitness,New York Sports Club,34A,"New York, NY",10011,212-337-9900,"34A 14th Street
New York, NY 10011
(40.73643537555819, -73.99473501982652)"
Services,Health and Fitness,Nimble Fitness,42,"New York, NY",10003,212-633-9030,"42 12th Street
New York, NY 10003
(40.73352580412154, -73.9918433347022)"
Services,Health and Fitness,OM Yoga Center,826,"New York, NY",10003,212-254-9642,"826 Broadway
New York, NY 10003
(40.733291980393915, -73.99110589063821)"
Services,Health and Fitness,Prana Power Yoga,862,"New York, NY",10003,212-460-YOGA,"862 Broadway
New York, NY 10003
(40.73728497020403, -73.99025153471035)"
Services,Health and Fitness,Pure Fitness,244,"New York, NY",10003,212-598-9800,"244 14th Street
New York, NY 10003
(40.732840314606726, -73.98619253075321)"
Services,Health and Fitness,Rinaldi Pilates,327,"New York, NY",10003,212-228-5532,"327 12th Street
New York, NY 10003
(40.730531061764, -73.98474768389104)"
Services,Health and Fitness,Soulcycle,12,"New York, NY",10003,212-208-1300,"12 18th Street
New York, NY 10003
(40.73814831935215, -73.99099797199466)"
Services,Health and Fitness,Spokesman Cycles NYC,34,"New York, NY",10003,212-995-0450,"34 Irving Place
New York, NY 10003
(40.735301620127046, -73.98777884546539)"
Services,Health and Fitness,Tao Yoga,37,"New York, NY",10011,212-691-7799,"37 Union Square
New York, NY 10011
(40.736889268511106, -73.99052133131914)"
Services,Health and Fitness,The Shala House,815,"New York, NY",10003,212-979-9988,"815 Broadway
New York, NY 10003
(40.733040170225706, -73.99115984995996)"
Services,Health and Fitness,Tiger Schulmann's Mixed Martial Arts,39,"New York, NY",10011,800-620-3971,"39 19th Street
New York, NY 10011
(40.73997394307162, -73.9934980872361)"
Services,Health and Fitness,Wet Nose Gym,34,"New York, NY",10003,212-463-7140,"34 13th Street
New York, NY 10003
(40.73470101130139, -73.99274721416842)"
Services,Health and Fitness,World Martial Arts Center,69,"New York, NY",10011,212-941-8771,"69 14th Street
New York, NY 10011
(40.736946451551304, -73.99578767896585)"
Services,Health and Fitness,YogaWorks,138,"New York, NY",10011,212-647-9642,"138 5th Avenue
New York, NY 10011
(40.73888576341619, -73.99151957877166)"
Services,Lodging,Chelsea Inn,46,"New York, NY",10011,212-645-8989,"46 17th Street
New York, NY 10011
(40.73884079731471, -73.99441539570603)"
Services,Lodging,Hotel Seventeen,225,"New York, NY",10003,212-475-2845,"225 17th Street
New York, NY 10003
(40.734804686306944, -73.98476931626564)"
Services,Lodging,Hotel Verite,893,"New York, NY",10003,646-398-9664,"893 Broadway
New York, NY 10003
(40.73881381765386, -73.98984683979717)"
Services,Lodging,The Inn at Irving Place,56,"New York, NY",10003,212-533-4600,"56 Irving Place
New York, NY 10003
(40.73609786512537, -73.98722981269191)"
Services,Lodging,Union Square Inn,209,"New York, NY",10003,212-614-0500,"209 14th Street
New York, NY 10003
(40.7329772176837, -73.98644740252644)"
Services,Lodging,W Hotel,201,"New York, NY",10003,212-253-9119,"201 Park Avenue
New York, NY 10003
(40.736808329528515, -73.98877664658232)"
Services,Medical and Veterinary,Beth Israel Medical Center,285,"New York, NY ",10003,212-420-2000,"285 1st Avenue
New York, NY 10003
(40.73281066791205, -73.9815327514761)"
Services,Medical and Veterinary,Canis Minor,238,"New York, NY",10003,,"238 3rd Avenue
New York, NY 10003
(40.73681693961493, -73.98465770794526)"
Services,Medical and Veterinary,Fifth Avenue Veterinary Specialists,1,"New York, NY",10011,212-924-3311,"1 15th Street
New York, NY 10011
(40.736723576422094, -73.99313409802758)"
Services,Medical and Veterinary,Gotham Animal Clinic,329,"New York, NY",10003,,"329 2nd Avenue
New York, NY 10003
(40.73572914309335, -73.98248139237722)"
Services,Medical and Veterinary,Gramercy Animal Hospital,37,"New York, NY",10003,212-477-4080,"37 19th Street
New York, NY 10003
(40.73813033291157, -73.98909140929254)"
Services,Medical and Veterinary,Hospital for Joint Diseases,301,"New York, NY",10003,212-598-6000,"301 17th Street
New York, NY 10003
(40.73427985830472, -73.98352488478935)"
Services,Medical and Veterinary,New York Foundling Hospital,590,"New York, NY",10011,212-633-9300,"590 6th Avenue
New York, NY 10011
(40.73923255723525, -73.99542200154063)"
Services,Medical and Veterinary,Sidney Hillman Health Center,16,"New York, NY",10003,212-924-7744,"16 16th Street
New York, NY 10003
(40.73715725141233, -73.99235023724253)"
Services,Medical and Veterinary,The New York Eye & Ear Infirmary,310,"New York, NY",10003,212-979-4000,"310 14th Street
New York, NY 10003
(40.732220645343816, -73.98472061816392)"
Services,Medical and Veterinary,Union Square Dental,29,"New York, NY",10011,212-675-7877,"29 19th Street
New York, NY 10011
(40.739767099004894, -73.99300346012001)"
Services,Spas and Salons,A Spa & Nails,53,"New York, NY",10003,212-505-0146,"53 Irving Place
New York, NY 10003
(40.73600279540167, -73.98734440163307)"
Services,Spas and Salons,Acqua Beauty Bar,7,"New York, NY",10003,212-620-4329,"7 14th Street
New York, NY 10003
(40.73588023182016, -73.99327322372638)"
Services,Spas and Salons,Albert's Hair Salon,201,"New York, NY",10003,,"201 16th Street
New York, NY 10003
(40.734628220570805, -73.98615233249988)"
Services,Spas and Salons,Angel's Nails,174,"New York, NY",10003,,"174 3rd Avenue
New York, NY 10003
(40.73486998558766, -73.98607358092222)"
Services,Spas and Salons,Aroma Nails and Spa,211,"New York, NY",10003,,"211 1st Avenue
New York, NY 10003
(40.73048628307992, -73.98327323364724)"
Services,Spas and Salons,Beach Bum Tanning,25,"New York, NY",10011,212-645-8261,"25 14th Street
New York, NY 10011
(40.73636953461515, -73.99443268326714)"
Services,Spas and Salons,Bellissimo Nails and Spa,125,"New York, NY",10003,212-677-2392,"125 4th Avenue
New York, NY 10003
(40.73316181797323, -73.98989235848174)"
Services,Spas and Salons,Besu,234,"New York, NY",10003,,"234 3rd Avenue
New York, NY 10003
(40.73667745476819, -73.98475703806339)"
Services,Spas and Salons,Biscuits and Bath,41,"New York, NY",10011,212-419-2500,"41 13th Street
New York, NY 10011
(40.73589457018323, -73.99543520882249)"
Services,Spas and Salons,Blooming Nails & Spa,260,"New York, NY",10003,212-505-6245,"260 Park Avenue
New York, NY 10003
(40.738333453173844, -73.9878407889095)"
Services,Spas and Salons,Brows Zone,22,"New York, NY",10003,212-414-9663,"22 14th Street
New York, NY 10003
(40.735555309555394, -73.99263656544944)"
Services,Spas and Salons,Buddha Nails and Spa,517,"New York, NY",10011,646-669-9717,"517 6th Avenue
New York, NY 10011
(40.73698819393434, -73.9970953753533)"
Services,Spas and Salons,C Li A Tenga Hair Salon,351,"New York, NY",10003,,"351 19th Street
New York, NY 10003
(40.73472190242052, -73.98101549746946)"
Services,Spas and Salons,Chinese Qi Gung Spa,192,"New York, NY",10003,,"192 2nd Avenue
New York, NY 10003
(40.73115159396423, -73.98581787710589)"
Services,Spas and Salons,City Sun Tanning,50,"New York, NY",10003,212-353-9700,"50 13th Street
New York, NY 10003
(40.734356926390085, -73.99192384728534)"
Services,Spas and Salons,Complete Body and Spa,22,"New York, NY",10011,212-777-7719,"22 19th Street
New York, NY 10011
(40.7393595697404, -73.9921118105773)"
Services,Spas and Salons,Dashing Diva Salon,149,"New York, NY",10003,,"149 3rd Avenue
New York, NY 10003
(40.73405661643772, -73.98660257935865)"
Services,Spas and Salons,Dramatics NYC,77,"New York, NY",10003,212-243-0068,"77 5th Avenue
New York, NY 10003
(40.73708236728621, -73.99277276476754)"
Services,Spas and Salons,Floris Spa,74,"New York, NY",10011,212-414-9533,"74 5th Avenue
New York, NY 10011
(40.735567265128054, -73.9939297618102)"
Services,Spas and Salons,Fresh Nail,27,"New York, NY",10011,212-206-6988,"27 15th Street
New York, NY 10011
(40.73726698376345, -73.99448734146836)"
Services,Spas and Salons,Gigi Nail Spa,207,"New York, NY",10003,212-673-7628,"207 14th Street
New York, NY 10003
(40.733022183785124, -73.98653733472935)"
Services,Spas and Salons,Groom-O-Rama Inc.,496,"New York, NY",10011,212-627-2899,"496 6th Avenue
New York, NY 10011
(40.73640363461533, -73.99752704992738)"
Services,Spas and Salons,Hair Salon,132,"New York, NY",10003,,"132 17th Street
New York, NY 10003
(40.73558525156864, -73.986681226254)"
Services,Spas and Salons,Hair Trendz,329,"New York, NY",10003,212-982-0362,"329 14th Street
New York, NY 10003
(40.73183507870647, -73.98372245677763)"
Services,Spas and Salons,Hairmates,23,"New York, NY",10003,646-692-4750,"23 17th Street
New York, NY 10003
(40.73736590918668, -73.99090803979175)"
Services,Spas and Salons,Heaven Spa,15,"New York, NY",10011,212-206-1884,"15 17th Street
New York, NY 10011
(40.73833717697829, -73.99321929740705)"
Services,Spas and Salons,Ibiza Salon,139,"New York, NY",10003,212-477-4057,"139 4th Avenue
New York, NY 10003
(40.733626009283654, -73.98980261345521)"
Services,Spas and Salons,Insitu Salon,77,"New York, NY",10003,212-533-1130,"77 Irving Place
New York, NY 10003
(40.73696665103033, -73.98664760572923)"
Services,Spas and Salons,International Haircutters,320,"New York, NY",10003,212-529-1457,"320 14th Street
New York, NY 10003
(40.731987963451445, -73.98409117880965)"
Services,Spas and Salons,Jean Ferrè Hair Salon,4,"New York, NY",10011,212-293-0752,"4 14th Street
New York, NY 10011
(40.736033828287425, -73.9937919120919)"
Services,Spas and Salons,Jeniette New York Day Spa,60,"New York, NY",10003,212-529-1616,"60 13th Street
New York, NY 10003
(40.73403991537476, -73.99114717029777)"
Services,Spas and Salons,Kings Hairstyling ,225,"New York, NY",10003,212-475-3939,"225 14th Street
New York, NY 10003
(40.732869299040146, -73.98617760591765)"
Services,Spas and Salons,Kiyora Salon,15,"New York, NY",10003,212-414-4488,"15 12th Street
New York, NY 10003
(40.73420928886384, -73.99347110757526)"
Services,Spas and Salons,Lan's Spa,143,"New York, NY",10003,212-777-6388,"143 4th Avenue
New York, NY 10003
(40.73379790422486, -73.98978529986576)"
Services,Spas and Salons,Lifestyle Salon,822,"New York, NY",10003,212-228-5577,"822 Broadway
New York, NY 10003
(40.73331759921787, -73.991064916231)"
Services,Spas and Salons,Ling Skin Care,12,"New York, NY",10003,212-989-8833,"12 16th Street
New York, NY 10003
(40.7371878958058, -73.99242314976493)"
Services,Spas and Salons,Looks Threading Salon,240,"New York, NY",10003,212-228-8575,"238 14th Street
New York, NY 10003
(40.73263547531252, -73.98563801270006)"
Services,Spas and Salons,Lugo's Mecca of Hair,205,"New York, NY",10003,,"205 1st Avenue
New York, NY 10003
(40.73035119735812, -73.98333574830502)"
Services,Spas and Salons,Luxe Beauty Nail Salon,544,"New York, NY",10011,212-206-7973,"544 6th Avenue
New York, NY 10011
(40.73779758376071, -73.99650182281397)"
Services,Spas and Salons,Marc's Barber Shop,329,"New York, NY",10003,,"329 14th Street
New York, NY 10003
(40.73183507870647, -73.98372245677763)"
Services,Spas and Salons,Nail 22 II,344,"New York, NY",10003,,"344 16th Street
New York, NY 10003
(40.732997418482974, -73.98244239657969)"
Services,Spas and Salons,Nancy Nail and Spas,212,"New York, NY",10003,,"212 3rd Avenue
New York, NY 10003
(40.73609298908638, -73.98517515553648)"
Services,Spas and Salons,Novella Salon,108,"New York, NY",10003,,"108 3rd Avenue
New York, NY 10003
(40.73276138039665, -73.98757155506303)"
Services,Spas and Salons,Pangea Spa and Salon,13,"New York, NY",10011,212-337-9600,"13 17th Street
New York, NY 10011
(40.73830120409713, -73.9931383584244)"
Services,Spas and Salons,Pastel Nail & Spa,193,"New York, NY",10003,212-477-0002,"193 2nd Avenue
New York, NY 10003
(40.73115159396423, -73.98581787710589)"
Services,Spas and Salons,Perfect Glow Beauty Salon,338,"New York, NY",10003,212-539-1436,"338 14th Street
New York, NY 10003
(40.73170018040207, -73.98339870084709)"
Services,Spas and Salons,Pet Central,55,"New York, NY",10011,212-929-7699,"55 16th Street
New York, NY 10011
(40.73849006172327, -73.99543162959912)"
Services,Spas and Salons,Queen Jane's Beauty Salon,323,"New York, NY",10003,,"323 2nd Avenue
New York, NY 10003
(40.73527048885842, -73.98281414152802)"
Services,Spas and Salons,Rehoboth Spa,55,"New York, NY",10011,212-462-4957,"55 14th Street
New York, NY 10011
(40.73676288704266, -73.99535654390279)"
Services,Spas and Salons,Rehoboth Spa,126,"New York, NY",10003,212-255-9303,"126 University Place
New York, NY 10003
(40.73481183462343, -73.99203219232834)"
Services,Spas and Salons,Ricky's NYC ,7,"New York, NY",10003,212-691-7930,"7 14th Street
New York, NY 10003
(40.73588023182016, -73.99327322372638)"
Services,Spas and Salons,Ryan Darius Salon,82,"New York, NY",10011,212-255-3579,"82 12th Street
New York, NY 10011
(40.73585504817743, -73.99738315840273)"
Services,Spas and Salons,Sacha & Olivier,6,"New York, NY",10011,212-255-1100,"6 18th Street
New York, NY 10011
(40.73884979053503, -73.99267071096915)"
Services,Spas and Salons,Sally Spa,165,"New York, NY",10003,,"165 3rd Avenue
New York, NY 10003
(40.73459013423792, -73.98619680525712)"
Services,Spas and Salons,Sally's Nail Spa,2,"New York, NY",10011,212-989-8866,"2 14th Street
New York, NY 10011
(40.73600705846937, -73.99372903824292)"
Services,Spas and Salons,Sassoon Salon,32,"New York, NY",10011,212-229-2200,"32 18th Street
New York, NY 10011
(40.73928146510906, -73.9936869448623)"
Services,Spas and Salons,Sei Tomoko Salon,240,"New York, NY",10003,212-533-6613,"240 13th Street
New York, NY 10003
(40.732188612040154, -73.98678335887966)"
Services,Spas and Salons,Silk Day Spa,47,"New York, NY",10011,212-255-6457,"47 13th Street
New York, NY 10011
(40.735972408383915, -73.99562014393723)"
Services,Spas and Salons,Spa Ology,241,"New York, NY",10003,212-460-9662,"241 14th Street
New York, NY 10003
(40.73258151599077, -73.98550311439567)"
Services,Spas and Salons,Spring Star Nail Inc.,490,"New York, NY",10011,212-929-2333,"490 6th Avenue
New York, NY 10011
(40.736267950406365, -73.9975912126527)"
Services,Spas and Salons,Stella Nail and Spa,209,"New York, NY",10003,,"209 1st Avenue
New York, NY 10003
(40.73044112956103, -73.9832638025427)"
Services,Spas and Salons,Studio Mo' Hair,243,"New York, NY",10003,212-353-1300,"243 13th Street
New York, NY 10003
(40.73195199057028, -73.98614163303642)"
Services,Spas and Salons,Sunny Nails,44A,"New York, NY",10003,212-254-1513,"44A Union Square
New York, NY 10003
(40.73624785304746, -73.989120435178)"
Services,Spas and Salons,Supple Spa,55,"New York, NY",10011,212-929-5948,"55 19th Street
New York, NY 10011
(40.7401538074775, -73.99392076858987)"
Services,Spas and Salons,The Dry Bar,4,"New York, NY",10011,212-561-5392,"4 16th Street
New York, NY 10011
(40.737355799860666, -73.99282146155922)"
Services,Spas and Salons,Threading Salon,209,"New York, NY",10003,,"209 1st Avenue
New York, NY 10003
(40.73044112956103, -73.9832638025427)"
Services,Spas and Salons,Top Beauty Spa,192,"New York, NY",10003,,"192 2nd Avenue
New York, NY 10003
(40.73115159396423, -73.98581787710589)"
Services,Spas and Salons,Tui-Na Center Inc,498,"New York, NY",10011,212-675-0728,"498 6th Avenue
New York, NY 10011
(40.736448600716756, -73.99750007026648)"
Services,Spas and Salons,Venetian Salon,157,"New York, NY",10003,212-533-7700,"157 3rd Avenue
New York, NY 10003
(40.734425126150825, -73.98636646354379)"
Services,Spas and Salons,Vogue Nail Salon,491,"New York, NY",10011,212-989-4106,"491 6th Avenue
New York, NY 10011
(40.736228631378005, -73.99770344765852)"
