YEARMONTH,INCIDENTCLASSIFICATION,INCIDENTBOROUGH,COMMUNITYBOARDCODE,INCIDENTCOUNT
YEARMONTH,INCIDENTCLASSIFICATION,INCIDENTBOROUGH,COMMUNITYBOARDCODE,INCIDENTCOUNT
201002,False Alarm,Queens,3,19
201002,False Alarm,Queens,4,33
201002,False Alarm,Queens,5,40
201002,False Alarm,Queens,6,7
201002,False Alarm,Queens,7,49
201002,False Alarm,Queens,8,38
201002,False Alarm,Queens,9,28
201002,False Alarm,Queens,10,28
201002,False Alarm,Queens,11,8
201002,False Alarm,Queens,12,68
201002,False Alarm,Queens,13,61
201002,False Alarm,Queens,14,28
201002,False Alarm,Queens,Unknown,1
201002,Medical False Alarm,Manhattan,1,2
201002,Medical False Alarm,Manhattan,2,4
201002,Medical False Alarm,Manhattan,3,1
201002,Medical False Alarm,Manhattan,4,4
201002,Medical False Alarm,Manhattan,5,8
201002,Medical False Alarm,Manhattan,6,8
201002,Medical False Alarm,Manhattan,7,3
201002,Medical False Alarm,Manhattan,8,3
201002,Medical False Alarm,Manhattan,9,2
201002,Medical False Alarm,Manhattan,10,8
201002,Medical False Alarm,Manhattan,11,6
201002,Medical False Alarm,Manhattan,12,9
201002,Medical False Alarm,Bronx,1,10
201002,Medical False Alarm,Bronx,2,1
201002,Medical False Alarm,Bronx,3,2
201002,Medical False Alarm,Bronx,4,8
201002,Medical False Alarm,Bronx,5,5
201002,Medical False Alarm,Bronx,6,5
201002,Medical False Alarm,Bronx,7,6
201002,Medical False Alarm,Bronx,8,2
201002,Medical False Alarm,Bronx,9,7
201002,Medical False Alarm,Bronx,10,2
201002,Medical False Alarm,Bronx,11,5
201002,Medical False Alarm,Bronx,12,4
201002,Medical False Alarm,Staten Island,1,7
201002,Medical False Alarm,Staten Island,2,2
201002,Medical False Alarm,Staten Island,3,3
201002,Medical False Alarm,Brooklyn,1,11
201002,Medical False Alarm,Brooklyn,2,5
201002,Medical False Alarm,Brooklyn,3,6
201002,Medical False Alarm,Brooklyn,4,5
201002,Medical False Alarm,Brooklyn,5,6
201002,Medical False Alarm,Brooklyn,6,1
201002,Medical False Alarm,Brooklyn,7,3
201002,Medical False Alarm,Brooklyn,8,11
201002,Medical False Alarm,Brooklyn,10,6
201002,Medical False Alarm,Brooklyn,11,4
201002,Medical False Alarm,Brooklyn,12,4
201002,Medical False Alarm,Brooklyn,13,2
201002,Medical False Alarm,Brooklyn,14,4
201002,Medical False Alarm,Brooklyn,15,1
201002,Medical False Alarm,Brooklyn,16,6
201002,Medical False Alarm,Brooklyn,17,2
201002,Medical False Alarm,Brooklyn,18,3
201002,Medical False Alarm,Queens,1,14
201002,Medical False Alarm,Queens,2,8
201002,Medical False Alarm,Queens,3,5
201002,Medical False Alarm,Queens,4,2
201002,Medical False Alarm,Queens,5,4
201002,Medical False Alarm,Queens,6,4
201002,Medical False Alarm,Queens,7,2
201002,Medical False Alarm,Queens,8,6
201002,Medical False Alarm,Queens,9,5
201002,Medical False Alarm,Queens,10,3
201002,Medical False Alarm,Queens,11,6
201002,Medical False Alarm,Queens,12,5
201002,Medical False Alarm,Queens,13,5
201002,Medical False Alarm,Queens,14,1
201002,All Fire/Emergency Incidents,Manhattan,1,430
201002,All Fire/Emergency Incidents,Manhattan,2,627
201002,All Fire/Emergency Incidents,Manhattan,3,943
201002,All Fire/Emergency Incidents,Manhattan,4,653
201002,All Fire/Emergency Incidents,Manhattan,5,1154
201002,All Fire/Emergency Incidents,Manhattan,6,615
201002,All Fire/Emergency Incidents,Manhattan,7,808
201002,All Fire/Emergency Incidents,Manhattan,8,718
201002,All Fire/Emergency Incidents,Manhattan,9,547
201002,All Fire/Emergency Incidents,Manhattan,10,878
201002,All Fire/Emergency Incidents,Manhattan,11,928
201002,All Fire/Emergency Incidents,Manhattan,12,883
201002,All Fire/Emergency Incidents,Manhattan,Unknown,5
201002,All Fire/Emergency Incidents,Bronx,1,787
201002,All Fire/Emergency Incidents,Bronx,2,225
201002,All Fire/Emergency Incidents,Bronx,3,531
201002,All Fire/Emergency Incidents,Bronx,4,744
201002,All Fire/Emergency Incidents,Bronx,5,752
201002,All Fire/Emergency Incidents,Bronx,6,493
201002,All Fire/Emergency Incidents,Bronx,7,604
201002,All Fire/Emergency Incidents,Bronx,8,365
201002,All Fire/Emergency Incidents,Bronx,9,810
201002,All Fire/Emergency Incidents,Bronx,10,513
201002,All Fire/Emergency Incidents,Bronx,11,554
201002,All Fire/Emergency Incidents,Bronx,12,635
201002,All Fire/Emergency Incidents,Bronx,Unknown,7
201002,All Fire/Emergency Incidents,Staten Island,1,1084
201002,All Fire/Emergency Incidents,Staten Island,2,645
201002,All Fire/Emergency Incidents,Staten Island,3,711
201002,All Fire/Emergency Incidents,Staten Island,Unknown,16
201002,All Fire/Emergency Incidents,Brooklyn,1,795
201002,All Fire/Emergency Incidents,Brooklyn,2,755
201002,All Fire/Emergency Incidents,Brooklyn,3,938
201002,All Fire/Emergency Incidents,Brooklyn,4,436
201002,All Fire/Emergency Incidents,Brooklyn,5,873
201002,All Fire/Emergency Incidents,Brooklyn,6,433
201002,All Fire/Emergency Incidents,Brooklyn,7,384
201002,All Fire/Emergency Incidents,Brooklyn,8,567
201002,All Fire/Emergency Incidents,Brooklyn,9,463
201002,All Fire/Emergency Incidents,Brooklyn,10,566
201002,All Fire/Emergency Incidents,Brooklyn,11,415
201002,All Fire/Emergency Incidents,Brooklyn,12,490
201002,All Fire/Emergency Incidents,Brooklyn,13,495
201002,All Fire/Emergency Incidents,Brooklyn,14,586
201002,All Fire/Emergency Incidents,Brooklyn,15,577
201002,All Fire/Emergency Incidents,Brooklyn,16,701
201002,All Fire/Emergency Incidents,Brooklyn,17,610
201002,All Fire/Emergency Incidents,Brooklyn,18,776
201002,All Fire/Emergency Incidents,Brooklyn,Unknown,3
201002,All Fire/Emergency Incidents,Queens,1,713
201002,All Fire/Emergency Incidents,Queens,2,388
201002,All Fire/Emergency Incidents,Queens,3,336
201002,All Fire/Emergency Incidents,Queens,4,346
201002,All Fire/Emergency Incidents,Queens,5,544
201002,All Fire/Emergency Incidents,Queens,6,247
201002,All Fire/Emergency Incidents,Queens,7,708
201002,All Fire/Emergency Incidents,Queens,8,559
201002,All Fire/Emergency Incidents,Queens,9,442
201002,All Fire/Emergency Incidents,Queens,10,428
201002,All Fire/Emergency Incidents,Queens,11,375
201002,All Fire/Emergency Incidents,Queens,12,1071
201002,All Fire/Emergency Incidents,Queens,13,696
201002,All Fire/Emergency Incidents,Queens,14,514
201002,All Fire/Emergency Incidents,Queens,Unknown,13
201003,Structural Fires,Manhattan,1,29
201003,Structural Fires,Manhattan,2,25
201003,Structural Fires,Manhattan,3,51
201003,Structural Fires,Manhattan,4,29
201003,Structural Fires,Manhattan,5,49
201003,Structural Fires,Manhattan,6,38
201003,Structural Fires,Manhattan,7,44
201003,Structural Fires,Manhattan,8,46
201003,Structural Fires,Manhattan,9,49
201003,Structural Fires,Manhattan,10,55
201003,Structural Fires,Manhattan,11,57
201003,Structural Fires,Manhattan,12,39
201003,Structural Fires,Manhattan,Unknown,1
201003,Structural Fires,Bronx,1,42
201003,Structural Fires,Bronx,2,18
201003,Structural Fires,Bronx,3,38
201003,Structural Fires,Bronx,4,58
201003,Structural Fires,Bronx,5,56
201003,Structural Fires,Bronx,6,53
201003,Structural Fires,Bronx,7,39
201003,Structural Fires,Bronx,8,29
201003,Structural Fires,Bronx,9,59
201003,Structural Fires,Bronx,10,34
201003,Structural Fires,Bronx,11,32
201003,Structural Fires,Bronx,12,52
201003,Structural Fires,Staten Island,1,58
201003,Structural Fires,Staten Island,2,29
201003,Structural Fires,Staten Island,3,43
201003,Structural Fires,Staten Island,Unknown,1
201003,Structural Fires,Brooklyn,1,67
201003,Structural Fires,Brooklyn,2,48
201003,Structural Fires,Brooklyn,3,51
201003,Structural Fires,Brooklyn,4,28
201003,Structural Fires,Brooklyn,5,56
201003,Structural Fires,Brooklyn,6,27
201003,Structural Fires,Brooklyn,7,20
201003,Structural Fires,Brooklyn,8,28
201003,Structural Fires,Brooklyn,9,40
201003,Structural Fires,Brooklyn,10,31
201003,Structural Fires,Brooklyn,11,24
201003,Structural Fires,Brooklyn,12,73
201003,Structural Fires,Brooklyn,13,27
201003,Structural Fires,Brooklyn,14,62
201003,Structural Fires,Brooklyn,15,52
201003,Structural Fires,Brooklyn,16,47
201003,Structural Fires,Brooklyn,17,53
201003,Structural Fires,Brooklyn,18,49
201003,Structural Fires,Brooklyn,Unknown,1
201003,Structural Fires,Queens,1,31
201003,Structural Fires,Queens,2,19
201003,Structural Fires,Queens,3,19
201003,Structural Fires,Queens,4,14
201003,Structural Fires,Queens,5,15
201003,Structural Fires,Queens,6,24
201003,Structural Fires,Queens,7,33
201003,Structural Fires,Queens,8,34
201003,Structural Fires,Queens,9,21
201003,Structural Fires,Queens,10,21
201003,Structural Fires,Queens,11,16
201003,Structural Fires,Queens,12,54
201003,Structural Fires,Queens,13,27
201003,Structural Fires,Queens,14,50
201003,Structural Fires,Queens,Unknown,1
201003,Non Structural Fires,Manhattan,1,30
201003,Non Structural Fires,Manhattan,2,34
201003,Non Structural Fires,Manhattan,3,34
201003,Non Structural Fires,Manhattan,4,16
201003,Non Structural Fires,Manhattan,5,72
201003,Non Structural Fires,Manhattan,6,16
201003,Non Structural Fires,Manhattan,7,27
201003,Non Structural Fires,Manhattan,8,22
201003,Non Structural Fires,Manhattan,9,16
201003,Non Structural Fires,Manhattan,10,21
201003,Non Structural Fires,Manhattan,11,21
201003,Non Structural Fires,Manhattan,12,36
201003,Non Structural Fires,Manhattan,Unknown,3
201003,Non Structural Fires,Bronx,1,24
201003,Non Structural Fires,Bronx,2,14
201003,Non Structural Fires,Bronx,3,8
201003,Non Structural Fires,Bronx,4,26
201003,Non Structural Fires,Bronx,5,17
201003,Non Structural Fires,Bronx,6,17
201003,Non Structural Fires,Bronx,7,23
201003,Non Structural Fires,Bronx,8,7
201003,Non Structural Fires,Bronx,9,27
201003,Non Structural Fires,Bronx,10,30
201003,Non Structural Fires,Bronx,11,18
201003,Non Structural Fires,Bronx,12,31
201003,Non Structural Fires,Staten Island,1,49
201003,Non Structural Fires,Staten Island,2,29
201003,Non Structural Fires,Staten Island,3,51
201003,Non Structural Fires,Staten Island,Unknown,10
201003,Non Structural Fires,Brooklyn,1,86
201003,Non Structural Fires,Brooklyn,2,40
201003,Non Structural Fires,Brooklyn,3,42
201003,Non Structural Fires,Brooklyn,4,14
201003,Non Structural Fires,Brooklyn,5,31
201003,Non Structural Fires,Brooklyn,6,20
201003,Non Structural Fires,Brooklyn,7,25
201003,Non Structural Fires,Brooklyn,8,14
201003,Non Structural Fires,Brooklyn,9,13
201003,Non Structural Fires,Brooklyn,10,26
201003,Non Structural Fires,Brooklyn,11,23
201003,Non Structural Fires,Brooklyn,12,112
201003,Non Structural Fires,Brooklyn,13,17
201003,Non Structural Fires,Brooklyn,14,22
201003,Non Structural Fires,Brooklyn,15,39
201003,Non Structural Fires,Brooklyn,16,9
201003,Non Structural Fires,Brooklyn,17,10
201003,Non Structural Fires,Brooklyn,18,27
201003,Non Structural Fires,Brooklyn,Unknown,2
201003,Non Structural Fires,Queens,1,34
201003,Non Structural Fires,Queens,2,16
201003,Non Structural Fires,Queens,3,19
201003,Non Structural Fires,Queens,4,11
201003,Non Structural Fires,Queens,5,25
201003,Non Structural Fires,Queens,6,21
201003,Non Structural Fires,Queens,7,34
201003,Non Structural Fires,Queens,8,31
201003,Non Structural Fires,Queens,9,23
201003,Non Structural Fires,Queens,10,15
201003,Non Structural Fires,Queens,11,18
201003,Non Structural Fires,Queens,12,39
201003,Non Structural Fires,Queens,13,41
201003,Non Structural Fires,Queens,14,23
201003,Non Structural Fires,Queens,Unknown,4
201003,Medical Emergencies,Manhattan,1,210
201003,Medical Emergencies,Manhattan,2,290
201003,Medical Emergencies,Manhattan,3,485
201003,Medical Emergencies,Manhattan,4,303
201003,Medical Emergencies,Manhattan,5,715
201003,Medical Emergencies,Manhattan,6,377
201003,Medical Emergencies,Manhattan,7,318
201003,Medical Emergencies,Manhattan,8,355
201003,Medical Emergencies,Manhattan,9,188
201003,Medical Emergencies,Manhattan,10,337
201003,Medical Emergencies,Manhattan,11,457
201003,Medical Emergencies,Manhattan,12,399
201003,Medical Emergencies,Manhattan,Unknown,7
201003,Medical Emergencies,Bronx,1,336
201003,Medical Emergencies,Bronx,2,124
201003,Medical Emergencies,Bronx,3,235
201003,Medical Emergencies,Bronx,4,364
201003,Medical Emergencies,Bronx,5,321
201003,Medical Emergencies,Bronx,6,236
201003,Medical Emergencies,Bronx,7,271
201003,Medical Emergencies,Bronx,8,173
201003,Medical Emergencies,Bronx,9,365
201003,Medical Emergencies,Bronx,10,275
201003,Medical Emergencies,Bronx,11,260
201003,Medical Emergencies,Bronx,12,251
201003,Medical Emergencies,Bronx,Unknown,3
201003,Medical Emergencies,Staten Island,1,382
201003,Medical Emergencies,Staten Island,2,232
201003,Medical Emergencies,Staten Island,3,194
201003,Medical Emergencies,Staten Island,Unknown,5
201003,Medical Emergencies,Brooklyn,1,327
201003,Medical Emergencies,Brooklyn,2,325
201003,Medical Emergencies,Brooklyn,3,440
201003,Medical Emergencies,Brooklyn,4,298
201003,Medical Emergencies,Brooklyn,5,412
201003,Medical Emergencies,Brooklyn,6,173
201003,Medical Emergencies,Brooklyn,7,202
201003,Medical Emergencies,Brooklyn,8,269
201003,Medical Emergencies,Brooklyn,9,185
201003,Medical Emergencies,Brooklyn,10,268
201003,Medical Emergencies,Brooklyn,11,209
201003,Medical Emergencies,Brooklyn,12,194
201003,Medical Emergencies,Brooklyn,13,256
201003,Medical Emergencies,Brooklyn,14,266
201003,Medical Emergencies,Brooklyn,15,235
201003,Medical Emergencies,Brooklyn,16,310
201003,Medical Emergencies,Brooklyn,17,252
201003,Medical Emergencies,Brooklyn,18,310
201003,Medical Emergencies,Brooklyn,Unknown,1
201003,Medical Emergencies,Queens,1,339
201003,Medical Emergencies,Queens,2,201
201003,Medical Emergencies,Queens,3,224
201003,Medical Emergencies,Queens,4,201
201003,Medical Emergencies,Queens,5,248
201003,Medical Emergencies,Queens,6,119
201003,Medical Emergencies,Queens,7,275
201003,Medical Emergencies,Queens,8,208
201003,Medical Emergencies,Queens,9,246
201003,Medical Emergencies,Queens,10,224
201003,Medical Emergencies,Queens,11,150
201003,Medical Emergencies,Queens,12,592
201003,Medical Emergencies,Queens,13,252
201003,Medical Emergencies,Queens,14,203
201003,Medical Emergencies,Queens,Unknown,3
201003,Non Medical Emergencies,Manhattan,1,241
201003,Non Medical Emergencies,Manhattan,2,295
201003,Non Medical Emergencies,Manhattan,3,482
201003,Non Medical Emergencies,Manhattan,4,308
201003,Non Medical Emergencies,Manhattan,5,614
201003,Non Medical Emergencies,Manhattan,6,317
201003,Non Medical Emergencies,Manhattan,7,406
201003,Non Medical Emergencies,Manhattan,8,391
201003,Non Medical Emergencies,Manhattan,9,282
201003,Non Medical Emergencies,Manhattan,10,473
201003,Non Medical Emergencies,Manhattan,11,591
201003,Non Medical Emergencies,Manhattan,12,405
201003,Non Medical Emergencies,Manhattan,Unknown,21
201003,Non Medical Emergencies,Bronx,1,505
201003,Non Medical Emergencies,Bronx,2,123
201003,Non Medical Emergencies,Bronx,3,299
201003,Non Medical Emergencies,Bronx,4,410
201003,Non Medical Emergencies,Bronx,5,387
201003,Non Medical Emergencies,Bronx,6,213
201003,Non Medical Emergencies,Bronx,7,314
201003,Non Medical Emergencies,Bronx,8,359
201003,Non Medical Emergencies,Bronx,9,470
201003,Non Medical Emergencies,Bronx,10,268
201003,Non Medical Emergencies,Bronx,11,362
201003,Non Medical Emergencies,Bronx,12,416
201003,Non Medical Emergencies,Bronx,Unknown,23
201003,Non Medical Emergencies,Staten Island,1,647
201003,Non Medical Emergencies,Staten Island,2,742
201003,Non Medical Emergencies,Staten Island,3,826
201003,Non Medical Emergencies,Staten Island,Unknown,38
201003,Non Medical Emergencies,Brooklyn,1,419
201003,Non Medical Emergencies,Brooklyn,2,412
201003,Non Medical Emergencies,Brooklyn,3,415
201003,Non Medical Emergencies,Brooklyn,4,195
201003,Non Medical Emergencies,Brooklyn,5,392
201003,Non Medical Emergencies,Brooklyn,6,242
201003,Non Medical Emergencies,Brooklyn,7,141
201003,Non Medical Emergencies,Brooklyn,8,246
201003,Non Medical Emergencies,Brooklyn,9,238
201003,Non Medical Emergencies,Brooklyn,10,304
201003,Non Medical Emergencies,Brooklyn,11,205
201003,Non Medical Emergencies,Brooklyn,12,271
201003,Non Medical Emergencies,Brooklyn,13,289
201003,Non Medical Emergencies,Brooklyn,14,320
201003,Non Medical Emergencies,Brooklyn,15,480
201003,Non Medical Emergencies,Brooklyn,16,346
201003,Non Medical Emergencies,Brooklyn,17,306
201003,Non Medical Emergencies,Brooklyn,18,588
201003,Non Medical Emergencies,Brooklyn,Unknown,16
201003,Non Medical Emergencies,Queens,1,344
201003,Non Medical Emergencies,Queens,2,145
201003,Non Medical Emergencies,Queens,3,109
201003,Non Medical Emergencies,Queens,4,117
201003,Non Medical Emergencies,Queens,5,231
201003,Non Medical Emergencies,Queens,6,130
201003,Non Medical Emergencies,Queens,7,318
201003,Non Medical Emergencies,Queens,8,297
201003,Non Medical Emergencies,Queens,9,165
201003,Non Medical Emergencies,Queens,10,265
201003,Non Medical Emergencies,Queens,11,224
201003,Non Medical Emergencies,Queens,12,572
201003,Non Medical Emergencies,Queens,13,494
201003,Non Medical Emergencies,Queens,14,535
201003,Non Medical Emergencies,Queens,Unknown,21
201003,False Alarm,Manhattan,1,10
201003,False Alarm,Manhattan,2,22
201003,False Alarm,Manhattan,3,42
201003,False Alarm,Manhattan,4,14
201003,False Alarm,Manhattan,5,37
201003,False Alarm,Manhattan,6,22
201003,False Alarm,Manhattan,7,21
201003,False Alarm,Manhattan,8,24
201003,False Alarm,Manhattan,9,22
201003,False Alarm,Manhattan,10,56
201003,False Alarm,Manhattan,11,36
201003,False Alarm,Manhattan,12,48
201003,False Alarm,Manhattan,Unknown,2
201003,False Alarm,Bronx,1,55
201003,False Alarm,Bronx,2,18
201003,False Alarm,Bronx,3,38
201003,False Alarm,Bronx,4,66
201003,False Alarm,Bronx,5,39
201003,False Alarm,Bronx,6,47
201003,False Alarm,Bronx,7,55
201003,False Alarm,Bronx,8,32
201003,False Alarm,Bronx,9,67
201003,False Alarm,Bronx,10,29
201003,False Alarm,Bronx,11,46
201003,False Alarm,Bronx,12,84
201003,False Alarm,Bronx,Unknown,1
201003,False Alarm,Staten Island,1,111
201003,False Alarm,Staten Island,2,55
201003,False Alarm,Staten Island,3,44
201003,False Alarm,Staten Island,Unknown,1
201003,False Alarm,Brooklyn,1,29
201003,False Alarm,Brooklyn,2,21
201003,False Alarm,Brooklyn,3,48
201003,False Alarm,Brooklyn,4,25
201003,False Alarm,Brooklyn,5,29
201003,False Alarm,Brooklyn,6,13
201003,False Alarm,Brooklyn,7,24
201003,False Alarm,Brooklyn,8,28
201003,False Alarm,Brooklyn,9,25
201003,False Alarm,Brooklyn,10,15
201003,False Alarm,Brooklyn,11,17
201003,False Alarm,Brooklyn,12,29
201003,False Alarm,Brooklyn,13,21
201003,False Alarm,Brooklyn,14,25
201003,False Alarm,Brooklyn,15,21
201003,False Alarm,Brooklyn,16,23
201003,False Alarm,Brooklyn,17,15
201003,False Alarm,Brooklyn,18,24
201003,False Alarm,Queens,1,26
201003,False Alarm,Queens,2,22
201003,False Alarm,Queens,3,20
201003,False Alarm,Queens,4,25
201003,False Alarm,Queens,5,77
201003,False Alarm,Queens,6,16
201003,False Alarm,Queens,7,35
201003,False Alarm,Queens,8,21
201003,False Alarm,Queens,9,33
201003,False Alarm,Queens,10,51
201003,False Alarm,Queens,11,6
201003,False Alarm,Queens,12,95
201003,False Alarm,Queens,13,102
201003,False Alarm,Queens,14,41
201003,Medical False Alarm,Manhattan,1,6
201003,Medical False Alarm,Manhattan,2,8
