DBN,School Name,Cohort Year,Demographic,Total Cohort Num,Total Grads Num,Num achieving APM ,Pct of cohort achieving APM,Pct of graduates achieving APM
18K635,OLYMPUS ACADEMY,2006,Not Student with Disability,89,16,s,s,s
18K635,OLYMPUS ACADEMY,2007,Not Student with Disability,57,10,s,s,s
18K635,OLYMPUS ACADEMY,2006,Student with Disability,12,1,s,s,s
18K635,OLYMPUS ACADEMY,2007,Student with Disability,8,0,s,s,s
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,2007,Not Student with Disability,5,0,s,s,s
18K642,URBAN ACTION ACADEMY,2007,Not Student with Disability,2,0,s,s,s
18K642,URBAN ACTION ACADEMY,2007,Student with Disability,3,0,s,s,s
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,2006,Not Student with Disability,59,2,s,s,s
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,2007,Not Student with Disability,85,9,s,s,s
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,2006,Student with Disability,10,1,s,s,s
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,2007,Student with Disability,3,0,s,s,s
19K409,EAST NEW YORK FAMILY ACADEMY,2006,Not Student with Disability,78,65,6,7.70%,9.20%
19K409,EAST NEW YORK FAMILY ACADEMY,2007,Not Student with Disability,61,54,5,8.20%,9.30%
19K409,EAST NEW YORK FAMILY ACADEMY,2006,Student with Disability,13,7,s,s,s
19K409,EAST NEW YORK FAMILY ACADEMY,2007,Student with Disability,6,2,s,s,s
19K420,FRANKLIN K LANE HIGH SCHOOL,2006,Not Student with Disability,427,176,22,5.20%,12.50%
19K420,FRANKLIN K LANE HIGH SCHOOL,2007,Not Student with Disability,285,139,16,5.60%,11.50%
19K420,FRANKLIN K LANE HIGH SCHOOL,2006,Student with Disability,67,13,s,s,s
19K420,FRANKLIN K LANE HIGH SCHOOL,2007,Student with Disability,47,10,s,s,s
19K435,THOMAS JEFFERSON HIGH SCHOOL,2006,Student with Disability,1,0,s,s,s
19K502,FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY,2006,Not Student with Disability,72,43,3,4.20%,7.00%
19K502,FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY,2007,Not Student with Disability,85,55,4,4.70%,7.30%
19K502,FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY,2006,Student with Disability,15,5,s,s,s
19K502,FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY,2007,Student with Disability,16,5,s,s,s
19K504,HIGH SCHOOL FOR CIVIL RIGHTS,2006,Not Student with Disability,96,60,4,4.20%,6.70%
19K504,HIGH SCHOOL FOR CIVIL RIGHTS,2007,Not Student with Disability,101,64,4,4.00%,6.30%
19K504,HIGH SCHOOL FOR CIVIL RIGHTS,2006,Student with Disability,15,6,s,s,s
19K504,HIGH SCHOOL FOR CIVIL RIGHTS,2007,Student with Disability,20,12,s,s,s
19K507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,2006,Not Student with Disability,93,66,4,4.30%,6.10%
19K507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,2007,Not Student with Disability,85,47,3,3.50%,6.40%
19K507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,2006,Student with Disability,18,10,s,s,s
19K507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,2007,Student with Disability,20,9,s,s,s
19K510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH,2006,Not Student with Disability,67,16,s,s,s
19K510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH,2007,Not Student with Disability,75,51,6,8.00%,11.80%
19K510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH,2006,Student with Disability,28,7,s,s,s
19K510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH,2007,Student with Disability,22,11,s,s,s
19K583,MULTICULTURAL HIGH SCHOOL,2006,Not Student with Disability,3,0,s,s,s
19K583,MULTICULTURAL HIGH SCHOOL,2007,Not Student with Disability,104,54,6,5.80%,11.10%
19K583,MULTICULTURAL HIGH SCHOOL,2007,Student with Disability,2,0,s,s,s
19K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION,2006,Not Student with Disability,305,218,38,12.50%,17.40%
19K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION,2007,Not Student with Disability,314,250,49,15.60%,19.60%
19K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION,2006,Student with Disability,41,8,s,s,s
19K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION,2007,Student with Disability,46,24,1,2.20%,4.20%
19K618,ACADEMY OF INNOVATIVE TECHNOLOGY,2006,Not Student with Disability,1,0,s,s,s
19K618,ACADEMY OF INNOVATIVE TECHNOLOGY,2007,Not Student with Disability,1,0,s,s,s
19K639,BROOKLYN LAB SCHOOL,2006,Not Student with Disability,1,0,s,s,s
19K639,BROOKLYN LAB SCHOOL,2007,Not Student with Disability,3,0,s,s,s
19K639,BROOKLYN LAB SCHOOL,2007,Student with Disability,2,0,s,s,s
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2006,Not Student with Disability,99,56,5,5.10%,8.90%
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2007,Not Student with Disability,103,49,4,3.90%,8.20%
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2006,Student with Disability,7,5,s,s,s
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2007,Student with Disability,10,4,s,s,s
19K660,W H MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SC,2006,Not Student with Disability,180,95,6,3.30%,6.30%
19K660,W H MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SC,2007,Not Student with Disability,186,95,4,2.20%,4.20%
19K660,W H MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SC,2006,Student with Disability,46,3,s,s,s
19K660,W H MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SC,2007,Student with Disability,53,14,s,s,s
19K683,"THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS,",2007,Not Student with Disability,1,0,s,s,s
20K445,NEW UTRECHT HIGH SCHOOL,2006,Not Student with Disability,544,367,170,31.30%,46.30%
20K445,NEW UTRECHT HIGH SCHOOL,2007,Not Student with Disability,527,399,156,29.60%,39.10%
20K445,NEW UTRECHT HIGH SCHOOL,2006,Student with Disability,77,32,1,1.30%,3.10%
20K445,NEW UTRECHT HIGH SCHOOL,2007,Student with Disability,118,49,0,0.00%,0.00%
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,2006,Not Student with Disability,242,202,105,43.40%,52.00%
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,2007,Not Student with Disability,276,240,100,36.20%,41.70%
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,2006,Student with Disability,55,23,2,3.60%,8.70%
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,2007,Student with Disability,55,20,s,s,s
20K490,FORT HAMILTON HIGH SCHOOL,2006,Not Student with Disability,907,617,290,32.00%,47.00%
20K490,FORT HAMILTON HIGH SCHOOL,2007,Not Student with Disability,"1,025",699,304,29.70%,43.50%
20K490,FORT HAMILTON HIGH SCHOOL,2006,Student with Disability,79,33,5,6.30%,15.20%
20K490,FORT HAMILTON HIGH SCHOOL,2007,Student with Disability,119,41,7,5.90%,17.10%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,2006,Not Student with Disability,753,426,197,26.20%,46.20%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,2007,Not Student with Disability,718,433,161,22.40%,37.20%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,2006,Student with Disability,106,27,4,3.80%,14.80%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,2007,Student with Disability,104,20,s,s,s
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2006,Not Student with Disability,69,31,6,8.70%,19.40%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2007,Not Student with Disability,59,23,4,6.80%,17.40%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2006,Student with Disability,2,0,s,s,s
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2007,Student with Disability,3,0,s,s,s
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,2006,Not Student with Disability,104,70,28,26.90%,40.00%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,2007,Not Student with Disability,110,71,16,14.50%,22.50%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,2006,Student with Disability,9,1,s,s,s
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,2007,Student with Disability,7,3,s,s,s
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,2006,Not Student with Disability,58,44,7,12.10%,15.90%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,2007,Not Student with Disability,47,30,6,12.80%,20.00%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,2006,Student with Disability,7,5,s,s,s
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,2007,Student with Disability,12,8,s,s,s
21K400,LAFAYETTE HIGH SCHOOL,2006,Not Student with Disability,57,30,6,10.50%,20.00%
21K400,LAFAYETTE HIGH SCHOOL,2006,Student with Disability,8,1,s,s,s
21K410,ABRAHAM LINCOLN HIGH SCHOOL,2006,Not Student with Disability,547,344,94,17.20%,27.30%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,2007,Not Student with Disability,623,395,120,19.30%,30.40%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,2006,Student with Disability,73,10,s,s,s
21K410,ABRAHAM LINCOLN HIGH SCHOOL,2007,Student with Disability,93,23,1,1.10%,4.30%
21K525,EDWARD R MURROW HIGH SCHOOL,2006,Not Student with Disability,827,661,371,44.90%,56.10%
21K525,EDWARD R MURROW HIGH SCHOOL,2007,Not Student with Disability,846,661,394,46.60%,59.60%
21K525,EDWARD R MURROW HIGH SCHOOL,2006,Student with Disability,111,41,5,4.50%,12.20%
21K525,EDWARD R MURROW HIGH SCHOOL,2007,Student with Disability,141,49,6,4.30%,12.20%
21K540,JOHN DEWEY HIGH SCHOOL,2006,Not Student with Disability,536,330,125,23.30%,37.90%
21K540,JOHN DEWEY HIGH SCHOOL,2007,Not Student with Disability,662,429,169,25.50%,39.40%
21K540,JOHN DEWEY HIGH SCHOOL,2006,Student with Disability,67,17,s,s,s
21K540,JOHN DEWEY HIGH SCHOOL,2007,Student with Disability,71,23,2,2.80%,8.70%
21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,2006,Not Student with Disability,1,0,s,s,s
21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,2007,Not Student with Disability,35,27,4,11.40%,14.80%
21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,2007,Student with Disability,2,2,s,s,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,2006,Not Student with Disability,2,0,s,s,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,2007,Not Student with Disability,25,11,s,s,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,2006,Student with Disability,1,0,s,s,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,2007,Student with Disability,10,2,s,s,s
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,2006,Not Student with Disability,219,106,9,4.10%,8.50%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,2007,Not Student with Disability,225,110,8,3.60%,7.30%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,2006,Student with Disability,62,13,s,s,s
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,2007,Student with Disability,57,20,s,s,s
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,2006,Not Student with Disability,106,78,33,31.10%,42.30%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,2007,Not Student with Disability,143,106,39,27.30%,36.80%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,2006,Student with Disability,34,17,s,s,s
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,2007,Student with Disability,34,11,s,s,s
21K728,LIBERATION DIPLOMA PLUS,2006,Not Student with Disability,60,17,s,s,s
21K728,LIBERATION DIPLOMA PLUS,2007,Not Student with Disability,87,21,3,3.40%,14.30%
21K728,LIBERATION DIPLOMA PLUS,2006,Student with Disability,5,0,s,s,s
21K728,LIBERATION DIPLOMA PLUS,2007,Student with Disability,10,2,s,s,s
22K405,MIDWOOD HIGH SCHOOL,2006,Not Student with Disability,844,741,502,59.50%,67.70%
22K405,MIDWOOD HIGH SCHOOL,2007,Not Student with Disability,880,746,497,56.50%,66.60%
22K405,MIDWOOD HIGH SCHOOL,2006,Student with Disability,28,16,s,s,s
22K405,MIDWOOD HIGH SCHOOL,2007,Student with Disability,52,26,1,1.90%,3.80%
22K425,JAMES MADISON HIGH SCHOOL,2006,Not Student with Disability,980,677,318,32.40%,47.00%
22K425,JAMES MADISON HIGH SCHOOL,2007,Not Student with Disability,636,445,213,33.50%,47.90%
22K425,JAMES MADISON HIGH SCHOOL,2006,Student with Disability,96,36,10,10.40%,27.80%
22K425,JAMES MADISON HIGH SCHOOL,2007,Student with Disability,90,33,2,2.20%,6.10%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,2006,Not Student with Disability,460,292,36,7.80%,12.30%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,2007,Not Student with Disability,543,339,53,9.80%,15.60%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,2006,Student with Disability,77,19,s,s,s
22K495,SHEEPSHEAD BAY HIGH SCHOOL,2007,Student with Disability,76,12,s,s,s
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,2006,Not Student with Disability,242,234,201,83.10%,85.90%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,2007,Not Student with Disability,248,240,188,75.80%,78.30%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,2006,Student with Disability,11,10,s,s,s
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,2007,Student with Disability,14,11,s,s,s
22K555,BROOKLYN COLLEGE ACADEMY,2006,Not Student with Disability,120,115,40,33.30%,34.80%
22K555,BROOKLYN COLLEGE ACADEMY,2007,Not Student with Disability,147,146,59,40.10%,40.40%
22K555,BROOKLYN COLLEGE ACADEMY,2007,Student with Disability,3,2,s,s,s
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,2006,Not Student with Disability,1,0,s,s,s
23K271,JOHN M. COLEMAN SCHOOL,2007,Not Student with Disability,1,0,s,s,s
23K271,JOHN M. COLEMAN SCHOOL,2006,Student with Disability,1,0,s,s,s
23K271,JOHN M. COLEMAN SCHOOL,2007,Student with Disability,1,0,s,s,s
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,2006,Not Student with Disability,57,40,6,10.50%,15.00%
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,2007,Not Student with Disability,88,60,5,5.70%,8.30%
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,2006,Student with Disability,13,4,s,s,s
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,2007,Student with Disability,17,4,s,s,s
23K514,FREDERICK DOUGLAS ACADEMY VII HIGH SCHOOL,2006,Not Student with Disability,79,56,7,8.90%,12.50%
23K514,FREDERICK DOUGLAS ACADEMY VII HIGH SCHOOL,2007,Not Student with Disability,73,51,5,6.80%,9.80%
23K514,FREDERICK DOUGLAS ACADEMY VII HIGH SCHOOL,2006,Student with Disability,13,9,s,s,s
23K514,FREDERICK DOUGLAS ACADEMY VII HIGH SCHOOL,2007,Student with Disability,19,5,s,s,s
23K643,BROOKLYN DEMOCRACY ACADEMY,2006,Not Student with Disability,89,25,1,1.10%,4.00%
23K643,BROOKLYN DEMOCRACY ACADEMY,2007,Not Student with Disability,76,10,s,s,s
23K643,BROOKLYN DEMOCRACY ACADEMY,2006,Student with Disability,8,1,s,s,s
23K643,BROOKLYN DEMOCRACY ACADEMY,2007,Student with Disability,13,2,s,s,s
23K645,EBC/ENY HIGH SCHOOL FOR PUBLIC SAFETY,2006,Not Student with Disability,74,47,3,4.10%,6.40%
23K645,EBC/ENY HIGH SCHOOL FOR PUBLIC SAFETY,2007,Not Student with Disability,61,41,2,3.30%,4.90%
23K645,EBC/ENY HIGH SCHOOL FOR PUBLIC SAFETY,2006,Student with Disability,19,5,s,s,s
23K645,EBC/ENY HIGH SCHOOL FOR PUBLIC SAFETY,2007,Student with Disability,12,5,s,s,s
23K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,2006,Not Student with Disability,109,15,s,s,s
23K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,2007,Not Student with Disability,95,7,s,s,s
23K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,2006,Student with Disability,8,1,s,s,s
23K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,2007,Student with Disability,8,0,s,s,s
23K647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,2006,Not Student with Disability,85,22,2,2.40%,9.10%
23K647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,2007,Not Student with Disability,82,26,0,0.00%,0.00%
23K647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,2006,Student with Disability,12,0,s,s,s
23K647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,2007,Student with Disability,9,1,s,s,s
23K697,TEACHERS PREPERATORY HIGH SCHOOL,2006,Not Student with Disability,76,65,22,28.90%,33.80%
23K697,TEACHERS PREPERATORY HIGH SCHOOL,2007,Not Student with Disability,76,57,15,19.70%,26.30%
23K697,TEACHERS PREPERATORY HIGH SCHOOL,2006,Student with Disability,23,7,s,s,s
23K697,TEACHERS PREPERATORY HIGH SCHOOL,2007,Student with Disability,15,3,s,s,s
24Q264,ACADEMY OF FINANCE AND ENTERPRISE,2006,Not Student with Disability,82,75,11,13.40%,14.70%
24Q264,ACADEMY OF FINANCE AND ENTERPRISE,2007,Not Student with Disability,108,97,26,24.10%,26.80%
24Q264,ACADEMY OF FINANCE AND ENTERPRISE,2006,Student with Disability,8,6,s,s,s
24Q264,ACADEMY OF FINANCE AND ENTERPRISE,2007,Student with Disability,9,4,s,s,s
24Q267,HIGH SCHOOL OF APPLIED COMMUNICATIONS,2006,Not Student with Disability,89,73,11,12.40%,15.10%
24Q267,HIGH SCHOOL OF APPLIED COMMUNICATIONS,2007,Not Student with Disability,84,57,9,10.70%,15.80%
24Q267,HIGH SCHOOL OF APPLIED COMMUNICATIONS,2006,Student with Disability,12,8,s,s,s
24Q267,HIGH SCHOOL OF APPLIED COMMUNICATIONS,2007,Student with Disability,11,6,s,s,s
24Q296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,2006,Not Student with Disability,1,0,s,s,s
24Q296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,2007,Not Student with Disability,79,34,1,1.30%,2.90%
24Q296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,2007,Student with Disability,1,0,s,s,s
24Q299,BARD HIGH SCHOOL EARLY COLLEGE II,2006,Not Student with Disability,50,48,26,52.00%,54.20%
24Q299,BARD HIGH SCHOOL EARLY COLLEGE II,2007,Not Student with Disability,55,51,40,72.70%,78.40%
24Q455,NEWTOWN HIGH SCHOOL,2006,Not Student with Disability,707,359,85,12.00%,23.70%
24Q455,NEWTOWN HIGH SCHOOL,2007,Not Student with Disability,732,442,93,12.70%,21.00%
24Q455,NEWTOWN HIGH SCHOOL,2006,Student with Disability,66,23,0,0.00%,0.00%
24Q455,NEWTOWN HIGH SCHOOL,2007,Student with Disability,73,17,s,s,s
24Q485,GROVER CLEVELAND HIGH SCHOOL,2006,Not Student with Disability,638,369,110,17.20%,29.80%
24Q485,GROVER CLEVELAND HIGH SCHOOL,2007,Not Student with Disability,693,379,95,13.70%,25.10%
24Q485,GROVER CLEVELAND HIGH SCHOOL,2006,Student with Disability,65,12,s,s,s
24Q485,GROVER CLEVELAND HIGH SCHOOL,2007,Student with Disability,92,7,s,s,s
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,2006,Not Student with Disability,165,114,18,10.90%,15.80%
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,2007,Not Student with Disability,162,125,23,14.20%,18.40%
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,2006,Student with Disability,22,12,s,s,s
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,2007,Student with Disability,27,17,s,s,s
24Q560,ROBERT F WAGNER JR SECONDARY SCHOOL-ARTS AND TECHN,2006,Not Student with Disability,74,50,22,29.70%,44.00%
24Q560,ROBERT F WAGNER JR SECONDARY SCHOOL-ARTS AND TECHN,2007,Not Student with Disability,94,72,16,17.00%,22.20%
24Q560,ROBERT F WAGNER JR SECONDARY SCHOOL-ARTS AND TECHN,2006,Student with Disability,21,9,s,s,s
24Q560,ROBERT F WAGNER JR SECONDARY SCHOOL-ARTS AND TECHN,2007,Student with Disability,21,10,s,s,s
24Q600,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,2006,Not Student with Disability,230,173,29,12.60%,16.80%
24Q600,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,2007,Not Student with Disability,233,184,41,17.60%,22.30%
24Q600,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,2006,Student with Disability,41,19,s,s,s
24Q600,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,2007,Student with Disability,37,11,s,s,s
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2006,Not Student with Disability,345,263,127,36.80%,48.30%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2007,Not Student with Disability,407,340,174,42.80%,51.20%
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2006,Student with Disability,23,11,s,s,s
24Q610,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,2007,Student with Disability,16,9,s,s,s
24Q744,VOYAGES PREPARATORY,2006,Not Student with Disability,83,10,s,s,s
24Q744,VOYAGES PREPARATORY,2007,Not Student with Disability,91,14,s,s,s
24Q744,VOYAGES PREPARATORY,2006,Student with Disability,2,0,s,s,s
24Q744,VOYAGES PREPARATORY,2007,Student with Disability,7,0,s,s,s
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2006,Not Student with Disability,86,51,8,9.30%,15.70%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2007,Not Student with Disability,92,50,10,10.90%,20.00%
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2007,Student with Disability,1,0,s,s,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2006,Not Student with Disability,72,61,16,22.20%,26.20%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2007,Not Student with Disability,77,64,20,26.00%,31.30%
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2006,Student with Disability,3,3,s,s,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2007,Student with Disability,6,5,s,s,s
25Q285,WORLD JOURNALISM PREPARATORY,2006,Not Student with Disability,73,66,9,12.30%,13.60%
25Q285,WORLD JOURNALISM PREPARATORY,2007,Not Student with Disability,63,56,17,27.00%,30.40%
25Q285,WORLD JOURNALISM PREPARATORY,2006,Student with Disability,9,5,s,s,s
25Q285,WORLD JOURNALISM PREPARATORY,2007,Student with Disability,9,7,s,s,s
25Q425,JOHN BOWNE HIGH SCHOOL,2006,Not Student with Disability,605,368,73,12.10%,19.80%
25Q425,JOHN BOWNE HIGH SCHOOL,2007,Not Student with Disability,636,418,103,16.20%,24.60%
25Q425,JOHN BOWNE HIGH SCHOOL,2006,Student with Disability,83,18,s,s,s
25Q425,JOHN BOWNE HIGH SCHOOL,2007,Student with Disability,78,23,2,2.60%,8.70%
25Q460,FLUSHING HIGH SCHOOL,2006,Not Student with Disability,512,305,50,9.80%,16.40%
25Q460,FLUSHING HIGH SCHOOL,2007,Not Student with Disability,638,376,99,15.50%,26.30%
25Q460,FLUSHING HIGH SCHOOL,2006,Student with Disability,76,27,0,0.00%,0.00%
25Q460,FLUSHING HIGH SCHOOL,2007,Student with Disability,75,21,0,0.00%,0.00%
25Q525,TOWNSEND HARRIS HIGH SCHOOL,2006,Not Student with Disability,277,277,275,99.30%,99.30%
25Q525,TOWNSEND HARRIS HIGH SCHOOL,2007,Not Student with Disability,271,270,270,99.60%,100.00%
25Q525,TOWNSEND HARRIS HIGH SCHOOL,2006,Student with Disability,1,1,s,s,s
25Q525,TOWNSEND HARRIS HIGH SCHOOL,2007,Student with Disability,2,2,s,s,s
25Q540,QUEENS ACADEMY HIGH SCHOOL,2006,Not Student with Disability,130,31,7,5.40%,22.60%
25Q540,QUEENS ACADEMY HIGH SCHOOL,2007,Not Student with Disability,171,35,6,3.50%,17.10%
25Q540,QUEENS ACADEMY HIGH SCHOOL,2006,Student with Disability,11,0,s,s,s
25Q540,QUEENS ACADEMY HIGH SCHOOL,2007,Student with Disability,16,3,s,s,s
25Q670,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,2006,Not Student with Disability,130,84,34,26.20%,40.50%
25Q670,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,2007,Not Student with Disability,161,119,39,24.20%,32.80%
25Q670,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,2006,Student with Disability,29,6,s,s,s
25Q670,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,2007,Student with Disability,29,8,s,s,s
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2006,Not Student with Disability,57,11,s,s,s
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2007,Not Student with Disability,60,10,s,s,s
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2006,Student with Disability,5,1,s,s,s
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2007,Student with Disability,6,1,s,s,s
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2006,Not Student with Disability,921,757,452,49.10%,59.70%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2007,Not Student with Disability,860,743,457,53.10%,61.50%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2006,Student with Disability,60,29,6,10.00%,20.70%
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,2007,Student with Disability,82,39,7,8.50%,17.90%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2006,Not Student with Disability,"1,113",874,564,50.70%,64.50%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2007,Not Student with Disability,"1,047",881,568,54.30%,64.50%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2006,Student with Disability,96,23,0,0.00%,0.00%
26Q430,FRANCIS LEWIS HIGH SCHOOL,2007,Student with Disability,120,54,0,0.00%,0.00%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2006,Not Student with Disability,678,458,104,15.30%,22.70%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2007,Not Student with Disability,708,427,45,6.40%,10.50%
26Q435,MARTIN VAN BUREN HIGH SCHOOL,2006,Student with Disability,77,16,s,s,s
