District,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
2,7,2010,Black,270,669,23,8.5%,109,40.4%,93,34.4%,45,16.7%,138,51.1%
2,7,2010,Hispanic,456,670,44,9.6%,177,38.8%,149,32.7%,86,18.9%,235,51.5%
2,7,2010,White,688,696,21,3.1%,84,12.2%,205,29.8%,378,54.9%,583,84.7%
2,7,2011,Asian,733,705,13,1.8%,65,8.9%,156,21.3%,499,68.1%,655,89.4%
2,7,2011,Black,231,673,22,9.5%,88,38.1%,78,33.8%,43,18.6%,121,52.4%
2,7,2011,Hispanic,468,674,43,9.2%,167,35.7%,142,30.3%,116,24.8%,258,55.1%
2,7,2011,White,756,703,16,2.1%,73,9.7%,182,24.1%,485,64.2%,667,88.2%
2,8,2006,Asian,745,689,12,1.6%,80,10.7%,386,51.8%,267,35.8%,653,87.7%
2,8,2006,Black,434,643,72,16.6%,186,42.9%,156,35.9%,20,4.6%,176,40.6%
2,8,2006,Hispanic,548,641,95,17.3%,212,38.7%,226,41.2%,15,2.7%,241,44%
2,8,2006,White,706,677,23,3.3%,114,16.1%,397,56.2%,172,24.4%,569,80.6%
2,8,2007,Asian,710,686,8,1.1%,87,12.3%,393,55.4%,222,31.3%,615,86.6%
2,8,2007,Black,377,647,47,12.5%,161,42.7%,153,40.6%,16,4.2%,169,44.8%
2,8,2007,Hispanic,478,644,72,15.1%,191,40%,200,41.8%,15,3.1%,215,45%
2,8,2007,White,595,674,16,2.7%,98,16.5%,372,62.5%,109,18.3%,481,80.8%
2,8,2008,Asian,717,695,9,1.3%,45,6.3%,354,49.4%,309,43.1%,663,92.5%
2,8,2008,Black,331,656,18,5.4%,107,32.3%,190,57.4%,16,4.8%,206,62.2%
2,8,2008,Hispanic,480,657,30,6.3%,150,31.3%,269,56%,31,6.5%,300,62.5%
2,8,2008,White,623,685,8,1.3%,59,9.5%,377,60.5%,179,28.7%,556,89.2%
2,8,2009,Asian,728,700,3,0.4%,26,3.6%,366,50.3%,333,45.7%,699,96%
2,8,2009,Black,308,664,5,1.6%,85,27.6%,192,62.3%,26,8.4%,218,70.8%
2,8,2009,Hispanic,504,666,16,3.2%,107,21.2%,337,66.9%,44,8.7%,381,75.6%
2,8,2009,White,652,691,9,1.4%,40,6.1%,376,57.7%,227,34.8%,603,92.5%
2,8,2010,Asian,825,706,4,0.5%,90,10.9%,329,39.9%,402,48.7%,731,88.6%
2,8,2010,Black,307,666,43,14%,141,45.9%,97,31.6%,26,8.5%,123,40.1%
2,8,2010,Hispanic,489,669,53,10.8%,223,45.6%,167,34.2%,46,9.4%,213,43.6%
2,8,2010,White,662,694,23,3.5%,111,16.8%,304,45.9%,224,33.8%,528,79.8%
2,8,2011,Asian,746,704,9,1.2%,72,9.7%,268,35.9%,397,53.2%,665,89.1%
2,8,2011,Black,270,668,29,10.7%,109,40.4%,107,39.6%,25,9.3%,132,48.9%
2,8,2011,Hispanic,469,672,50,10.7%,170,36.2%,194,41.4%,55,11.7%,249,53.1%
2,8,2011,White,696,697,13,1.9%,90,12.9%,311,44.7%,282,40.5%,593,85.2%
2,All Grades,2006,Asian,4495,694,87,1.9%,322,7.2%,2132,47.4%,1954,43.5%,4086,90.9%
2,All Grades,2006,Black,2047,653,270,13.2%,628,30.7%,957,46.8%,192,9.4%,1149,56.1%
2,All Grades,2006,Hispanic,2905,654,361,12.4%,816,28.1%,1470,50.6%,258,8.9%,1728,59.5%
2,All Grades,2006,White,4236,689,85,2%,370,8.7%,2176,51.4%,1605,37.9%,3781,89.3%
2,All Grades,2007,Asian,4463,700,43,1%,261,5.8%,1957,43.8%,2202,49.3%,4159,93.2%
2,All Grades,2007,Black,1743,661,145,8.3%,474,27.2%,915,52.5%,209,12%,1124,64.5%
2,All Grades,2007,Hispanic,2679,662,211,7.9%,697,26%,1417,52.9%,354,13.2%,1771,66.1%
2,All Grades,2007,White,4174,695,75,1.8%,270,6.5%,2002,48%,1827,43.8%,3829,91.7%
2,All Grades,2008,Asian,4462,705,22,0.5%,131,2.9%,1831,41%,2478,55.5%,4309,96.6%
2,All Grades,2008,Black,1602,668,81,5.1%,331,20.7%,953,59.5%,237,14.8%,1190,74.3%
2,All Grades,2008,Hispanic,2644,670,115,4.3%,530,20%,1568,59.3%,431,16.3%,1999,75.6%
2,All Grades,2008,White,4212,701,35,0.8%,166,3.9%,1900,45.1%,2111,50.1%,4011,95.2%
2,All Grades,2009,Asian,4585,711,6,0.1%,75,1.6%,1665,36.3%,2839,61.9%,4504,98.2%
2,All Grades,2009,Black,1508,675,29,1.9%,246,16.3%,945,62.7%,288,19.1%,1233,81.8%
2,All Grades,2009,Hispanic,2671,678,64,2.4%,329,12.3%,1724,64.5%,554,20.7%,2278,85.3%
2,All Grades,2009,White,4423,705,36,0.8%,133,3%,1863,42.1%,2391,54.1%,4254,96.2%
2,All Grades,2010,Asian,4831,709,57,1.2%,433,9%,1651,34.2%,2690,55.7%,4341,89.9%
2,All Grades,2010,Black,1498,673,177,11.8%,572,38.2%,508,33.9%,241,16.1%,749,50%
2,All Grades,2010,Hispanic,2687,678,244,9.1%,943,35.1%,990,36.8%,510,19%,1500,55.8%
2,All Grades,2010,White,4778,705,128,2.7%,567,11.9%,1666,34.9%,2417,50.6%,4083,85.5%
2,All Grades,2011,Asian,4593,709,53,1.2%,371,8.1%,1482,32.3%,2687,58.5%,4169,90.8%
2,All Grades,2011,Black,1414,676,141,10%,499,35.3%,545,38.5%,229,16.2%,774,54.7%
2,All Grades,2011,Hispanic,2759,681,222,8%,887,32.1%,1128,40.9%,522,18.9%,1650,59.8%
2,All Grades,2011,White,4962,706,100,2%,442,8.9%,1743,35.1%,2677,54%,4420,89.1%
3,3,2006,Asian,71,704,0,0%,2,2.8%,35,49.3%,34,47.9%,69,97.2%
3,3,2006,Black,560,659,65,11.6%,139,24.8%,301,53.8%,55,9.8%,356,63.6%
3,3,2006,Hispanic,499,667,40,8%,99,19.8%,278,55.7%,82,16.4%,360,72.1%
3,3,2006,White,325,704,7,2.2%,11,3.4%,134,41.2%,173,53.2%,307,94.5%
3,3,2007,Asian,69,714,0,0%,0,0%,27,39.1%,42,60.9%,69,100%
3,3,2007,Black,526,668,39,7.4%,99,18.8%,322,61.2%,66,12.5%,388,73.8%
3,3,2007,Hispanic,473,676,21,4.4%,68,14.4%,291,61.5%,93,19.7%,384,81.2%
3,3,2007,White,344,712,0,0%,5,1.5%,135,39.2%,204,59.3%,339,98.5%
3,3,2008,Asian,82,715,0,0%,4,4.9%,35,42.7%,43,52.4%,78,95.1%
3,3,2008,Black,462,674,13,2.8%,77,16.7%,319,69%,53,11.5%,372,80.5%
3,3,2008,Hispanic,456,677,15,3.3%,49,10.7%,323,70.8%,69,15.1%,392,86%
3,3,2008,White,371,709,1,0.3%,5,1.3%,167,45%,198,53.4%,365,98.4%
3,3,2009,Asian,78,713,0,0%,0,0%,39,50%,39,50%,78,100%
3,3,2009,Black,459,678,7,1.5%,48,10.5%,339,73.9%,65,14.2%,404,88%
3,3,2009,Hispanic,464,682,5,1.1%,42,9.1%,332,71.6%,85,18.3%,417,89.9%
3,3,2009,White,374,711,2,0.5%,6,1.6%,189,50.5%,177,47.3%,366,97.9%
3,3,2010,Asian,72,715,4,5.6%,7,9.7%,25,34.7%,36,50%,61,84.7%
3,3,2010,Black,447,680,75,16.8%,200,44.7%,122,27.3%,50,11.2%,172,38.5%
3,3,2010,Hispanic,453,683,64,14.1%,187,41.3%,139,30.7%,63,13.9%,202,44.6%
3,3,2010,White,416,710,18,4.3%,57,13.7%,148,35.6%,193,46.4%,341,82%
3,3,2011,Asian,99,710,4,4%,5,5.1%,31,31.3%,59,59.6%,90,90.9%
3,3,2011,Black,397,682,49,12.3%,180,45.3%,138,34.8%,30,7.6%,168,42.3%
3,3,2011,Hispanic,427,684,36,8.4%,178,41.7%,183,42.9%,30,7%,213,49.9%
3,3,2011,White,459,702,10,2.2%,37,8.1%,236,51.4%,176,38.3%,412,89.8%
3,4,2006,Asian,86,713,1,1.2%,5,5.8%,21,24.4%,59,68.6%,80,93%
3,4,2006,Black,536,659,71,13.2%,125,23.3%,269,50.2%,71,13.2%,340,63.4%
3,4,2006,Hispanic,533,661,72,13.5%,112,21%,270,50.7%,79,14.8%,349,65.5%
3,4,2006,White,309,712,6,1.9%,8,2.6%,95,30.7%,200,64.7%,295,95.5%
3,4,2007,Asian,75,715,2,2.7%,1,1.3%,20,26.7%,52,69.3%,72,96%
3,4,2007,Black,509,667,37,7.3%,133,26.1%,243,47.7%,96,18.9%,339,66.6%
3,4,2007,Hispanic,438,675,29,6.6%,78,17.8%,231,52.7%,100,22.8%,331,75.6%
3,4,2007,White,304,717,2,0.7%,9,3%,86,28.3%,207,68.1%,293,96.4%
3,4,2008,Asian,70,719,1,1.4%,0,0%,19,27.1%,50,71.4%,69,98.6%
3,4,2008,Black,507,664,39,7.7%,108,21.3%,299,59%,61,12%,360,71%
3,4,2008,Hispanic,447,677,21,4.7%,55,12.3%,281,62.9%,90,20.1%,371,83%
3,4,2008,White,327,722,1,0.3%,3,0.9%,84,25.7%,239,73.1%,323,98.8%
3,4,2009,Asian,83,726,0,0%,2,2.4%,21,25.3%,60,72.3%,81,97.6%
3,4,2009,Black,459,675,34,7.4%,66,14.4%,268,58.4%,91,19.8%,359,78.2%
3,4,2009,Hispanic,455,685,13,2.9%,47,10.3%,271,59.6%,124,27.3%,395,86.8%
3,4,2009,White,352,725,6,1.7%,1,0.3%,80,22.7%,265,75.3%,345,98%
3,4,2010,Asian,81,730,0,0%,1,1.2%,20,24.7%,60,74.1%,80,98.8%
3,4,2010,Black,439,674,39,8.9%,204,46.5%,131,29.8%,65,14.8%,196,44.6%
3,4,2010,Hispanic,493,677,45,9.1%,195,39.6%,165,33.5%,88,17.8%,253,51.3%
3,4,2010,White,381,723,6,1.6%,27,7.1%,98,25.7%,250,65.6%,348,91.3%
3,4,2011,Asian,74,719,0,0%,9,12.2%,18,24.3%,47,63.5%,65,87.8%
3,4,2011,Black,423,677,27,6.4%,177,41.8%,160,37.8%,59,13.9%,219,51.8%
3,4,2011,Hispanic,465,682,30,6.5%,163,35.1%,174,37.4%,98,21.1%,272,58.5%
3,4,2011,White,421,720,6,1.4%,20,4.8%,93,22.1%,302,71.7%,395,93.8%
3,5,2006,Asian,67,704,2,3%,2,3%,27,40.3%,36,53.7%,63,94%
3,5,2006,Black,586,648,100,17.1%,194,33.1%,250,42.7%,42,7.2%,292,49.8%
3,5,2006,Hispanic,524,655,71,13.5%,139,26.5%,255,48.7%,59,11.3%,314,59.9%
3,5,2006,White,308,703,7,2.3%,15,4.9%,107,34.7%,179,58.1%,286,92.9%
3,5,2007,Asian,85,710,0,0%,3,3.5%,34,40%,48,56.5%,82,96.5%
3,5,2007,Black,490,658,41,8.4%,146,29.8%,263,53.7%,40,8.2%,303,61.8%
3,5,2007,Hispanic,492,664,36,7.3%,121,24.6%,275,55.9%,60,12.2%,335,68.1%
3,5,2007,White,308,702,3,1%,11,3.6%,139,45.1%,155,50.3%,294,95.5%
3,5,2008,Asian,74,715,1,1.4%,3,4.1%,16,21.6%,54,73%,70,94.6%
3,5,2008,Black,507,666,33,6.5%,116,22.9%,285,56.2%,73,14.4%,358,70.6%
3,5,2008,Hispanic,435,672,20,4.6%,64,14.7%,271,62.3%,80,18.4%,351,80.7%
3,5,2008,White,311,711,1,0.3%,9,2.9%,92,29.6%,209,67.2%,301,96.8%
3,5,2009,Asian,70,720,0,0%,2,2.9%,13,18.6%,55,78.6%,68,97.1%
3,5,2009,Black,421,675,13,3.1%,60,14.3%,254,60.3%,94,22.3%,348,82.7%
3,5,2009,Hispanic,451,681,13,2.9%,56,12.4%,259,57.4%,123,27.3%,382,84.7%
3,5,2009,White,343,715,5,1.5%,10,2.9%,88,25.7%,240,70%,328,95.6%
3,5,2010,Asian,83,718,1,1.2%,7,8.4%,23,27.7%,52,62.7%,75,90.4%
3,5,2010,Black,430,671,42,9.8%,201,46.7%,131,30.5%,56,13%,187,43.5%
3,5,2010,Hispanic,459,679,27,5.9%,178,38.8%,179,39%,75,16.3%,254,55.3%
3,5,2010,White,363,713,3,0.8%,27,7.4%,116,32%,217,59.8%,333,91.7%
3,5,2011,Asian,93,721,2,2.2%,4,4.3%,24,25.8%,63,67.7%,87,93.5%
3,5,2011,Black,409,676,30,7.3%,173,42.3%,159,38.9%,47,11.5%,206,50.4%
3,5,2011,Hispanic,473,678,39,8.2%,184,38.9%,181,38.3%,69,14.6%,250,52.9%
3,5,2011,White,389,712,9,2.3%,31,8%,108,27.8%,241,62%,349,89.7%
3,6,2006,Asian,84,708,1,1.2%,4,4.8%,30,35.7%,49,58.3%,79,94%
3,6,2006,Black,556,638,135,24.3%,199,35.8%,201,36.2%,21,3.8%,222,39.9%
3,6,2006,Hispanic,557,645,102,18.3%,184,33%,241,43.3%,30,5.4%,271,48.7%
3,6,2006,White,297,702,6,2%,17,5.7%,108,36.4%,166,55.9%,274,92.3%
3,6,2007,Asian,69,705,3,4.3%,1,1.4%,28,40.6%,37,53.6%,65,94.2%
3,6,2007,Black,497,658,56,11.3%,140,28.2%,240,48.3%,61,12.3%,301,60.6%
3,6,2007,Hispanic,481,659,51,10.6%,117,24.3%,261,54.3%,52,10.8%,313,65.1%
3,6,2007,White,288,708,3,1%,10,3.5%,102,35.4%,173,60.1%,275,95.5%
3,6,2008,Asian,89,714,2,2.2%,2,2.2%,28,31.5%,57,64%,85,95.5%
3,6,2008,Black,444,657,32,7.2%,135,30.4%,235,52.9%,42,9.5%,277,62.4%
3,6,2008,Hispanic,465,661,41,8.8%,106,22.8%,259,55.7%,59,12.7%,318,68.4%
3,6,2008,White,290,707,3,1%,11,3.8%,99,34.1%,177,61%,276,95.2%
3,6,2009,Asian,79,722,1,1.3%,1,1.3%,14,17.7%,63,79.7%,77,97.5%
3,6,2009,Black,450,668,24,5.3%,104,23.1%,253,56.2%,69,15.3%,322,71.6%
3,6,2009,Hispanic,408,674,18,4.4%,61,15%,245,60%,84,20.6%,329,80.6%
3,6,2009,White,298,713,4,1.3%,9,3%,74,24.8%,211,70.8%,285,95.6%
3,6,2010,Asian,70,718,2,2.9%,4,5.7%,17,24.3%,47,67.1%,64,91.4%
3,6,2010,Black,409,666,61,14.9%,186,45.5%,109,26.7%,53,13%,162,39.6%
3,6,2010,Hispanic,437,672,49,11.2%,162,37.1%,147,33.6%,79,18.1%,226,51.7%
3,6,2010,White,333,710,5,1.5%,28,8.4%,89,26.7%,211,63.4%,300,90.1%
3,6,2011,Asian,81,731,0,0%,2,2.5%,11,13.6%,68,84%,79,97.5%
3,6,2011,Black,409,672,50,12.2%,154,37.7%,150,36.7%,55,13.4%,205,50.1%
3,6,2011,Hispanic,431,681,26,6%,142,32.9%,180,41.8%,83,19.3%,263,61%
3,6,2011,White,348,720,3,0.9%,18,5.2%,55,15.8%,272,78.2%,327,94%
3,7,2006,Asian,57,681,3,5.3%,7,12.3%,23,40.4%,24,42.1%,47,82.5%
3,7,2006,Black,630,630,142,22.5%,316,50.2%,162,25.7%,10,1.6%,172,27.3%
3,7,2006,Hispanic,546,643,80,14.7%,222,40.7%,212,38.8%,32,5.9%,244,44.7%
3,7,2006,White,287,686,4,1.4%,27,9.4%,131,45.6%,125,43.6%,256,89.2%
3,7,2007,Asian,77,706,0,0%,5,6.5%,24,31.2%,48,62.3%,72,93.5%
3,7,2007,Black,566,646,68,12%,244,43.1%,222,39.2%,32,5.7%,254,44.9%
3,7,2007,Hispanic,512,653,43,8.4%,185,36.1%,234,45.7%,50,9.8%,284,55.5%
3,7,2007,White,279,703,2,0.7%,14,5%,84,30.1%,179,64.2%,263,94.3%
3,7,2008,Asian,70,700,1,1.4%,6,8.6%,31,44.3%,32,45.7%,63,90%
3,7,2008,Black,474,661,18,3.8%,134,28.3%,268,56.5%,54,11.4%,322,67.9%
3,7,2008,Hispanic,460,663,17,3.7%,116,25.2%,269,58.5%,58,12.6%,327,71.1%
3,7,2008,White,285,710,1,0.4%,11,3.9%,80,28.1%,193,67.7%,273,95.8%
3,7,2009,Asian,92,715,0,0%,2,2.2%,28,30.4%,62,67.4%,90,97.8%
3,7,2009,Black,428,667,5,1.2%,91,21.3%,281,65.7%,51,11.9%,332,77.6%
3,7,2009,Hispanic,465,669,9,1.9%,79,17%,308,66.2%,69,14.8%,377,81.1%
3,7,2009,White,274,713,2,0.7%,6,2.2%,76,27.7%,190,69.3%,266,97.1%
3,7,2010,Asian,82,709,2,2.4%,6,7.3%,12,14.6%,62,75.6%,74,90.2%
3,7,2010,Black,446,667,52,11.7%,181,40.6%,136,30.5%,77,17.3%,213,47.8%
3,7,2010,Hispanic,417,672,30,7.2%,160,38.4%,145,34.8%,82,19.7%,227,54.4%
3,7,2010,White,288,710,2,0.7%,28,9.7%,54,18.8%,204,70.8%,258,89.6%
3,7,2011,Asian,64,714,1,1.6%,3,4.7%,10,15.6%,50,78.1%,60,93.8%
3,7,2011,Black,388,666,49,12.6%,166,42.8%,116,29.9%,57,14.7%,173,44.6%
3,7,2011,Hispanic,427,673,44,10.3%,134,31.4%,157,36.8%,92,21.5%,249,58.3%
3,7,2011,White,319,715,1,0.3%,14,4.4%,57,17.9%,247,77.4%,304,95.3%
3,8,2006,Asian,57,685,5,8.8%,6,10.5%,24,42.1%,22,38.6%,46,80.7%
3,8,2006,Black,704,636,147,20.9%,331,47%,213,30.3%,13,1.8%,226,32.1%
3,8,2006,Hispanic,552,640,98,17.8%,244,44.2%,184,33.3%,26,4.7%,210,38%
3,8,2006,White,278,686,9,3.2%,28,10.1%,147,52.9%,94,33.8%,241,86.7%
3,8,2007,Asian,53,690,1,1.9%,7,13.2%,22,41.5%,23,43.4%,45,84.9%
3,8,2007,Black,584,641,94,16.1%,256,43.8%,224,38.4%,10,1.7%,234,40.1%
3,8,2007,Hispanic,486,653,53,10.9%,169,34.8%,232,47.7%,32,6.6%,264,54.3%
3,8,2007,White,275,691,8,2.9%,16,5.8%,150,54.5%,101,36.7%,251,91.3%
3,8,2008,Asian,75,700,1,1.3%,3,4%,31,41.3%,40,53.3%,71,94.7%
3,8,2008,Black,551,644,79,14.3%,238,43.2%,213,38.7%,21,3.8%,234,42.5%
3,8,2008,Hispanic,505,650,61,12.1%,182,36%,230,45.5%,32,6.3%,262,51.9%
3,8,2008,White,273,698,3,1.1%,10,3.7%,131,48%,129,47.3%,260,95.2%
3,8,2009,Asian,62,708,0,0%,3,4.8%,26,41.9%,33,53.2%,59,95.2%
3,8,2009,Black,464,663,20,4.3%,117,25.2%,296,63.8%,31,6.7%,327,70.5%
3,8,2009,Hispanic,476,666,12,2.5%,108,22.7%,313,65.8%,43,9%,356,74.8%
3,8,2009,White,290,701,1,0.3%,14,4.8%,137,47.2%,138,47.6%,275,94.8%
3,8,2010,Asian,95,704,2,2.1%,12,12.6%,33,34.7%,48,50.5%,81,85.3%
3,8,2010,Black,443,662,80,18.1%,210,47.4%,120,27.1%,33,7.4%,153,34.5%
3,8,2010,Hispanic,474,671,56,11.8%,198,41.8%,163,34.4%,57,12%,220,46.4%
3,8,2010,White,277,699,3,1.1%,36,13%,131,47.3%,107,38.6%,238,85.9%
3,8,2011,Asian,76,709,1,1.3%,3,3.9%,22,28.9%,50,65.8%,72,94.7%
3,8,2011,Black,448,666,59,13.2%,182,40.6%,175,39.1%,32,7.1%,207,46.2%
3,8,2011,Hispanic,423,672,47,11.1%,149,35.2%,181,42.8%,46,10.9%,227,53.7%
3,8,2011,White,291,703,2,0.7%,36,12.4%,96,33%,157,54%,253,86.9%
3,All Grades,2006,Asian,422,701,12,2.8%,26,6.2%,160,37.9%,224,53.1%,384,91%
3,All Grades,2006,Black,3572,644,660,18.5%,1304,36.5%,1396,39.1%,212,5.9%,1608,45%
3,All Grades,2006,Hispanic,3211,652,463,14.4%,1000,31.1%,1440,44.8%,308,9.6%,1748,54.4%
3,All Grades,2006,White,1804,699,39,2.2%,106,5.9%,722,40%,937,51.9%,1659,92%
3,All Grades,2007,Asian,428,707,6,1.4%,17,4%,155,36.2%,250,58.4%,405,94.6%
3,All Grades,2007,Black,3172,656,335,10.6%,1018,32.1%,1514,47.7%,305,9.6%,1819,57.3%
3,All Grades,2007,Hispanic,2882,663,233,8.1%,738,25.6%,1524,52.9%,387,13.4%,1911,66.3%
3,All Grades,2007,White,1798,706,18,1%,65,3.6%,696,38.7%,1019,56.7%,1715,95.4%
3,All Grades,2008,Asian,460,711,6,1.3%,18,3.9%,160,34.8%,276,60%,436,94.8%
3,All Grades,2008,Black,2945,660,214,7.3%,808,27.4%,1619,55%,304,10.3%,1923,65.3%
3,All Grades,2008,Hispanic,2768,666,175,6.3%,572,20.7%,1633,59%,388,14%,2021,73%
3,All Grades,2008,White,1857,710,10,0.5%,49,2.6%,653,35.2%,1145,61.7%,1798,96.8%
3,All Grades,2009,Asian,464,718,1,0.2%,10,2.2%,141,30.4%,312,67.2%,453,97.6%
3,All Grades,2009,Black,2681,671,103,3.8%,486,18.1%,1691,63.1%,401,15%,2092,78%
3,All Grades,2009,Hispanic,2719,676,70,2.6%,393,14.5%,1728,63.6%,528,19.4%,2256,83%
3,All Grades,2009,White,1931,713,20,1%,46,2.4%,644,33.4%,1221,63.2%,1865,96.6%
3,All Grades,2010,Asian,483,715,11,2.3%,37,7.7%,130,26.9%,305,63.1%,435,90.1%
3,All Grades,2010,Black,2614,670,349,13.4%,1182,45.2%,749,28.7%,334,12.8%,1083,41.4%
3,All Grades,2010,Hispanic,2733,676,271,9.9%,1080,39.5%,938,34.3%,444,16.2%,1382,50.6%
3,All Grades,2010,White,2058,711,37,1.8%,203,9.9%,636,30.9%,1182,57.4%,1818,88.3%
3,All Grades,2011,Asian,487,717,8,1.6%,26,5.3%,116,23.8%,337,69.2%,453,93%
3,All Grades,2011,Black,2474,673,264,10.7%,1032,41.7%,898,36.3%,280,11.3%,1178,47.6%
3,All Grades,2011,Hispanic,2646,678,222,8.4%,950,35.9%,1056,39.9%,418,15.8%,1474,55.7%
3,All Grades,2011,White,2227,712,31,1.4%,156,7%,645,29%,1395,62.6%,2040,91.6%
4,3,2006,Asian,22,696,1,4.5%,1,4.5%,10,45.5%,10,45.5%,20,90.9%
4,3,2006,Black,437,664,53,12.1%,95,21.7%,214,49%,75,17.2%,289,66.1%
4,3,2006,Hispanic,707,667,68,9.6%,146,20.7%,371,52.5%,122,17.3%,493,69.7%
4,3,2006,White,15,682,2,13.3%,1,6.7%,5,33.3%,7,46.7%,12,80%
4,3,2007,Asian,34,702,1,2.9%,3,8.8%,10,29.4%,20,58.8%,30,88.2%
4,3,2007,Black,376,675,28,7.4%,62,16.5%,208,55.3%,78,20.7%,286,76.1%
4,3,2007,Hispanic,768,677,54,7%,105,13.7%,430,56%,179,23.3%,609,79.3%
4,3,2007,White,23,674,4,17.4%,3,13%,11,47.8%,5,21.7%,16,69.6%
4,3,2008,Asian,28,719,0,0%,0,0%,13,46.4%,15,53.6%,28,100%
4,3,2008,Black,367,676,12,3.3%,59,16.1%,235,64%,61,16.6%,296,80.7%
4,3,2008,Hispanic,696,682,20,2.9%,74,10.6%,476,68.4%,126,18.1%,602,86.5%
4,3,2008,White,14,672,1,7.1%,2,14.3%,6,42.9%,5,35.7%,11,78.6%
4,3,2009,Asian,33,715,0,0%,1,3%,19,57.6%,13,39.4%,32,97%
4,3,2009,Black,305,684,4,1.3%,24,7.9%,219,71.8%,58,19%,277,90.8%
4,3,2009,Hispanic,737,689,5,0.7%,44,6%,513,69.6%,175,23.7%,688,93.4%
4,3,2009,White,26,694,0,0%,1,3.8%,16,61.5%,9,34.6%,25,96.2%
4,3,2010,Asian,27,709,2,7.4%,4,14.8%,4,14.8%,17,63%,21,77.8%
4,3,2010,Black,346,683,51,14.7%,136,39.3%,110,31.8%,49,14.2%,159,46%
4,3,2010,Hispanic,698,686,86,12.3%,271,38.8%,231,33.1%,110,15.8%,341,48.9%
4,3,2010,White,31,688,3,9.7%,11,35.5%,13,41.9%,4,12.9%,17,54.8%
4,3,2011,Asian,41,701,2,4.9%,9,22%,11,26.8%,19,46.3%,30,73.2%
4,3,2011,Black,338,682,44,13%,135,39.9%,131,38.8%,28,8.3%,159,47%
4,3,2011,Hispanic,742,681,102,13.7%,290,39.1%,302,40.7%,48,6.5%,350,47.2%
4,3,2011,White,29,686,3,10.3%,8,27.6%,13,44.8%,5,17.2%,18,62.1%
4,4,2006,Asian,20,700,1,5%,0,0%,9,45%,10,50%,19,95%
4,4,2006,Black,421,660,45,10.7%,108,25.7%,218,51.8%,50,11.9%,268,63.7%
4,4,2006,Hispanic,809,664,78,9.6%,179,22.1%,443,54.8%,109,13.5%,552,68.2%
4,4,2006,White,18,664,3,16.7%,2,11.1%,11,61.1%,2,11.1%,13,72.2%
4,4,2007,Asian,24,704,0,0%,1,4.2%,13,54.2%,10,41.7%,23,95.8%
4,4,2007,Black,410,659,44,10.7%,119,29%,202,49.3%,45,11%,247,60.2%
4,4,2007,Hispanic,698,667,61,8.7%,169,24.2%,349,50%,119,17%,468,67%
4,4,2007,White,18,664,3,16.7%,3,16.7%,8,44.4%,4,22.2%,12,66.7%
4,4,2008,Asian,39,696,1,2.6%,4,10.3%,19,48.7%,15,38.5%,34,87.2%
4,4,2008,Black,362,668,26,7.2%,77,21.3%,207,57.2%,52,14.4%,259,71.5%
4,4,2008,Hispanic,728,673,45,6.2%,125,17.2%,415,57%,143,19.6%,558,76.6%
4,4,2008,White,15,688,2,13.3%,1,6.7%,4,26.7%,8,53.3%,12,80%
4,4,2009,Asian,33,714,1,3%,1,3%,10,30.3%,21,63.6%,31,93.9%
4,4,2009,Black,366,681,17,4.6%,55,15%,193,52.7%,101,27.6%,294,80.3%
4,4,2009,Hispanic,682,688,25,3.7%,85,12.5%,347,50.9%,225,33%,572,83.9%
4,4,2009,White,19,692,2,10.5%,1,5.3%,5,26.3%,11,57.9%,16,84.2%
4,4,2010,Asian,45,703,0,0%,11,24.4%,15,33.3%,19,42.2%,34,75.6%
4,4,2010,Black,330,676,28,8.5%,135,40.9%,115,34.8%,52,15.8%,167,50.6%
4,4,2010,Hispanic,731,680,50,6.8%,270,36.9%,284,38.9%,127,17.4%,411,56.2%
4,4,2010,White,21,691,0,0%,8,38.1%,6,28.6%,7,33.3%,13,61.9%
4,4,2011,Asian,27,710,1,3.7%,4,14.8%,6,22.2%,16,59.3%,22,81.5%
4,4,2011,Black,336,680,19,5.7%,145,43.2%,116,34.5%,56,16.7%,172,51.2%
4,4,2011,Hispanic,693,682,43,6.2%,234,33.8%,289,41.7%,127,18.3%,416,60%
4,4,2011,White,28,703,0,0%,7,25%,8,28.6%,13,46.4%,21,75%
4,5,2006,Asian,22,687,1,4.5%,2,9.1%,11,50%,8,36.4%,19,86.4%
4,5,2006,Black,429,649,67,15.6%,151,35.2%,184,42.9%,27,6.3%,211,49.2%
4,5,2006,Hispanic,789,655,119,15.1%,215,27.2%,366,46.4%,89,11.3%,455,57.7%
4,5,2006,White,9,648,3,33.3%,1,11.1%,4,44.4%,1,11.1%,5,55.6%
4,5,2007,Asian,22,689,2,9.1%,0,0%,13,59.1%,7,31.8%,20,90.9%
4,5,2007,Black,390,658,31,7.9%,121,31%,196,50.3%,42,10.8%,238,61%
4,5,2007,Hispanic,793,664,62,7.8%,197,24.8%,426,53.7%,108,13.6%,534,67.3%
4,5,2007,White,17,667,0,0%,4,23.5%,11,64.7%,2,11.8%,13,76.5%
4,5,2008,Asian,24,697,0,0%,2,8.3%,10,41.7%,12,50%,22,91.7%
