Entity Type,License Number,Entity Name,Camis Trade Name,Address Bldg,Address Street Name,Address Location,Address City,Address State,Address Zip Code,Telephone Number,Location
ELECTRONICS STORE,997197,JEFFELI INC.,JEFFELI INC.,68-22,ROOSEVELT AVENUE,,WOODSIDE,NY,11377,7184780413,"ROOSEVELT AVENUE
WOODSIDE, NY 11377
(40.7465210074448, -73.8945007182509)"
ELECTRONICS STORE,997815,CIRCUIT CITY STORES INC,CIRCUIT CITY #3697,136-03,20 AVENUE,STORE 3697,COLLEGE POINT,NY,11356,7189612090,"20 AVENUE
COLLEGE POINT, NY 11356
(40.7860641970731, -73.8424119863138)"
ELECTRONICS STORE,999653,RADIOSHACK CORPORATION,RADIO SHACK #2827,3587,EAST TREMONT AVENUE,,BRONX,NY,10465,8174153116,"EAST TREMONT AVENUE
BRONX, NY 10465
(40.8216863426537, -73.8187957898244)"
ELECTRONICS STORE,1001511,TOWER ELECTRONICS INC,,60-92,MYRTLE AVENUE,,RIDGEWOOD,NY,11385,7184173480,"MYRTLE AVENUE
RIDGEWOOD, NY 11385
(40.7033985161399, -73.8630604201066)"
ELECTRONICS STORE,1002805,CUE VARIETY STORE INC,,136-80,ROOSEVELT AVENUE,,QUEENS,NY,11354,7183533606,"ROOSEVELT AVENUE
QUEENS, NY 11354
(40.767520176829, -73.8270335796128)"
ELECTRONICS STORE,1003178,RASHID HUSSAIN & NASIR KHAN,R B 30 MINUTES DIGITAL PHOTO,87-87,FRANCIS LEWIS BOULEVARD,,QUEENS VILLAGE,NY,11427,,"FRANCIS LEWIS BOULEVARD
QUEENS VILLAGE, NY 11427
(40.7266639770379, -73.7665271934815)"
ELECTRONICS STORE,1005259,"MAGIC AUTO SOUND & SECURITY, INC",,94-02B,77 STREET,,OZONE PARK,NY,11416,7182968040,"77 STREET
OZONE PARK, NY 11416
(40.6842969162375, -73.8502900472905)"
ELECTRONICS STORE,1005376,"LEE, DAVID K",S O NICE PHOTO,136-27,ROOSEVELT AVENUE,,FLUSHING,NY,11354,7183531369,"ROOSEVELT AVENUE
FLUSHING, NY 11354
(40.7570520684079, -73.8385718812488)"
ELECTRONICS STORE,1006392,APPLIANCE VALUE INC,,418,BRIGHTON BEACH AVENUE,,BROOKLYN,NY,11235,7186159085,"BRIGHTON BEACH AVENUE
BROOKLYN, NY 11235
(40.576270354078, -73.9685598873638)"
ELECTRONICS STORE,800430,ALEX MUSICAL INSTRUMENTS INC,,165,WEST   48 STREET,,NEW YORK,NY,10036,2128190070,"WEST   48 STREET
NEW YORK, NY 10036
(40.7593273531421, -73.9898738194582)"
ELECTRONICS STORE,833556,FONTANA GALLERY INC,47TH GALLERY,570,5 AVENUE,,NEW YORK,NY,10036,2128402199,"5 AVENUE
NEW YORK, NY 10036
(40.7593273531421, -73.9898738194582)"
ELECTRONICS STORE,898335,DUDDY'S ELECTRONICS & APPLIANCE         CENTER INC,,4415,14 AVENUE,,BROOKLYN,NY,11219,7188519400,"14 AVENUE
BROOKLYN, NY 11219
(40.6322711368426, -73.9967716194229)"
ELECTRONICS STORE,899192,FIVE BROTHERS AUDIO & VIDEO ELECTRONICS INC,,43,GRAHAM AVENUE,,BROOKLYN,NY,11206,7187828585,"GRAHAM AVENUE
BROOKLYN, NY 11206
(40.7009613534405, -73.9422727044473)"
ELECTRONICS STORE,900095,P C RICHARD & SON INC,P C RICHARD & SON,576,86 STREET,,BROOKLYN,NY,11209,7188434355,"86 STREET
BROOKLYN, NY 11209
(40.6207238419863, -74.0291112395965)"
ELECTRONICS STORE,900254,RADIOSHACK CORPORATION,,2697,BROADWAY,,NEW YORK,NY,10025,8173903116,"BROADWAY
NEW YORK, NY 10025
(40.7950664105865, -73.9716535551445)"
ELECTRONICS STORE,900255,RADIOSHACK CORPORATION,,333,WEST   57 STREET,STORE #2693,MANHATTAN,NY,10019,8173903116,"WEST   57 STREET
MANHATTAN, NY 10019
(40.7663420649706, -73.9887856398027)"
ELECTRONICS STORE,900273,RADIOSHACK CORPORATION,,102-40,ATLANTIC AVENUE,STORE 2694,OZONE PARK,NY,11416,8173903116,"ATLANTIC AVENUE
OZONE PARK, NY 11416
(40.6887755399435, -73.8463240371413)"
ELECTRONICS STORE,900276,RADIOSHACK CORPORATION,,1616,KINGS HIGHWAY,STORE 2767,BROOKLYN,NY,11229,8173903116,"KINGS HIGHWAY
BROOKLYN, NY 11229
(40.6113169335599, -73.9517425654158)"
ELECTRONICS STORE,900618,RADIO CITY AUDIO INC,,651,WEST  181 STREET,,NEW YORK,NY,10033,2125682886,"WEST  181 STREET
NEW YORK, NY 10033
(40.84950237302, -73.936921738373)"
ELECTRONICS STORE,900953,CANAL AUDIO LTD,,353,CANAL STREET,,NEW YORK,NY,10013,2129417301,"CANAL STREET
NEW YORK, NY 10013
(40.716753448275, -73.9973921516231)"
ELECTRONICS STORE,901191,DASWANI ENTERPRISES LTD,NU-CASTLE JEWELERS,463,FULTON STREET,,BROOKLYN,NY,11201,7188757737,"FULTON STREET
BROOKLYN, NY 11201
(40.6889194314682, -73.9809705313681)"
ELECTRONICS STORE,902719,RADIOLAND T V SALES AND AIR CONDITIONER INC,,511,WEST  236 STREET,,BRONX,NY,10463,7187968282,"WEST  236 STREET
BRONX, NY 10463
(40.870222752575, -73.9060659995477)"
ELECTRONICS STORE,903007,STEREO EXCHANGE INC,,627,BROADWAY,,NEW YORK,NY,10012,2125051111,"BROADWAY
NEW YORK, NY 10012
(40.7254498922983, -73.9967626262026)"
ELECTRONICS STORE,904128,AUDIOVISION INC,,1386,SECOND AVENUE,,NEW YORK,NY,10021,2125933326,"SECOND AVENUE
NEW YORK, NY 10021
(40.7692918412267, -73.9585144602964)"
ELECTRONICS STORE,905315,"AUDIO-VIDEO DISCOUNTS, INC.",,81-14,ROOSEVELT AVENUE,,JACKSON HEIGHTS,NY,11372,7188039562,"ROOSEVELT AVENUE
JACKSON HEIGHTS, NY 11372
(40.7465210074448, -73.8945007182509)"
ELECTRONICS STORE,912840,RADIOSHACK CORPORATION,RADIO SHACK #2665,1998,BRUCKNER BOULEVARD,,BRONX,NY,10473,2122286810,"BRUCKNER BOULEVARD
BRONX, NY 10473
(40.8283593121111, -73.8456315591787)"
ELECTRONICS STORE,916723,SURE BOY ENTERPRISES INC,SURE BOY ENTERPRISES,78-19,37 AVENUE,,JACKSON HEIGHTS,NY,11372,7188992830,"37 AVENUE
JACKSON HEIGHTS, NY 11372
(40.7518000277568, -73.882962416615)"
ELECTRONICS STORE,920458,JOURNEY DISTRIBUTORS INC,,156,WEST   28 STREET,,NEW YORK,NY,10001,2122554731,"WEST   28 STREET
NEW YORK, NY 10001
(40.749686620988, -73.9961510872227)"
ELECTRONICS STORE,924901,HARMONY VIDEO & ELECTRONICS INC,,1801,FLATBUSH AVENUE,,BROOKLYN,NY,11210,7186922828,"FLATBUSH AVENUE
BROOKLYN, NY 11210
(40.6319833537932, -73.9467693145938)"
ELECTRONICS STORE,927085,RADIOSHACK CORPORATION,RADIO SHACK #2814,2744,EAST TREMONT AVENUE,,BRONX,NY,10461,8173903116,"EAST TREMONT AVENUE
BRONX, NY 10461
(40.8419750476347, -73.8438688880013)"
ELECTRONICS STORE,927089,RADIOSHACK CORPORATION,RADIO SHACK #2818,641A,AVENUE OF AMERICAS,STORE 2818,NEW YORK,NY,10011,8173903116,"AVENUE OF AMERICAS
NEW YORK, NY 10011
(40.7423751328898, -74.0015380261782)"
ELECTRONICS STORE,931033,SERVEL PHOTO SHOP INC,,1412,CORTELYOU ROAD,,BROOKLYN,NY,11226,7182879400,"CORTELYOU ROAD
BROOKLYN, NY 11226
(40.6413992554399, -73.9640362975564)"
ELECTRONICS STORE,948228,JEROME ELECTRONICS INC,,3496,JEROME AVENUE,,BRONX,NY,10467,7182310055,"JEROME AVENUE
BRONX, NY 10467
(40.895053033804, -73.8800576064604)"
ELECTRONICS STORE,948915,"VANGUARD COMPUTER SYSTEMS, INC.",,7513,3 AVENUE,,BROOKLYN,NY,11209,7189216159,"3 AVENUE
BROOKLYN, NY 11209
(40.6207238419863, -74.0291112395965)"
ELECTRONICS STORE,952726,SYSUT 1 INC,SYSUT COMPUTERS,2021,AVENUE U,,BROOKLYN,NY,11229,7187438303,"AVENUE U
BROOKLYN, NY 11229
(40.5993829302311, -73.9514008230447)"
ELECTRONICS STORE,964054,"PANORAMA CAMERA CENTER, INC",,124,WEST   30 STREET,,NEW YORK,NY,10001,2125631651,"WEST   30 STREET
NEW YORK, NY 10001
(40.749686620988, -73.9961510872227)"
ELECTRONICS STORE,973826,UNITED COMPUTER SOLUTIONS INC,,11,BROADWAY,SUITE 1140,NEW YORK,NY,11414,7187864827,"BROADWAY
NEW YORK, NY 11414
(40.6571194045121, -73.8449750540973)"
ELECTRONICS STORE,979692,"LEONARDO, FELIX",ARIES COMMUNICTIONS,536,EMPIRE BOULEVARD,,BROOKLYN,NY,11225,7187712012,"EMPIRE BOULEVARD
BROOKLYN, NY 11225
(40.6630729163461, -73.962336578921)"
ELECTRONICS STORE,993065,"REGO PARK BEEPERS AND CELLULAR, INC",,96-14,QUEENS BOULEVARD,,REGO PARK,NY,11374,7188301777,"QUEENS BOULEVARD
REGO PARK, NY 11374
(40.7270776651714, -73.8537974032048)"
ELECTRONICS STORE,997196,JEFFELI INC,,62-04,ROOSEVELT AVENUE,,WOODSIDE,NY,11377,7185075209,"ROOSEVELT AVENUE
WOODSIDE, NY 11377
(40.7465210074448, -73.8945007182509)"
ELECTRONICS STORE,997201,JEFFELI INC.,,81-14,BROADWAY,,WOODSIDE,NY,11373,7185659836,"BROADWAY
WOODSIDE, NY 11373
(40.7387688515523, -73.8778812471494)"
ELECTRONICS STORE,997812,CIRCUIT CITY STORES INC,CIRCUIT CITY #3679,52-64,EAST   14 STREET,,NEW YORK,NY,10003,8045274000,"EAST   14 STREET
NEW YORK, NY 10003
(40.7230936685816, -73.9883989313301)"
ELECTRONICS STORE,999245,WIRELESS CONCEPTS OF USA INC,,1171,2 AVENUE,,NEW YORK,NY,10021,2123552555,"2 AVENUE
NEW YORK, NY 10021
(40.7692918412267, -73.9585144602964)"
ELECTRONICS STORE,1001842,"PIEKARSKI, AVROHOM",A & B HOUSEWARE,1608,CONEY ISLAND AVENUE,,BROOKLYN,NY,11230,,"CONEY ISLAND AVENUE
BROOKLYN, NY 11230
(40.6319563741323, -73.9667522500849)"
ELECTRONICS STORE,1005447,DIGITAL SOCIETY COMPUTER CENTER,,60,EAST   10 STREET,,NEW YORK,NY,10003,2127773093,"EAST   10 STREET
NEW YORK, NY 10003
(40.7230936685816, -73.9883989313301)"
ELECTRONICS STORE,1009306,QUEENS WIRELESS INC,,74-21,METROPOLITAN AVENUE,,MIDDLE VILLAGE,NY,11379,7188942337,"METROPOLITAN AVENUE
MIDDLE VILLAGE, NY 11379
(40.7123287838908, -73.8894825013274)"
ELECTRONICS STORE,1017582,"CIRCLE TWO, INC",,2364,86 STREET,,BROOKLYN,NY,11214,7184928614,"86 STREET
BROOKLYN, NY 11214
(40.6040594047834, -74.0010254126215)"
ELECTRONICS STORE,1021194,"CELLULAR WORLD & BEEPERS, INC",,2372,NOSTRAND AVENUE,,BROOKLYN,NY,11210,7183385225,"NOSTRAND AVENUE
BROOKLYN, NY 11210
(40.6277835199164, -73.9458879790051)"
ELECTRONICS STORE,1032015,STEINWAY ELECTRONICS INC,,31-78,STEINWAY STREET,,QUEENS,NY,11103,7182783200,"STEINWAY STREET
QUEENS, NY 11103
(40.7543990684215, -73.9120554842629)"
ELECTRONICS STORE,1039553,RENT-A-CENTER INC #01879,,32-75,STEINWAY STREET,,QUEENS,NY,11103,7187771300,"STEINWAY STREET
QUEENS, NY 11103
(40.7543990684215, -73.9120554842629)"
ELECTRONICS STORE,1058135,A TO Z WIRELESS INC.,WIRELESS WAREHOUSE,671,LEXINGTON AVENUE,,NEW YORK,NY,10022,2125839100,"LEXINGTON AVENUE
NEW YORK, NY 10022
(40.7588057463651, -73.9680023077056)"
ELECTRONICS STORE,1058276,UNIQUE WIRELESS INC.,IN TOUCH WIRELESS,349,BROADWAY,,NEW YORK,NY,10013,2129410001,"BROADWAY
NEW YORK, NY 10013
(40.7162768075995, -74.0044967956546)"
ELECTRONICS STORE,898615,CAPITAL AUDIO AND ELECTRONIC INC,,120,DUANE STREET,,NEW YORK,NY,10007,2122335460,"DUANE STREET
NEW YORK, NY 10007
(40.7132191126998, -74.0081480430935)"
ELECTRONICS STORE,899792,P C RICHARD & SON L I CORP,P C RICHARD & SON,42-99,FRANCIS LEWIS BOULEVARD,,BAYSIDE,NY,11361,7188434355,"FRANCIS LEWIS BOULEVARD
BAYSIDE, NY 11361
(40.7618364616038, -73.7853320171142)"
ELECTRONICS STORE,900243,RADIOSHACK CORPORATION,RADIO SHACK,2274,BARTOW AVENUE,STORE #2764,BRONX,NY,10475,7183903116,"BARTOW AVENUE
BRONX, NY 10475
(40.868963701734, -73.8232564270897)"
ELECTRONICS STORE,900256,RADIOSHACK CORPORATION,RADIO SHACK #2746,866,BROADWAY,,NEW YORK,NY,10003,8173903116,"BROADWAY
NEW YORK, NY 10003
(40.7230936685816, -73.9883989313301)"
ELECTRONICS STORE,900262,RADIOSHACK CORPORATION,,925,LEXINGTON AVENUE,,MANHATTAN,NY,10021,8173903116,"LEXINGTON AVENUE
MANHATTAN, NY 10021
(40.7692918412267, -73.9585144602964)"
ELECTRONICS STORE,900265,RADIOSHACK CORPORATION,,2157,RALPH AVENUE,STORE 2612,BROOKLYN,NY,11234,8173903116,"RALPH AVENUE
BROOKLYN, NY 11234
(40.6402391300222, -73.9194658977843)"
ELECTRONICS STORE,900268,RADIOSHACK CORPORATION,,2409,RICHMOND AVENUE,STORE 2619,STATEN ISLAND,NY,10314,8173903116,"RICHMOND AVENUE
STATEN ISLAND, NY 10314
(40.6250945470487, -74.1487930152558)"
ELECTRONICS STORE,900274,RADIOSHACK CORPORATION,,6719,18 AVENUE,STORE # 2745,BROOKLYN,NY,11204,8173903116,"18 AVENUE
BROOKLYN, NY 11204
(40.618502516574, -73.9869060567615)"
ELECTRONICS STORE,900278,RADIOSHACK CORPORATION,,1351,FOREST AVENUE,,STATEN ISLAND,NY,10302,8173903116,"FOREST AVENUE
STATEN ISLAND, NY 10302
(40.6249866284052, -74.1451237813762)"
ELECTRONICS STORE,900481,ABE'S RADIO INC,,458,EAST   99 STREET,,BROOKLYN,NY,11236,7182574900,"EAST   99 STREET
BROOKLYN, NY 11236
(40.6407427503586, -73.8994110165308)"
ELECTRONICS STORE,900616,J&R ELECTRONICS INC.,J & R MUSIC WORD,1,PARK ROW,,NEW YORK,NY,10038,2122389000,"PARK ROW
NEW YORK, NY 10038
(40.7131831398187, -74.0003239414386)"
ELECTRONICS STORE,900915,"KIM, DONG JOON",7 K'S GIFT SHOP,55-25,MYRTLE AVENUE,,RIDGEWOOD,NY,11385,7183868050,"MYRTLE AVENUE
RIDGEWOOD, NY 11385
(40.7033985161399, -73.8630604201066)"
ELECTRONICS STORE,906861,18 CONSUMER ELECTRONICS & PHOTO CORP,,298,5 AVENUE,,NEW YORK,NY,10001,2125641600,"5 AVENUE
NEW YORK, NY 10001
(40.749686620988, -73.9961510872227)"
ELECTRONICS STORE,907699,"MARQUIS GIFT SHOP, INC.",NARGIS PLAZA,225,BRIGHTON BEACH AVENUE,,BROOKLYN,NY,11235,7183327667,"BRIGHTON BEACH AVENUE
BROOKLYN, NY 11235
(40.576270354078, -73.9685598873638)"
ELECTRONICS STORE,912102,DESI DEEN INC,QUEENS AUTOTRONICS,131-20,LIBERTY AVENUE,,RICHMOND HILL,NY,11419,7186412212,"LIBERTY AVENUE
RICHMOND HILL, NY 11419
(40.688730573842, -73.8227707931939)"
ELECTRONICS STORE,917945,WORLD ELECTRONICS INC,WORLD ELECTRONICS,118,WEST   27 STREET,,NEW YORK,NY,10001,2127257520,"WEST   27 STREET
NEW YORK, NY 10001
(40.749686620988, -73.9961510872227)"
ELECTRONICS STORE,922070,RADIOSHACK CORPORATION,,2812,BROADWAY,,NEW YORK,NY,10025,2123903116,"BROADWAY
NEW YORK, NY 10025
(40.7950664105865, -73.9716535551445)"
ELECTRONICS STORE,966689,"COSME, EDWIN",COSME'S ELECTRONICS,1726,MERMAID AVENUE,,BROOKLYN,NY,11224,7187147064,"MERMAID AVENUE
BROOKLYN, NY 11224
(40.5747684862891, -74.0033456634571)"
ELECTRONICS STORE,967482,C & I APPLIANCES CORP,,191-11,NORTHERN BOULEVARD,,FLUSHING,NY,11358,7184618080,"NORTHERN BOULEVARD
FLUSHING, NY 11358
(40.7617285429603, -73.8032015458364)"
ELECTRONICS STORE,970044,INFINITI AUTOSOUND & SECURITY INC,,127-05,LIBERTY AVENUE,,RICHMOND HILL,NY,11419,7188455625,"LIBERTY AVENUE
RICHMOND HILL, NY 11419
(40.688730573842, -73.8227707931939)"
ELECTRONICS STORE,980704,RADIOSHACK CORPORATION,,122,FLATBUSH AVENUE,STORE #2822,BROOKLYN,NY,11217,8174153116,"FLATBUSH AVENUE
BROOKLYN, NY 11217
(40.6867880382587, -73.9795046364603)"
ELECTRONICS STORE,981001,DIGITCOM TECHNOLOGIES INC,,53-05,BROADWAY,,WOODSIDE,NY,11377,7189320888,"BROADWAY
WOODSIDE, NY 11377
(40.7467997972739, -73.89171281996)"
ELECTRONICS STORE,982824,"CEL-NET COMMUNICATIONS, INC.",,66-26,METROPOLITAN AVENUE,,RIDGEWOOD,NY,11379,7184176463,"METROPOLITAN AVENUE
RIDGEWOOD, NY 11379
(40.7175268652202, -73.8804623013735)"
ELECTRONICS STORE,983694,ENY GENERAL MERCHANDISE INC,SMART KIDS DISCOUNT STORE,1710,PITKIN AVENUE,,BROOKLYN,NY,11212,7184859522,"PITKIN AVENUE
BROOKLYN, NY 11212
(40.6702405129196, -73.9069923012379)"
ELECTRONICS STORE,987568,"P.C.RICHARD & SON, INC",,590,ATLANTIC AVENUE,,BROOKLYN,NY,11217,7183996500,"ATLANTIC AVENUE
BROOKLYN, NY 11217
(40.6835414857329, -73.976240097494)"
ELECTRONICS STORE,990843,STONE COMPUTER INTERNATIONAL INC,,62-01,NORTHERN BOULEVARD,,WOODSIDE,NY,11377,7182676677,"NORTHERN BOULEVARD
WOODSIDE, NY 11377
(40.7541832311344, -73.8987814911104)"
ELECTRONICS STORE,997050,CALUMET PHOTOGRAPHIC INC,,20,WEST   22 STREET,,NEW YORK,NY,10010,6308607447,"WEST   22 STREET
NEW YORK, NY 10010
(40.7387688515523, -73.9829400466123)"
ELECTRONICS STORE,997288,PAQPOWER INC,,41,EAST   14 STREET,,NEW YORK,NY,10003,9999999999,"EAST   14 STREET
NEW YORK, NY 10003
(40.7230936685816, -73.9883989313301)"
ELECTRONICS STORE,997536,"NASSAU ELECTRONICS, INC.",,88,NASSAU STREET,,NEW YORK,NY,10038,2122331211,"NASSAU STREET
NEW YORK, NY 10038
(40.7046485737606, -74.0032467380339)"
ELECTRONICS STORE,997725,DINO'S AND JIMMY'S SPEED WORLD INC.,,77-20,QUEENS BOULEVARD,,ELMHURST,NY,11373,7186516541,"QUEENS BOULEVARD
ELMHURST, NY 11373
(40.7342542549652, -73.8732767183594)"
ELECTRONICS STORE,1000529,ISLAND CELLULAR GROUP LTD,WIRELESS WAREHOUSE,111,WEST   50 STREET,,NEW YORK,NY,10019,2122454200,"WEST   50 STREET
NEW YORK, NY 10019
(40.7663420649706, -73.9887856398027)"
ELECTRONICS STORE,1021997,"MOORE, SAHAR",BEST BEEP CELLULAR COMMUNICATIONS NETWORK,451,ROCKAWAY AVENUE,,BROOKLYN,NY,11212,7183427756,"ROCKAWAY AVENUE
BROOKLYN, NY 11212
(40.6625333231285, -73.9089168503806)"
ELECTRONICS STORE,1022314,P.C. RICHARDS & SON LI CORP,,205-209,EAST   86 STREET,,NEW YORK,NY,10028,2122891700,"EAST   86 STREET
NEW YORK, NY 10028
(40.7761536683103, -73.9525789349031)"
ELECTRONICS STORE,1028679,LINGVOBIT.COM LLC,,31-21,31 STREET,,LIC,NY,11106,7187285334,"31 STREET
LIC, NY 11106
(40.7616835768588, -73.9316337248407)"
ELECTRONICS STORE,1033099,SUNSHINE OF AMERICA INC,,133-45,41 ROAD,SUITE 1-R,FLUSHING,NY,11355,7184453777,"41 ROAD
FLUSHING, NY 11355
(40.7509546650493, -73.8227348203127)"
ELECTRONICS STORE,1035496,MILLENNIUM COMPUTERS & CAMERAS INC.,,1693,BROADWAY,,NEW YORK,NY,10019,2129771261,"BROADWAY
NEW YORK, NY 10019
(40.7663420649706, -73.9887856398027)"
ELECTRONICS STORE,1036592,"LEONARDO, ELVIS J",ROLANDO'S TV & ELECTRONICS,1208,SOUTHERN BOULEVARD,,BRONX,NY,10459,7185420700,"SOUTHERN BOULEVARD
BRONX, NY 10459
(40.8263718104264, -73.8923783182618)"
ELECTRONICS STORE,1038130,"ALL BORO AUTO SOUND & SECURITY, INC",,179,BAYARD STREET,,BROOKLYN,NY,11222,7183881100,"BAYARD STREET
BROOKLYN, NY 11222
(40.7207644245257, -73.945024629857)"
ELECTRONICS STORE,1059418,"MARAGH, JEFFREY & BAKSH, FARISHA & MARAGH, HUMPHREY",CARIB MARKET NET,1046,BEACH   21 STREET,,FAR ROCKAWAY,NY,11691,7183274550,"BEACH   21 STREET
FAR ROCKAWAY, NY 11691
(40.6014243912376, -73.7635234579037)"
ELECTRONICS STORE,1059872,"GARCIA, EVELYN","R & E COMPUTER REPAIR, ETC",479,SARATOGA AVENUE,,BROOKLYN,NY,11212,7183420310,"SARATOGA AVENUE
BROOKLYN, NY 11212
(40.6615620553368, -73.9154639147539)"
ELECTRONICS STORE,1063813,"RENT-A-CENTER, INC.",RENT-A-CENTER #02418,1205,FULTON STREET,,BROOKLYN,NY,11216,9728011309,"FULTON STREET
BROOKLYN, NY 11216
(40.6811672755756, -73.9476596434028)"
ELECTRONICS STORE,1064216,"RENT-A-CENTER, INC",,1249,NOSTRAND AVENUE,,BROOKLYN,NY,11225,7189411362,"NOSTRAND AVENUE
BROOKLYN, NY 11225
(40.6697368925832, -73.9505104942357)"
ELECTRONICS STORE,800315,A.B.C. CAMERA INC,A.B.C. CAMERA INC,835,7 AVENUE,,NEW YORK,NY,10019,2123152141,"7 AVENUE
NEW YORK, NY 10019
(40.7663420649706, -73.9887856398027)"
ELECTRONICS STORE,898340,HARRY'S DISCOUNTS & APPLIANCES INC,,8701,18 AVENUE,,BROOKLYN,NY,11214,7182363507,"18 AVENUE
BROOKLYN, NY 11214
(40.6040594047834, -74.0010254126215)"
ELECTRONICS STORE,898665,LYRIC HI-FI INC,,1221,LEXINGTON AVENUE,GROUND FLOOR,NEW YORK,NY,10028,2124291900,"LEXINGTON AVENUE
NEW YORK, NY 10028
(40.7761536683103, -73.9525789349031)"
ELECTRONICS STORE,899690,SOLMARK ELECTRONICS DISCOUNT INC,,161-11,JAMAICA AVENUE,,QUEENS,NY,11432,7187394219,"JAMAICA AVENUE
QUEENS, NY 11432
(40.7131921330389, -73.7928233696182)"
ELECTRONICS STORE,900041,KUNST SALES CO INC,,38-31,CRESCENT STREET,,LONG ISLAND CIT,NY,11101,2129661909,"CRESCENT STREET
LONG ISLAND CIT, NY 11101
(40.7407203803558, -73.9449077179931)"
ELECTRONICS STORE,900065,SOUND BY SINGER LTD,,18,EAST   16 STREET,,MANHATTAN,NY,10003,2129248600,"EAST   16 STREET
MANHATTAN, NY 10003
(40.7230936685816, -73.9883989313301)"
ELECTRONICS STORE,900222,RADIOSHACK CORPORATION,RADIO SHACK #2608,37-21,JUNCTION BOULEVARD,,QUEENS,NY,11368,8173903116,"JUNCTION BOULEVARD
QUEENS, NY 11368
(40.7487243464166, -73.8534106947322)"
ELECTRONICS STORE,900225,RADIOSHACK CORPORATION,,5536,BROADWAY,STORE #2624,BRONX,NY,10463,8173903116,"BROADWAY
BRONX, NY 10463
(40.8854482745311, -73.9004092639834)"
ELECTRONICS STORE,900227,RADIOSHACK CORPORATION,,271-12,UNION TURNPIKE,STORE #2631,NEW HYDE PARK,NY,11040,8173903116,"UNION TURNPIKE
NEW HYDE PARK, NY 11040
(40.7548847023173, -73.6874767871061)"
ELECTRONICS STORE,900244,RADIOSHACK CORPORATION,RADIO SHACK #2667,901,AVENUE OF THE AMERICAS,STORE 2667,MANHATTAN,NY,10001,2123903116,"AVENUE OF THE AMERICAS
MANHATTAN, NY 10001
(40.749686620988, -73.9961510872227)"
ELECTRONICS STORE,900247,RADIOSHACK CORPORATION,RADIO SHACK #2661,205,WEST   23 STREET,STORE 2661,MANHATTAN,NY,10011,2123903116,"WEST   23 STREET
MANHATTAN, NY 10011
(40.7423751328898, -74.0015380261782)"
ELECTRONICS STORE,900270,RADIOSHACK CORPORATION,,113-20,LIBERTY AVENUE,STORE #2649,RICHMOND HILL,NY,11419,8173903116,"LIBERTY AVENUE
RICHMOND HILL, NY 11419
(40.688730573842, -73.8227707931939)"
ELECTRONICS STORE,900287,RADIOSHACK CORPORATION,,1386,PENNSYLVANIA AVENUE,,BROOKLYN,NY,11239,8173903116,"PENNSYLVANIA AVENUE
BROOKLYN, NY 11239
(40.6439713164438, -73.8773416539319)"
ELECTRONICS STORE,900885,A A RELIABLE TV SERVICE INC,A A RELIABLE TV,286,NEW DORP LANE,,STATEN ISLAND,NY,10306,7189871133,"NEW DORP LANE
STATEN ISLAND, NY 10306
(40.5740400354454, -74.1164354086416)"
ELECTRONICS STORE,905045,WARREN PROCESSING LABS LTD,WARREN WORLD,2655,NOSTRAND AVENUE,,BROOKLYN,NY,11210,7182580004,"NOSTRAND AVENUE
BROOKLYN, NY 11210
(40.6277835199164, -73.9458879790051)"
ELECTRONICS STORE,907700,MARQUIS GIFT SHOP INC,,302,BRIGHTON BEACH AVENUE,,BROOKLYN,NY,11235,7189342010,"BRIGHTON BEACH AVENUE
BROOKLYN, NY 11235
(40.576270354078, -73.9685598873638)"
ELECTRONICS STORE,926369,TOP CONCOURSE ELECTRONICS INC,,2486,GRAND CONCOURSE,,BRONX,NY,10458,7182951836,"GRAND CONCOURSE
BRONX, NY 10458
(40.8746474169592, -73.8863168877843)"
ELECTRONICS STORE,934695,M B N ELECTRONICS INC,,2271,65 STREET,,BROOKLYN,NY,11204,7182565221,"65 STREET
BROOKLYN, NY 11204
(40.618502516574, -73.9869060567615)"
ELECTRONICS STORE,941593,"YOO, SEUNG CHUL",YOO SUNG ELECTRONICS,56-10,MARATHON PARKWAY,,LITTLE NECK,NY,11362,7182812893,"MARATHON PARKWAY
LITTLE NECK, NY 11362
(40.7684015124177, -73.7375330512569)"
ELECTRONICS STORE,950257,ENG APPLIANCES CORP,,9,BOWERY,,NEW YORK,NY,10002,2129255578,"BOWERY
NEW YORK, NY 10002
(40.7155393635354, -73.9964388702721)"
ELECTRONICS STORE,965538,ROSS PHOTO & ELECTRONICS INC,,169A,ROSS STREET,,BROOKLYN,NY,11211,7187821212,"ROSS STREET
BROOKLYN, NY 11211
(40.7149548042164, -73.9464455586632)"
ELECTRONICS STORE,967483,"BIG Y ALARM & SECURITY, INC",ULTIMA SOUND ANDN SECURITY,144-24,HILLSIDE AVENUE,,JAMAICA,NY,11435,7182972121,"HILLSIDE AVENUE
JAMAICA, NY 11435
(40.703956095798, -73.8170061389861)"
ELECTRONICS STORE,969059,SLOPE AUTO SOUND & SECURITY INC,,654,UTICA AVENUE,,BROOKLYN,NY,11203,7187785659,"UTICA AVENUE
BROOKLYN, NY 11203
(40.6629829841431, -73.9315707722986)"
ELECTRONICS STORE,977928,"DE MEO, ANDRE",ADVANCE ELECTRONIC CENTER,5905,18 AVENUE,,BROOKLYN,NY,11204,7182598700,"18 AVENUE
BROOKLYN, NY 11204
(40.618502516574, -73.9869060567615)"
