District,Bldg Level,Bldg I.D.,Building Name,Bldg Enroll,Bldg Adjusted Capacity(Historical),Bldg Over/Under(Historical),Bldg Utilization(Historical),Bldg Capacity(Target),Bldg Over/Under(Target),Bldg Utilization(Target),Org ID,Organization Name,Org Enroll,Org Adjusted Capacity (Historical),Org Over/Under(Historical),Org Utilization(Historical),Org Adjusted Capacity(Target),Org Over Under(Target),Org Utilization(Target),No. of Actual Cluster Rms Used,No. of Historical Method Cluster Rms ,No. of Target Method Cluster Rms,Pre K Cap,No. of Special Rms Used,Inclusionary
3,PS,M185,P.S. 185 (TANDEM M208) - MANHATTAN,453,548,-95,83,382,71,119,M329,HARLEM LINK CHARTER SCHOOL - M    ,216,188,28,115,115,101,188,1,1,3,0,0,
3,PS,M191,P.S. 191 - MANHATTAN,549,696,-147,79,603,-54,91,M191,P.S. 191 - MANHATTAN              ,549,696,-147,79,603,-54,91,2,3,3,54,0,
3,PS,M191,P.S. 191 - MANHATTAN,0,0,0,0,0,0,0,MG16,COUNSELING IN SCHOOLS - MANHATTAN ,,,0,,,0,,0,0,0,0,0,
3,PS,M199,P.S. 199 - MANHATTAN,792,932,-140,85,763,29,104,M199,P.S. 199 - MANHATTAN              ,792,932,-140,85,763,29,104,6,3,4,0,0,
3,PS,M207,P.S. 207 (TANDEM M149) - MANHATTAN,0,0,0,0,0,0,0,M149,P.S. 149 - MANHATTAN              ,347,469,-122,74,397,-50,87,3,3,3,0,0,
3,PS,M207,P.S. 207 (TANDEM M149) - MANHATTAN,703,798,-95,88,698,5,101,M351,HARLEM SUCCESS CHARTER SCHOOL - M,356,329,27,108,301,55,118,0,0,0,0,0,
3,PS,M207,P.S. 207 (TANDEM M149) - MANHATTAN,0,0,0,0,0,0,0,M811,M811 SPED - MANHATTAN,,,0,,,0,,0,0,0,0,0,All
3,PS,M207,P.S. 207 (TANDEM M149) - MANHATTAN,0,0,0,0,0,0,0,MG01,HARLEM CHILDREN ZONE-M            ,,,0,,,0,,0,0,0,0,0,
3,PS,M207,P.S. 207 (TANDEM M149) - MANHATTAN,0,0,0,0,0,0,0,MG18,HARLEM GEM - M                    ,,,0,,,0,,0,0,0,0,0,
3,PS,M208,P.S. 208 (TANDEM M185) - MANHATTAN,0,0,0,0,0,0,0,M208,P.S. 208 - MANHATTAN              ,200,522,-322,38,408,-208,49,4,1,2,0,0,
3,PS,M208,P.S. 208 (TANDEM M185) - MANHATTAN,0,0,0,0,0,0,0,M226,M226 SPED - MANHATTAN             ,41,60,-19,68,60,-19,68,0,0,0,0,0,All
3,PS,M208,P.S. 208 (TANDEM M185) - MANHATTAN,323,775,-452,42,634,-311,51,M329,HARLEM LINK CHARTER SCHOOL - M,82,193,-111,42,166,-84,49,0,0,0,0,0,
3,PS,M208,P.S. 208 (TANDEM M185) - MANHATTAN,0,0,0,0,0,0,0,MG06,FOOD SERVICES - M                 ,,,0,,,0,,0,0,0,0,0,
3,PS,M208,P.S. 208 (TANDEM M185) - MANHATTAN,0,0,0,0,0,0,0,MG18,CHILDRENS AID SOC. - MANHATTAN    ,,,0,,,0,,0,0,0,0,0,
3,PS,M919,P.S. 163 TRANSPORTABLE - M,100,41,59,244,43,57,233,M163,P.S. 163 - MANHATTAN              ,100,41,59,244,43,57,233,0,0,0,0,0,
3,PS,M932,SPECIAL MUSIC SCHOOL - MANHATTAN,138,284,-146,49,208,-70,66,M859,P.S. 859 - MANHATTAN,138,284,-146,49,208,-70,66,3,1,1,0,0,
3,MIDDLE,M044,I.S. 44 - MANHATTAN,0,0,0,0,0,0,0,M245,I.S. 245 - MANHATTAN              ,402,518,-116,78,500,-98,80,0,0,0,0,2,
3,MIDDLE,M044,I.S. 44 - MANHATTAN,0,0,0,0,0,0,0,M334,P.S. 334 - MANHATTAN              ,569,520,49,109,459,110,124,4,2,3,0,0,
3,MIDDLE,M044,I.S. 44 - MANHATTAN,1095,1430,-335,77,1239,-144,88,M452,P.S. 452 - MANHATTAN,124,392,-268,32,280,-156,44,2,0,1,0,0,
3,MIDDLE,M054,I.S. 54 - MANHATTAN,831,955,-124,87,912,-81,91,M054,I.S. 54 - MANHATTAN               ,831,955,-124,87,912,-81,91,0,0,0,0,7,
3,MIDDLE,M054,I.S. 54 - MANHATTAN,0,0,0,0,0,0,0,MG16,RYAN CENTER - MANHATTAN           ,,,0,,,0,,0,0,0,0,0,
3,MIDDLE,M088,I.S. 88 - MANHATTAN ,0,0,0,0,0,0,0,M415,WADLEIGH ARTS HS - MANHATTAN      ,516,821,-305,63,804,-288,64,0,0,0,0,12,
3,MIDDLE,M088,I.S. 88 - MANHATTAN ,0,0,0,0,0,0,0,M860,J.H.S. 860 - MANHATTAN,413,621,-208,67,592,-179,70,0,0,0,0,6,
3,MIDDLE,M088,I.S. 88 - MANHATTAN ,929,1442,-513,64,1396,-467,67,M991,ALTERNATIVE LEARNING CENTER - M,0,,0,,0,0,,0,0,0,0,0,
3,MIDDLE,M088,I.S. 88 - MANHATTAN ,0,0,0,0,0,0,0,MG16,SCHOOL SAFETY - MANHATTAN         ,,,0,,,0,,0,0,0,0,0,
3,MIDDLE,M088,I.S. 88 - MANHATTAN ,0,0,0,0,0,0,0,MG18,P.A.L. - MANHATTAN                ,,,0,,,0,,0,0,0,0,0,
3,MIDDLE,M118,I.S. 118 - MANHATTAN,0,0,0,0,0,0,0,M256,I.S. 256 - MANHATTAN              ,169,211,-42,80,192,-23,88,0,0,0,0,2,
3,MIDDLE,M118,I.S. 118 - MANHATTAN,0,0,0,0,0,0,0,M258,I.S. 258 - MANHATTAN              ,246,314,-68,78,326,-80,75,0,0,0,0,1,
3,MIDDLE,M118,I.S. 118 - MANHATTAN,1144,1317,-173,87,1186,-42,96,M333,P.S. 333 - MANHATTAN              ,729,792,-63,92,668,61,109,3,3,3,0,0,
3,MIDDLE,M118,I.S. 118 - MANHATTAN,0,0,0,0,0,0,0,MG12,DISTRICT 3 OFFICE - MANHATTAN     ,,,0,,,0,,0,0,0,0,0,
3,MIDDLE,M118,I.S. 118 - MANHATTAN,0,0,0,0,0,0,0,MG16,CEC COUNCIL - MANHATTAN           ,,,0,,,0,,0,0,0,0,0,
3,MIDDLE,M118,I.S. 118 - MANHATTAN,0,0,0,0,0,0,0,MG18,BEACON PROGRAM - MANHATTAN        ,,,0,,,0,,0,0,0,0,0,
4,PS,M007,P.S. 7 - MANHATTAN,0,0,0,0,0,0,0,M007,P.S. 7 - MANHATTAN                ,399,650,-251,61,596,-197,67,5,3,3,36,0,
4,PS,M007,P.S. 7 - MANHATTAN,567,855,-288,66,806,-239,70,M406,GLOBAL TECHNOLOGY PREPARATORY ,168,205,-37,82,210,-42,80,0,0,0,0,1,
4,PS,M007,P.S. 7 - MANHATTAN,0,0,0,0,0,0,0,MG18,EAST HARLEM COUNCIL - MANHATTAN   ,,,0,,,0,,0,0,0,0,0,
4,PS,M050,P.S. 50 (UDC & ECF) - MANHATTAN,0,0,0,0,0,0,0,M050,P.S. 50 - MANHATTAN               ,317,954,-637,33,818,-501,39,7,2,3,0,0,
4,PS,M050,P.S. 50 (UDC & ECF) - MANHATTAN,351,981,-630,36,845,-494,42,M337,NY CENTER FOR AUTISM CHARTER - M  ,34,27,7,126,27,7,126,0,0,0,0,0,
4,PS,M050,P.S. 50 (UDC & ECF) - MANHATTAN,0,0,0,0,0,0,0,MG16,MT SINAI - MANHATTAN              ,,,0,,,0,,0,0,0,0,0,
4,PS,M050,P.S. 50 (UDC & ECF) - MANHATTAN,0,0,0,0,0,0,0,MG18,CHILDRENS AID - MANHATTAN         ,,,0,,,0,,0,0,0,0,0,
4,PS,M057,P.S. 57 - MANHATTAN,778,898,-120,87,805,-27,97,M057,P.S. 57 - MANHATTAN               ,778,898,-120,87,805,-27,97,3,4,4,36,0,
4,PS,M072,P.S. 72 - MANHATTAN,530,726,-196,73,644,-114,82,M072,P.S. 72 - MANHATTAN               ,530,726,-196,73,644,-114,82,4,3,3,54,0,
4,PS,M083,P.S. 83 - MANHATTAN,0,0,0,0,0,0,0,M083,P.S. 83 - MANHATTAN               ,432,385,47,112,338,94,128,2,3,3,18,0,
4,PS,M083,P.S. 83 - MANHATTAN,0,0,0,0,0,0,0,M182,P.S. 182 - MANHATTAN              ,365,408,-43,89,323,42,113,0,3,3,0,0,
4,PS,M083,P.S. 83 - MANHATTAN,797,793,4,101,661,136,121,MG16,MT. SINAI - MANHATTAN             ,,,0,,,0,,0,0,0,0,0,
4,PS,M083,P.S. 83 - MANHATTAN,0,0,0,0,0,0,0,MG18,SAY YES TO EDUCATION - MANHATTAN  ,,,0,,,0,,0,0,0,0,0,
4,PS,M096,P.S. 96 - MANHATTAN,0,0,0,0,0,0,0,M096,P.S. 96 - MANHATTAN               ,524,832,-308,63,730,-206,72,4,3,3,36,0,
4,PS,M096,P.S. 96 - MANHATTAN,524,832,-308,63,730,-206,72,MG16,CHESS IN SCHOOLS - MANHATTAN      ,,,0,,,0,,0,0,0,0,0,
4,PS,M101,P.S. 101 - MANHATTAN,1008,1130,-122,89,938,70,107,M375,PS/IS 375 - MANHATTAN             ,325,505,-180,64,438,-113,74,3,2,3,36,0,
4,PS,M101,P.S. 101 - MANHATTAN,0,0,0,0,0,0,0,M385,HARLEM SUCCESS ACADEMY III - M    ,625,517,108,121,392,233,159,4,2,3,0,0,
4,PS,M101,P.S. 101 - MANHATTAN,0,0,0,0,0,0,0,M811,M811 SPED - MANHATTAN,58,108,-50,54,108,-50,54,0,0,0,0,0,All
4,PS,M101,P.S. 101 - MANHATTAN,0,0,0,0,0,0,0,MG16,ICE HOCKEY IN HARLEM - MANHATTAN  ,,,0,,,0,,0,0,0,0,0,
4,PS,M102,P.S. 102 - MANHATTAN,0,0,0,0,0,0,0,M102,P.S. 102 - MANHATTAN              ,300,462,-162,65,387,-87,78,2,2,3,36,0,
4,PS,M102,P.S. 102 - MANHATTAN,330,501,-171,66,426,-96,77,M169,M169 SPED - MANHATTAN,30,39,-9,77,39,-9,77,0,0,0,0,0,
4,PS,M102,P.S. 102 - MANHATTAN,0,0,0,0,0,0,0,MG18,EDUCATION THROUGH MUSIC - M       ,,,0,,,0,,0,0,0,0,0,
4,PS,M108,P.S. 108 - MANHATTAN,0,0,0,0,0,0,0,M108,P.S. 108 - MANHATTAN              ,725,787,-62,92,779,-54,93,4,3,3,18,0,
4,PS,M108,P.S. 108 - MANHATTAN,725,787,-62,92,779,-54,93,MG18,MOUNT SINAI - MANHATTAN           ,,,0,,,0,,0,0,0,0,0,
4,PS,M112,P.S. 112 (TANDEM M206) - MANHATTAN,337,624,-287,54,555,-218,61,M112,P.S. 112 - MANHATTAN              ,337,624,-287,54,555,-218,61,4,2,3,36,0,
4,PS,M112,P.S. 112 (TANDEM M206) - MANHATTAN,0,0,0,0,0,0,0,MG18,BORINKEN HEALTH CENTER - M        ,,,0,,,0,,0,0,0,0,0,
4,PS,M121,P.S. 38 (OLD M121) - MANHATTAN,0,0,0,0,0,0,0,M038,P.S. 38 - MANHATTAN               ,274,367,-93,75,294,-20,93,2,2,3,36,0,
4,PS,M121,P.S. 38 (OLD M121) - MANHATTAN,523,598,-75,87,465,58,112,M382,DREAM CHARTER SCHOOL - MANHATTAN  ,249,231,18,108,171,78,146,1,1,2,0,0,
4,PS,M121,P.S. 38 (OLD M121) - MANHATTAN,0,0,0,0,0,0,0,MG18,MT. SINAI - MANHATTAN             ,,,0,,,0,,0,0,0,0,0,
4,PS,M146,P.S. 146 - MANHATTAN,0,0,0,0,0,0,0,M146,P.S. 146 - MANHATTAN              ,474,771,-297,61,634,-160,75,4,3,3,18,0,
4,PS,M146,P.S. 146 - MANHATTAN,492,788,-296,62,651,-159,76,M169,M169 SPED - MANHATTAN,18,17,1,106,17,1,106,0,0,0,0,0,
4,PS,M146,P.S. 146 - MANHATTAN,0,0,0,0,0,0,0,MG16,INTERN. CTR FOR DISABL - MANHATTAN,,,0,,,0,,0,0,0,0,0,
4,PS,M155,P.S. 155 - MANHATTAN,0,0,0,0,0,0,0,M155,P.S. 155 - MANHATTAN              ,355,627,-272,57,553,-198,64,1,3,3,30,0,
4,PS,M155,P.S. 155 - MANHATTAN,0,0,0,0,0,0,0,M169,M169 SPED - MANHATTAN             ,66,81,-15,81,81,-15,81,0,0,0,0,0,
4,PS,M155,P.S. 155 - MANHATTAN,421,708,-287,59,634,-213,66,M377,I.S. 377 - MANHATTAN,,,0,,,0,,0,0,0,0,0,
4,PS,M155,P.S. 155 - MANHATTAN,0,0,0,0,0,0,0,MG12,DISTRICT OFFICE #4 - MANHATTAN    ,,,0,,,0,,0,0,0,0,0,
4,PS,M171,P.S. 171 - MANHATTAN,0,0,0,0,0,0,0,M171,P.S. 171 - MANHATTAN              ,656,786,-130,83,759,-103,86,5,3,3,35,0,
4,PS,M171,P.S. 171 - MANHATTAN,896,1065,-169,84,992,-96,90,M964,P.S. 964 - MANHATTAN              ,240,279,-39,86,233,7,103,2,2,2,18,0,
4,PS,M206,P.S. 206 (TANDEM M112) - MANHATTAN,0,0,0,0,0,0,0,M037,P.S. 37 - MANHATTAN               ,233,356,-123,65,281,-48,83,3,2,2,0,0,
4,PS,M206,P.S. 206 (TANDEM M112) - MANHATTAN,0,0,0,0,0,0,0,M206,P.S. 206 - MANHATTAN              ,326,402,-76,81,403,-77,81,2,2,3,0,0,
4,PS,M206,P.S. 206 (TANDEM M112) - MANHATTAN,559,758,-199,74,684,-125,82,MG16,CITY YEAR PROGRAM - MANHATTAN     ,,,0,,,0,,0,0,0,0,0,
4,MIDDLE,M013,I.S. 13 - MANHATTAN,0,0,0,0,0,0,0,M013,I.S. 13 - MANHATTAN               ,233,401,-168,58,419,-186,56,0,0,0,0,2,
4,MIDDLE,M013,I.S. 13 - MANHATTAN,0,0,0,0,0,0,0,M497,P.S. 497 - MANHATTAN              ,208,267,-59,78,178,30,117,2,1,2,18,0,
4,MIDDLE,M013,I.S. 13 - MANHATTAN,994,1358,-364,73,1227,-233,81,M518,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL - M,108,114,-6,95,73,35,148,0,0,1,0,0,
4,MIDDLE,M013,I.S. 13 - MANHATTAN,0,0,0,0,0,0,0,M555,CENTRAL PARK EAST HS - MANHATTAN  ,445,576,-131,77,557,-112,80,0,0,0,0,5,
4,MIDDLE,M045,K,0,0,0,0,0,0,0,M045,I.S. 45 - MANHATTAN               ,244,386,-142,63,399,-155,61,0,0,0,0,4,
4,MIDDLE,M045,K,0,0,0,0,0,0,0,M335,VILLAGE ACADEMY CHARTER SCL - M,394,369,25,107,251,143,157,1,2,3,0,0,
4,MIDDLE,M045,K,987,1359,-372,73,1204,-217,82,M409,COAL. SCHOOL FOR SOCIAL CHANGE - M,349,604,-255,58,554,-205,63,0,0,0,0,11,
4,MIDDLE,M045,K,0,0,0,0,0,0,0,MG13,BEACON PROGRAM - MANHATTAN        ,,,0,,,0,,0,0,0,0,0,
4,MIDDLE,M045,K,0,0,0,0,0,0,0,MG16,CITY YEAR - MANHATTAN             ,,,0,,,0,,0,0,0,0,0,
4,MIDDLE,M045,K,0,0,0,0,0,0,0,MG18,HARLEM DNA LAB                    ,,,0,,,0,,0,0,0,0,0,
4,MIDDLE,M099,I.S. 99 - MANHATTAN,0,0,0,0,0,0,0,M224,I.S. 224 - MANHATTAN              ,247,330,-83,75,335,-88,74,0,0,0,0,3,
4,MIDDLE,M099,I.S. 99 - MANHATTAN,0,0,0,0,0,0,0,M377,I.S. 377 - MANHATTAN              ,194,420,-226,46,409,-215,47,0,0,0,0,2,
4,MIDDLE,M099,I.S. 99 - MANHATTAN,876,1349,-473,65,1352,-476,65,M433,RENNAISSANCE CHARTER HS - MANHATTAN,243,288,-45,84,299,-56,81,0,0,0,0,1,
4,MIDDLE,M099,I.S. 99 - MANHATTAN,0,0,0,0,0,0,0,M635,ENVIRONMENTAL SCI SEC. SCL - M    ,192,311,-119,62,309,-117,62,0,0,0,0,3,
4,MIDDLE,M117,J.H.S. 117 - MANHATTAN,0,0,0,0,0,0,0,M012,I.S. 12 - MANHATTAN               ,495,535,-40,93,460,35,108,3,3,3,0,0,
4,MIDDLE,M117,J.H.S. 117 - MANHATTAN,956,1426,-470,67,1343,-387,71,M079,M079 SPED - MANHATTAN,39,56,-17,70,56,-17,70,0,0,0,0,0,Some
4,MIDDLE,M117,J.H.S. 117 - MANHATTAN,0,0,0,0,0,0,0,M372,I.S. 372 - MANHATTAN              ,243,438,-195,55,439,-196,55,0,0,0,0,3,
4,MIDDLE,M117,J.H.S. 117 - MANHATTAN,0,0,0,0,0,0,0,M381,GLOBAL NEIGHBORHOOD - MANHATTAN   ,179,397,-218,45,388,-209,46,0,0,0,0,7,
4,MIDDLE,M117,J.H.S. 117 - MANHATTAN,0,0,0,0,0,0,0,MG16,VIRTUAL Y - MANHATTAN             ,,,0,,,0,,0,0,0,0,0,
4,MIDDLE,M117,J.H.S. 117 - MANHATTAN,0,0,0,0,0,0,0,MG18,MT. SINAI CLINIC - MANHATTAN      ,,,0,,,0,,0,0,0,0,0,
5,PS,M030,P.S. 30 - MANHATTAN,0,0,0,0,0,0,0,M030,P.S. 30 - MANHATTAN               ,305,496,-191,61,386,-81,79,3,2,3,36,0,
5,PS,M030,P.S. 30 - MANHATTAN,0,0,0,0,0,0,0,M138,M138 SPED - MANHATTAN             ,136,140,-4,97,140,-4,97,0,0,0,0,0,
5,PS,M030,P.S. 30 - MANHATTAN,1070,1239,-169,86,1000,70,107,M384,HARLEM SUCCESS ACADEMY II - M,629,603,26,104,474,155,133,3,3,3,0,0,
5,PS,M030,P.S. 30 - MANHATTAN,0,0,0,0,0,0,0,MG05,UFT USE - MANHATTAN               ,,,0,,,0,,0,0,0,0,0,
5,PS,M030,P.S. 30 - MANHATTAN,0,0,0,0,0,0,0,MG18,GRAHAM WINDHAM - MANHATTAN        ,,,0,,,0,,0,0,0,0,0,
5,PS,M036,P.S. 36 - MANHATTAN,623,849,-226,73,740,-117,84,M036,P.S. 36 - MANHATTAN               ,623,849,-226,73,740,-117,84,4,3,3,72,0,
5,PS,M046,P.S. 46 - MANHATTAN,600,961,-361,62,922,-322,65,M046,P.S. 46 - MANHATTAN               ,600,961,-361,62,922,-322,65,4,3,3,0,0,
5,PS,M092,P.S. 92 - MANHATTAN,0,0,0,0,0,0,0,M092,P.S. 92 - MANHATTAN               ,280,326,-46,86,275,5,102,2,2,3,18,0,
5,PS,M092,P.S. 92 - MANHATTAN,0,0,0,0,0,0,0,M388,ST. HOPE ACADEMY CHARTER - M      ,287,373,-86,77,280,7,103,0,1,3,0,0,
5,PS,M092,P.S. 92 - MANHATTAN,794,1000,-206,79,827,-33,96,M481,DEMOCRACY PREP HARLEM CHARTER SCHL - M,227,301,-74,75,272,-45,83,0,0,0,0,2,
5,PS,M092,P.S. 92 - MANHATTAN,0,0,0,0,0,0,0,MG13,SAFETY CITY - MANHATTAN           ,,,0,,,0,,0,0,0,0,0,
5,PS,M092,P.S. 92 - MANHATTAN,0,0,0,0,0,0,0,MG18,HARLEM CHILDREN ZONE - MANHATTAN  ,,,0,,,0,,0,0,0,0,0,
5,PS,M123,P.S. 123 - MANHATTAN,0,0,0,0,0,0,0,M123,P.S. 123 - MANHATTAN              ,676,771,-95,88,737,-61,92,5,3,3,54,0,
5,PS,M123,P.S. 123 - MANHATTAN,926,1086,-160,85,977,-51,95,M482,HARLEM SUCCES ACADEMY CHARTER SCL 5 - M,250,315,-65,79,240,10,104,3,1,2,0,0,
5,PS,M125,P.S. 125 - MANHATTAN,0,0,0,0,0,0,0,M125,P.S. 125 - MANHATTAN              ,201,427,-226,47,367,-166,55,3,1,2,36,0,
5,PS,M125,P.S. 125 - MANHATTAN,986,1298,-312,76,1187,-201,83,M362,I.S. 362 - MANHATTAN              ,474,514,-40,92,528,-54,90,0,0,0,0,3,
5,PS,M125,P.S. 125 - MANHATTAN,0,0,0,0,0,0,0,M726,KIPP-STAR CHARTER SCHOOL - M,311,357,-46,87,292,19,107,1,2,3,0,0,
5,PS,M125,P.S. 125 - MANHATTAN,0,0,0,0,0,0,0,MG03,SAPIS - MANHATTAN                 ,,,0,,,0,,0,0,0,0,0,
5,PS,M125,P.S. 125 - MANHATTAN,0,0,0,0,0,0,0,MG06,FOOD SERVICES - MANHATTAN         ,,,0,,,0,,0,0,0,0,0,
5,PS,M125,P.S. 125 - MANHATTAN,0,0,0,0,0,0,0,MG12,DISTRICT OFFICE #5 - MANHATTAN    ,,,0,,,0,,0,0,0,0,0,
5,PS,M125,P.S. 125 - MANHATTAN,0,0,0,0,0,0,0,MG13,HARLEM RENAISSANCE TECH CTR - M   ,,,0,,,0,,0,0,0,0,0,
5,PS,M129,P.S. 129 - MANHATTAN,640,782,-142,82,769,-129,83,M129,P.S. 129 - MANHATTAN              ,640,782,-142,82,769,-129,83,8,3,3,36,0,
5,PS,M133,P.S. 133 - MANHATTAN,0,0,0,0,0,0,0,M133,P.S. 133 - MANHATTAN              ,284,554,-270,51,409,-125,69,4,2,3,18,0,
5,PS,M133,P.S. 133 - MANHATTAN,0,0,0,0,0,0,0,M517,TEACHER'S COLLEGE ELEMENTARY SCHOOL- M,50,42,8,119,40,10,125,0,0,0,0,0,
5,PS,M133,P.S. 133 - MANHATTAN,0,0,0,0,0,0,0,MG15,OSHA - MANHATTAN                  ,,,0,,,0,,0,0,0,0,0,
5,PS,M133,P.S. 133 - MANHATTAN,334,596,-262,56,449,-115,74,MG16,HAR CHIL ZONE/CHILDREN OF WORLD-M ,,,0,,,0,,0,0,0,0,0,
5,PS,M154,P.S. 154 - MANHATTAN,0,0,0,0,0,0,0,M154,P.S. 154 - MANHATTAN              ,373,836,-463,45,724,-351,52,6,3,3,36,0,
5,PS,M154,P.S. 154 - MANHATTAN,373,836,-463,45,724,-351,52,MG05,UFT USE - MANHATTAN               ,,,0,,,0,,0,0,0,0,0,
5,PS,M154,P.S. 154 - MANHATTAN,0,0,0,0,0,0,0,MG16,R.S.V.P. - MANHATTAN              ,,,0,,,0,,0,0,0,0,0,
5,PS,M154,P.S. 154 - MANHATTAN,0,0,0,0,0,0,0,MG18,HARLEM CHILDRENS ZONE - MANHATTAN ,,,0,,,0,,0,0,0,0,0,
5,PS,M161,P.S. 161 - MANHATTAN,953,973,-20,98,875,78,109,M161,P.S. 161 - MANHATTAN              ,953,973,-20,98,875,78,109,5,4,4,0,0,
5,PS,M175,P.S. 175 - MANHATTAN,0,0,0,0,0,0,0,M175,P.S. 175 - MANHATTAN              ,383,360,23,106,287,96,133,1,3,3,18,0,
5,PS,M175,P.S. 175 - MANHATTAN,765,817,-52,94,582,183,131,M284,PROMISE ACADEMY CHARTER SCHOOL - M,382,457,-75,84,295,87,129,2,2,3,0,0,
5,PS,M194,P.S. 194 - MANHATTAN,0,0,0,0,0,0,0,M194,P.S. 194 - MANHATTAN              ,285,383,-98,74,309,-24,92,1,2,3,17,0,
5,PS,M194,P.S. 194 - MANHATTAN,685,786,-101,87,589,96,116,M709,HARLEM VILLAGE ACADEMY CHARTER-M  ,400,403,-3,99,280,120,143,3,2,3,0,0,
5,PS,M194,P.S. 194 - MANHATTAN,0,0,0,0,0,0,0,MG16,SCHOOL HEALTH - MANHATTAN         ,,,0,,,0,,0,0,0,0,0,
5,PS,M194,P.S. 194 - MANHATTAN,0,0,0,0,0,0,0,MG18,HARLEM CHILD ZONE  - MANHATTAN    ,,,0,,,0,,0,0,0,0,0,
5,PS,M197,P.S. 197 - MANHATTAN,0,0,0,0,0,0,0,M197,P.S. 197 - MANHATTAN              ,351,538,-187,65,470,-119,75,2,3,3,18,0,
5,PS,M197,P.S. 197 - MANHATTAN,958,880,78,109,815,143,118,M350,DEMOCRACY PREP CHARTER - M        ,607,342,265,177,345,262,176,0,0,0,0,0,
5,PS,M197,P.S. 197 - MANHATTAN,0,0,0,0,0,0,0,MG18,HARLEM CHILDREN ZONE - MANHATTAN  ,,,0,,,0,,0,0,0,0,0,
5,PS,M200,P.S. 200 (TANDEM M010) - MANHATTAN,527,871,-344,61,702,-175,75,M200,P.S. 200 - MANHATTAN              ,527,871,-344,61,702,-175,75,3,3,3,36,0,
5,PS,M371,P.S. 318 - MANHATTAN,212,208,4,102,179,33,118,M318,P.S. 318 - MANHATTAN              ,212,208,4,102,179,33,118,1,2,2,0,0,
5,PS,M846,P.S. 46 MINISCHOOL - MANHATTAN,54,65,-11,83,73,-19,74,M046,P.S. 46 - MANHATTAN               ,54,65,-11,83,73,-19,74,0,0,0,54,0,
5,MIDDLE,M010,I.S. 10 (TANDEM M200) - MANHATTAN,0,0,0,0,0,0,0,M499,FREDERICK DOUGLAS ACADEMY - M     ,1556,1861,-305,84,1710,-154,91,0,0,0,0,16,
5,MIDDLE,M010,I.S. 10 (TANDEM M200) - MANHATTAN,1556,1861,-305,84,1710,-154,91,MG06,FOOD SERVICES - MANHATTAN         ,,,0,,,0,,0,0,0,0,0,
5,MIDDLE,M043,I.S. 172 (OLD 43) - MANHATTAN,0,0,0,0,0,0,0,M286,I.S. 286 - MANHATTAN              ,236,296,-60,80,314,-78,75,0,0,0,0,0,
5,MIDDLE,M043,I.S. 172 (OLD 43) - MANHATTAN,0,0,0,0,0,0,0,M367,I.S. 367 - MANHATTAN              ,425,405,20,105,405,20,105,0,0,0,0,1,
5,MIDDLE,M043,I.S. 172 (OLD 43) - MANHATTAN,0,0,0,0,0,0,0,M369,I.S. 369 - MANHATTAN              ,374,424,-50,88,447,-73,84,0,0,0,0,4,
5,MIDDLE,M043,I.S. 172 (OLD 43) - MANHATTAN,1195,1383,-188,86,1440,-245,83,M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,160,258,-98,62,274,-114,58,0,0,0,0,1,
5,MIDDLE,M195,I.S. 195 (ECF) - MANHATTAN,0,0,0,0,0,0,0,M195,I.S. 195 - MANHATTAN              ,207,541,-334,38,553,-346,37,0,0,0,0,4,
5,MIDDLE,M195,I.S. 195 (ECF) - MANHATTAN,0,0,0,0,0,0,0,M336,KIPP INFINITY CHARTER SCHOOL - M  ,688,1041,-353,66,948,-260,73,5,3,3,0,0,
5,MIDDLE,M195,I.S. 195 (ECF) - MANHATTAN,1007,1654,-647,61,1573,-566,64,M514,NEW DESIGN MIDDLE SCHOOL - MANHATTAN,112,72,40,156,72,40,156,0,0,0,0,0,
5,MIDDLE,M195,I.S. 195 (ECF) - MANHATTAN,0,0,0,0,0,0,0,MG05,UFT USE - MANHATTAN               ,,,0,,,0,,0,0,0,0,0,
5,MIDDLE,M195,I.S. 195 (ECF) - MANHATTAN,0,0,0,0,0,0,0,MG18,GRAHAM WINDHAM - MANHATTAN        ,,,0,,,0,,0,0,0,0,0,
5,MIDDLE,M223,I.S. 223 (MOTT HALL) - MANHATTAN,328,330,-2,99,336,-8,98,M223,I.S. 223 - MANHATTAN              ,328,330,-2,99,336,-8,98,0,0,0,0,4,
6,PS,M004,P.S. 4 - MANHATTAN,720,666,54,108,597,123,121,M004,P.S. 4 - MANHATTAN                ,720,666,54,108,597,123,121,3,3,3,32,0,
6,PS,M005,P.S. 5 - MANHATTAN,778,906,-128,86,781,-3,100,M005,P.S. 5 - MANHATTAN                ,778,906,-128,86,781,-3,100,5,4,4,0,0,
6,PS,M005,P.S. 5 - MANHATTAN,0,0,0,0,0,0,0,MG18,CHILDRENS AID SOC. - MANHATTAN    ,,,0,,,0,,0,0,0,0,0,
6,PS,M008,P.S. 8 - MANHATTAN,0,0,0,0,0,0,0,M008,P.S. 8 - MANHATTAN                ,568,603,-35,94,499,69,114,2,3,3,0,0,
6,PS,M008,P.S. 8 - MANHATTAN,0,0,0,0,0,0,0,MG03,SAPIS - MANHATTAN                 ,,,0,,,0,,0,0,0,0,0,
