District,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
4,4,2007,General Ed,929,672,39,4.2%,214,23%,506,54.5%,170,18.3%,676,72.8%
4,4,2007,Special Ed,229,635,69,30.1%,79,34.5%,71,31%,10,4.4%,81,35.4%
4,4,2008,General Ed,939,679,28,3%,148,15.8%,549,58.5%,214,22.8%,763,81.3%
4,4,2008,Special Ed,211,644,46,21.8%,62,29.4%,99,46.9%,4,1.9%,103,48.8%
4,4,2009,General Ed,869,695,10,1.2%,75,8.6%,441,50.7%,343,39.5%,784,90.2%
4,4,2009,Special Ed,236,656,35,14.8%,68,28.8%,117,49.6%,16,6.8%,133,56.4%
4,4,2010,General Ed,873,687,21,2.4%,285,32.6%,375,43%,192,22%,567,64.9%
4,4,2010,Special Ed,265,657,57,21.5%,142,53.6%,51,19.2%,15,5.7%,66,24.9%
4,4,2011,General Ed,855,689,17,2%,275,32.2%,357,41.8%,206,24.1%,563,65.8%
4,4,2011,Special Ed,236,660,47,19.9%,116,49.2%,64,27.1%,9,3.8%,73,30.9%
4,5,2006,General Ed,1015,660,94,9.3%,285,28.1%,517,50.9%,119,11.7%,636,62.7%
4,5,2006,Special Ed,247,626,100,40.5%,86,34.8%,55,22.3%,6,2.4%,61,24.7%
4,5,2007,General Ed,970,670,35,3.6%,208,21.4%,572,59%,155,16%,727,74.9%
4,5,2007,Special Ed,261,634,61,23.4%,118,45.2%,78,29.9%,4,1.5%,82,31.4%
4,5,2008,General Ed,842,676,12,1.4%,135,16%,531,63.1%,164,19.5%,695,82.5%
4,5,2008,Special Ed,231,644,41,17.7%,87,37.7%,96,41.6%,7,3%,103,44.6%
4,5,2009,General Ed,884,685,5,0.6%,81,9.2%,505,57.1%,293,33.1%,798,90.3%
4,5,2009,Special Ed,226,656,22,9.7%,68,30.1%,123,54.4%,13,5.8%,136,60.2%
4,5,2010,General Ed,825,684,33,4%,263,31.9%,348,42.2%,181,21.9%,529,64.1%
4,5,2010,Special Ed,278,654,77,27.7%,125,45%,62,22.3%,14,5%,76,27.3%
4,5,2011,General Ed,835,684,22,2.6%,291,34.9%,380,45.5%,142,17%,522,62.5%
4,5,2011,Special Ed,254,662,45,17.7%,130,51.2%,71,28%,8,3.1%,79,31.1%
4,6,2006,General Ed,1190,655,101,8.5%,391,32.9%,599,50.3%,99,8.3%,698,58.7%
4,6,2006,Special Ed,280,622,106,37.9%,101,36.1%,70,25%,3,1.1%,73,26.1%
4,6,2007,General Ed,940,656,113,12%,298,31.7%,408,43.4%,121,12.9%,529,56.3%
4,6,2007,Special Ed,212,621,88,41.5%,77,36.3%,45,21.2%,2,0.9%,47,22.2%
4,6,2008,General Ed,903,668,27,3%,226,25%,487,53.9%,163,18.1%,650,72%
4,6,2008,Special Ed,240,629,68,28.3%,94,39.2%,71,29.6%,7,2.9%,78,32.5%
4,6,2009,General Ed,854,672,21,2.5%,178,20.8%,497,58.2%,158,18.5%,655,76.7%
4,6,2009,Special Ed,243,640,51,21%,102,42%,88,36.2%,2,0.8%,90,37%
4,6,2010,General Ed,862,672,60,7%,372,43.2%,293,34%,137,15.9%,430,49.9%
4,6,2010,Special Ed,247,645,86,34.8%,125,50.6%,29,11.7%,7,2.8%,36,14.6%
4,6,2011,General Ed,818,678,52,6.4%,297,36.3%,333,40.7%,136,16.6%,469,57.3%
4,6,2011,Special Ed,263,650,81,30.8%,139,52.9%,37,14.1%,6,2.3%,43,16.3%
4,7,2006,General Ed,1144,634,219,19.1%,575,50.3%,335,29.3%,15,1.3%,350,30.6%
4,7,2006,Special Ed,276,602,145,52.5%,112,40.6%,19,6.9%,0,0%,19,6.9%
4,7,2007,General Ed,1111,651,69,6.2%,460,41.4%,516,46.4%,66,5.9%,582,52.4%
4,7,2007,Special Ed,248,620,80,32.3%,122,49.2%,45,18.1%,1,0.4%,46,18.5%
4,7,2008,General Ed,966,663,30,3.1%,241,24.9%,563,58.3%,132,13.7%,695,71.9%
4,7,2008,Special Ed,222,628,55,24.8%,105,47.3%,59,26.6%,3,1.4%,62,27.9%
4,7,2009,General Ed,936,673,4,0.4%,140,15%,639,68.3%,153,16.3%,792,84.6%
4,7,2009,Special Ed,228,645,21,9.2%,105,46.1%,100,43.9%,2,0.9%,102,44.7%
4,7,2010,General Ed,863,671,65,7.5%,338,39.2%,308,35.7%,152,17.6%,460,53.3%
4,7,2010,Special Ed,270,638,110,40.7%,128,47.4%,26,9.6%,6,2.2%,32,11.9%
4,7,2011,General Ed,863,672,67,7.8%,326,37.8%,310,35.9%,160,18.5%,470,54.5%
4,7,2011,Special Ed,255,645,86,33.7%,114,44.7%,47,18.4%,8,3.1%,55,21.6%
4,8,2006,General Ed,1141,634,274,24%,506,44.3%,343,30.1%,18,1.6%,361,31.6%
4,8,2006,Special Ed,241,599,151,62.7%,79,32.8%,11,4.6%,0,0%,11,4.6%
4,8,2007,General Ed,1162,635,262,22.5%,544,46.8%,338,29.1%,18,1.5%,356,30.6%
4,8,2007,Special Ed,209,605,133,63.6%,65,31.1%,11,5.3%,0,0%,11,5.3%
4,8,2008,General Ed,1035,653,78,7.5%,390,37.7%,511,49.4%,56,5.4%,567,54.8%
4,8,2008,Special Ed,238,620,91,38.2%,100,42%,46,19.3%,1,0.4%,47,19.7%
4,8,2009,General Ed,940,664,27,2.9%,271,28.8%,549,58.4%,93,9.9%,642,68.3%
4,8,2009,Special Ed,210,632,51,24.3%,97,46.2%,58,27.6%,4,1.9%,62,29.5%
4,8,2010,General Ed,920,670,94,10.2%,463,50.3%,254,27.6%,109,11.8%,363,39.5%
4,8,2010,Special Ed,266,639,120,45.1%,117,44%,27,10.2%,2,0.8%,29,10.9%
4,8,2011,General Ed,869,673,74,8.5%,331,38.1%,350,40.3%,114,13.1%,464,53.4%
4,8,2011,Special Ed,277,646,88,31.8%,142,51.3%,44,15.9%,3,1.1%,47,17%
4,All Grades,2006,General Ed,6479,653,809,12.5%,2126,32.8%,2913,45%,631,9.7%,3544,54.7%
4,All Grades,2006,Special Ed,1520,620,634,41.7%,544,35.8%,325,21.4%,17,1.1%,342,22.5%
4,All Grades,2007,General Ed,6107,660,553,9.1%,1852,30.3%,2900,47.5%,802,13.1%,3702,60.6%
4,All Grades,2007,Special Ed,1371,627,483,35.2%,507,37%,353,25.7%,28,2%,381,27.8%
4,All Grades,2008,General Ed,5576,671,184,3.3%,1206,21.6%,3264,58.5%,922,16.5%,4186,75.1%
4,All Grades,2008,Special Ed,1362,636,325,23.9%,518,38%,483,35.5%,36,2.6%,519,38.1%
4,All Grades,2009,General Ed,5372,680,68,1.3%,774,14.4%,3259,60.7%,1271,23.7%,4530,84.3%
4,All Grades,2009,Special Ed,1360,650,188,13.8%,481,35.4%,629,46.3%,62,4.6%,691,50.8%
4,All Grades,2010,General Ed,5213,679,332,6.4%,2047,39.3%,1892,36.3%,942,18.1%,2834,54.4%
4,All Grades,2010,Special Ed,1571,650,534,34%,736,46.8%,243,15.5%,58,3.7%,301,19.2%
4,All Grades,2011,General Ed,5105,680,290,5.7%,1841,36.1%,2124,41.6%,850,16.7%,2974,58.3%
4,All Grades,2011,Special Ed,1580,656,442,28%,766,48.5%,330,20.9%,42,2.7%,372,23.5%
5,3,2006,General Ed,968,661,112,11.6%,235,24.3%,505,52.2%,116,12%,621,64.2%
5,3,2006,Special Ed,183,627,71,38.8%,61,33.3%,48,26.2%,3,1.6%,51,27.9%
5,3,2007,General Ed,859,673,63,7.3%,155,18%,474,55.2%,167,19.4%,641,74.6%
5,3,2007,Special Ed,186,645,47,25.3%,51,27.4%,78,41.9%,10,5.4%,88,47.3%
5,3,2008,General Ed,815,678,19,2.3%,109,13.4%,563,69.1%,124,15.2%,687,84.3%
5,3,2008,Special Ed,197,650,28,14.2%,71,36%,92,46.7%,6,3%,98,49.7%
5,3,2009,General Ed,857,680,10,1.2%,100,11.7%,596,69.5%,151,17.6%,747,87.2%
5,3,2009,Special Ed,169,657,15,8.9%,58,34.3%,87,51.5%,9,5.3%,96,56.8%
5,3,2010,General Ed,774,684,104,13.4%,337,43.5%,226,29.2%,107,13.8%,333,43%
5,3,2010,Special Ed,231,666,99,42.9%,76,32.9%,43,18.6%,13,5.6%,56,24.2%
5,3,2011,General Ed,730,678,123,16.8%,322,44.1%,254,34.8%,31,4.2%,285,39%
5,3,2011,Special Ed,229,664,89,38.9%,90,39.3%,48,21%,2,0.9%,50,21.8%
5,4,2006,General Ed,927,660,79,8.5%,261,28.2%,497,53.6%,90,9.7%,587,63.3%
5,4,2006,Special Ed,199,630,78,39.2%,53,26.6%,62,31.2%,6,3%,68,34.2%
5,4,2007,General Ed,873,664,58,6.6%,223,25.5%,503,57.6%,89,10.2%,592,67.8%
5,4,2007,Special Ed,198,626,83,41.9%,62,31.3%,52,26.3%,1,0.5%,53,26.8%
5,4,2008,General Ed,778,667,56,7.2%,142,18.3%,479,61.6%,101,13%,580,74.6%
5,4,2008,Special Ed,205,635,64,31.2%,57,27.8%,80,39%,4,2%,84,41%
5,4,2009,General Ed,767,676,40,5.2%,135,17.6%,426,55.5%,166,21.6%,592,77.2%
5,4,2009,Special Ed,214,642,56,26.2%,67,31.3%,82,38.3%,9,4.2%,91,42.5%
5,4,2010,General Ed,806,672,62,7.7%,391,48.5%,273,33.9%,80,9.9%,353,43.8%
5,4,2010,Special Ed,242,651,73,30.2%,123,50.8%,35,14.5%,11,4.5%,46,19%
5,4,2011,General Ed,772,675,72,9.3%,316,40.9%,288,37.3%,96,12.4%,384,49.7%
5,4,2011,Special Ed,243,651,70,28.8%,119,49%,48,19.8%,6,2.5%,54,22.2%
5,5,2006,General Ed,954,644,179,18.8%,383,40.1%,346,36.3%,46,4.8%,392,41.1%
5,5,2006,Special Ed,200,613,105,52.5%,63,31.5%,31,15.5%,1,0.5%,32,16%
5,5,2007,General Ed,893,662,34,3.8%,271,30.3%,500,56%,88,9.9%,588,65.8%
5,5,2007,Special Ed,201,629,64,31.8%,72,35.8%,63,31.3%,2,1%,65,32.3%
5,5,2008,General Ed,811,664,43,5.3%,205,25.3%,476,58.7%,87,10.7%,563,69.4%
5,5,2008,Special Ed,186,638,40,21.5%,82,44.1%,62,33.3%,2,1.1%,64,34.4%
5,5,2009,General Ed,642,675,8,1.2%,95,14.8%,411,64%,128,19.9%,539,84%
5,5,2009,Special Ed,170,650,28,16.5%,53,31.2%,80,47.1%,9,5.3%,89,52.4%
5,5,2010,General Ed,703,672,71,10.1%,316,45%,235,33.4%,81,11.5%,316,45%
5,5,2010,Special Ed,277,652,82,29.6%,134,48.4%,54,19.5%,7,2.5%,61,22%
5,5,2011,General Ed,685,674,49,7.2%,301,43.9%,270,39.4%,65,9.5%,335,48.9%
5,5,2011,Special Ed,220,655,50,22.7%,124,56.4%,39,17.7%,7,3.2%,46,20.9%
5,6,2006,General Ed,1103,647,152,13.8%,398,36.1%,492,44.6%,61,5.5%,553,50.1%
5,6,2006,Special Ed,189,610,100,52.9%,59,31.2%,28,14.8%,2,1.1%,30,15.9%
5,6,2007,General Ed,940,659,76,8.1%,255,27.1%,509,54.1%,100,10.6%,609,64.8%
5,6,2007,Special Ed,163,623,63,38.7%,60,36.8%,38,23.3%,2,1.2%,40,24.5%
5,6,2008,General Ed,1029,667,47,4.6%,230,22.4%,589,57.2%,163,15.8%,752,73.1%
5,6,2008,Special Ed,201,627,65,32.3%,65,32.3%,69,34.3%,2,1%,71,35.3%
5,6,2009,General Ed,941,677,19,2%,154,16.4%,547,58.1%,221,23.5%,768,81.6%
5,6,2009,Special Ed,168,644,22,13.1%,72,42.9%,73,43.5%,1,0.6%,74,44%
5,6,2010,General Ed,818,671,78,9.5%,366,44.7%,259,31.7%,115,14.1%,374,45.7%
5,6,2010,Special Ed,240,636,110,45.8%,96,40%,29,12.1%,5,2.1%,34,14.2%
5,6,2011,General Ed,745,674,73,9.8%,325,43.6%,211,28.3%,136,18.3%,347,46.6%
5,6,2011,Special Ed,265,648,100,37.7%,111,41.9%,51,19.2%,3,1.1%,54,20.4%
5,7,2006,General Ed,1216,637,219,18%,535,44%,425,35%,37,3%,462,38%
5,7,2006,Special Ed,179,596,99,55.3%,69,38.5%,11,6.1%,0,0%,11,6.1%
5,7,2007,General Ed,1056,651,89,8.4%,424,40.2%,466,44.1%,77,7.3%,543,51.4%
5,7,2007,Special Ed,151,606,69,45.7%,58,38.4%,24,15.9%,0,0%,24,15.9%
5,7,2008,General Ed,940,661,35,3.7%,263,28%,551,58.6%,91,9.7%,642,68.3%
5,7,2008,Special Ed,171,623,52,30.4%,82,48%,34,19.9%,3,1.8%,37,21.6%
5,7,2009,General Ed,986,672,9,0.9%,175,17.7%,634,64.3%,168,17%,802,81.3%
5,7,2009,Special Ed,174,644,19,10.9%,77,44.3%,76,43.7%,2,1.1%,78,44.8%
5,7,2010,General Ed,945,667,90,9.5%,433,45.8%,296,31.3%,126,13.3%,422,44.7%
5,7,2010,Special Ed,250,640,99,39.6%,123,49.2%,24,9.6%,4,1.6%,28,11.2%
5,7,2011,General Ed,858,666,107,12.5%,363,42.3%,256,29.8%,132,15.4%,388,45.2%
5,7,2011,Special Ed,234,643,89,38%,115,49.1%,27,11.5%,3,1.3%,30,12.8%
5,8,2006,General Ed,1149,633,337,29.3%,483,42%,289,25.2%,40,3.5%,329,28.6%
5,8,2006,Special Ed,174,592,120,69%,40,23%,13,7.5%,1,0.6%,14,8%
5,8,2007,General Ed,1162,642,247,21.3%,476,41%,362,31.2%,77,6.6%,439,37.8%
5,8,2007,Special Ed,170,602,108,63.5%,55,32.4%,7,4.1%,0,0%,7,4.1%
5,8,2008,General Ed,987,652,81,8.2%,378,38.3%,482,48.8%,46,4.7%,528,53.5%
5,8,2008,Special Ed,153,620,59,38.6%,76,49.7%,18,11.8%,0,0%,18,11.8%
5,8,2009,General Ed,938,664,18,1.9%,264,28.1%,574,61.2%,82,8.7%,656,69.9%
5,8,2009,Special Ed,165,630,39,23.6%,89,53.9%,36,21.8%,1,0.6%,37,22.4%
5,8,2010,General Ed,983,670,119,12.1%,454,46.2%,290,29.5%,120,12.2%,410,41.7%
5,8,2010,Special Ed,255,642,104,40.8%,119,46.7%,27,10.6%,5,2%,32,12.5%
5,8,2011,General Ed,945,672,103,10.9%,372,39.4%,337,35.7%,133,14.1%,470,49.7%
5,8,2011,Special Ed,247,637,96,38.9%,114,46.2%,34,13.8%,3,1.2%,37,15%
5,All Grades,2006,General Ed,6317,646,1078,17.1%,2295,36.3%,2554,40.4%,390,6.2%,2944,46.6%
5,All Grades,2006,Special Ed,1124,612,573,51%,345,30.7%,193,17.2%,13,1.2%,206,18.3%
5,All Grades,2007,General Ed,5783,657,567,9.8%,1804,31.2%,2814,48.7%,598,10.3%,3412,59%
5,All Grades,2007,Special Ed,1069,623,434,40.6%,358,33.5%,262,24.5%,15,1.4%,277,25.9%
5,All Grades,2008,General Ed,5360,664,281,5.2%,1327,24.8%,3140,58.6%,612,11.4%,3752,70%
5,All Grades,2008,Special Ed,1113,633,308,27.7%,433,38.9%,355,31.9%,17,1.5%,372,33.4%
5,All Grades,2009,General Ed,5131,674,104,2%,923,18%,3188,62.1%,916,17.9%,4104,80%
5,All Grades,2009,Special Ed,1060,644,179,16.9%,416,39.2%,434,40.9%,31,2.9%,465,43.9%
5,All Grades,2010,General Ed,5029,672,524,10.4%,2297,45.7%,1579,31.4%,629,12.5%,2208,43.9%
5,All Grades,2010,Special Ed,1495,648,567,37.9%,671,44.9%,212,14.2%,45,3%,257,17.2%
5,All Grades,2011,General Ed,4735,673,527,11.1%,1999,42.2%,1616,34.1%,593,12.5%,2209,46.7%
5,All Grades,2011,Special Ed,1438,649,494,34.4%,673,46.8%,247,17.2%,24,1.7%,271,18.8%
6,3,2006,General Ed,2287,665,236,10.3%,492,21.5%,1192,52.1%,367,16%,1559,68.2%
6,3,2006,Special Ed,324,639,101,31.2%,88,27.2%,123,38%,12,3.7%,135,41.7%
6,3,2007,General Ed,2190,673,122,5.6%,374,17.1%,1327,60.6%,367,16.8%,1694,77.4%
6,3,2007,Special Ed,309,642,75,24.3%,103,33.3%,121,39.2%,10,3.2%,131,42.4%
6,3,2008,General Ed,1880,675,45,2.4%,244,13%,1372,73%,219,11.6%,1591,84.6%
6,3,2008,Special Ed,317,652,43,13.6%,96,30.3%,166,52.4%,12,3.8%,178,56.2%
6,3,2009,General Ed,1878,682,25,1.3%,144,7.7%,1393,74.2%,316,16.8%,1709,91%
6,3,2009,Special Ed,302,661,18,6%,76,25.2%,192,63.6%,16,5.3%,208,68.9%
6,3,2010,General Ed,1828,683,255,13.9%,744,40.7%,581,31.8%,248,13.6%,829,45.4%
6,3,2010,Special Ed,349,667,139,39.8%,145,41.5%,51,14.6%,14,4%,65,18.6%
6,3,2011,General Ed,1828,680,239,13.1%,784,42.9%,692,37.9%,113,6.2%,805,44%
6,3,2011,Special Ed,334,668,118,35.3%,142,42.5%,67,20.1%,7,2.1%,74,22.2%
6,4,2006,General Ed,2252,659,261,11.6%,621,27.6%,1128,50.1%,242,10.7%,1370,60.8%
6,4,2006,Special Ed,328,620,156,47.6%,87,26.5%,77,23.5%,8,2.4%,85,25.9%
6,4,2007,General Ed,2121,663,189,8.9%,541,25.5%,1120,52.8%,271,12.8%,1391,65.6%
6,4,2007,Special Ed,342,639,91,26.6%,124,36.3%,115,33.6%,12,3.5%,127,37.1%
6,4,2008,General Ed,2023,671,109,5.4%,361,17.8%,1262,62.4%,291,14.4%,1553,76.8%
6,4,2008,Special Ed,348,637,92,26.4%,122,35.1%,123,35.3%,11,3.2%,134,38.5%
6,4,2009,General Ed,1802,679,65,3.6%,248,13.8%,1073,59.5%,416,23.1%,1489,82.6%
6,4,2009,Special Ed,323,648,78,24.1%,75,23.2%,147,45.5%,23,7.1%,170,52.6%
6,4,2010,General Ed,1871,677,135,7.2%,831,44.4%,619,33.1%,286,15.3%,905,48.4%
6,4,2010,Special Ed,346,656,80,23.1%,181,52.3%,68,19.7%,17,4.9%,85,24.6%
6,4,2011,General Ed,1873,681,114,6.1%,671,35.8%,797,42.6%,291,15.5%,1088,58.1%
6,4,2011,Special Ed,368,658,82,22.3%,187,50.8%,82,22.3%,17,4.6%,99,26.9%
6,5,2006,General Ed,2433,651,391,16.1%,792,32.6%,1036,42.6%,214,8.8%,1250,51.4%
6,5,2006,Special Ed,365,621,160,43.8%,123,33.7%,78,21.4%,4,1.1%,82,22.5%
6,5,2007,General Ed,2091,661,146,7%,620,29.7%,1074,51.4%,251,12%,1325,63.4%
6,5,2007,Special Ed,316,629,107,33.9%,122,38.6%,83,26.3%,4,1.3%,87,27.5%
6,5,2008,General Ed,1941,667,136,7%,405,20.9%,1095,56.4%,305,15.7%,1400,72.1%
6,5,2008,Special Ed,344,642,63,18.3%,123,35.8%,148,43%,10,2.9%,158,45.9%
6,5,2009,General Ed,1951,679,53,2.7%,228,11.7%,1157,59.3%,513,26.3%,1670,85.6%
6,5,2009,Special Ed,326,655,35,10.7%,91,27.9%,171,52.5%,29,8.9%,200,61.3%
6,5,2010,General Ed,1637,677,127,7.8%,626,38.2%,621,37.9%,263,16.1%,884,54%
6,5,2010,Special Ed,333,656,81,24.3%,172,51.7%,66,19.8%,14,4.2%,80,24%
6,5,2011,General Ed,1653,678,127,7.7%,618,37.4%,685,41.4%,223,13.5%,908,54.9%
6,5,2011,Special Ed,299,658,75,25.1%,137,45.8%,69,23.1%,18,6%,87,29.1%
6,6,2006,General Ed,2377,641,482,20.3%,920,38.7%,843,35.5%,132,5.6%,975,41%
6,6,2006,Special Ed,327,615,147,45%,125,38.2%,55,16.8%,0,0%,55,16.8%
6,6,2007,General Ed,2157,653,282,13.1%,707,32.8%,942,43.7%,226,10.5%,1168,54.1%
6,6,2007,Special Ed,300,616,140,46.7%,106,35.3%,51,17%,3,1%,54,18%
6,6,2008,General Ed,1907,662,142,7.4%,454,23.8%,1065,55.8%,246,12.9%,1311,68.7%
6,6,2008,Special Ed,331,630,89,26.9%,134,40.5%,106,32%,2,0.6%,108,32.6%
6,6,2009,General Ed,1820,670,76,4.2%,407,22.4%,1004,55.2%,333,18.3%,1337,73.5%
6,6,2009,Special Ed,328,644,56,17.1%,135,41.2%,127,38.7%,10,3%,137,41.8%
6,6,2010,General Ed,1832,671,202,11%,803,43.8%,545,29.7%,282,15.4%,827,45.1%
6,6,2010,Special Ed,342,642,125,36.5%,172,50.3%,37,10.8%,8,2.3%,45,13.2%
6,6,2011,General Ed,1654,672,194,11.7%,633,38.3%,575,34.8%,252,15.2%,827,50%
6,6,2011,Special Ed,324,651,107,33%,146,45.1%,60,18.5%,11,3.4%,71,21.9%
6,7,2006,General Ed,2506,637,457,18.2%,1107,44.2%,845,33.7%,97,3.9%,942,37.6%
6,7,2006,Special Ed,325,599,172,52.9%,130,40%,23,7.1%,0,0%,23,7.1%
6,7,2007,General Ed,2409,649,242,10%,997,41.4%,980,40.7%,190,7.9%,1170,48.6%
6,7,2007,Special Ed,342,619,118,34.5%,158,46.2%,59,17.3%,7,2%,66,19.3%
6,7,2008,General Ed,2198,661,103,4.7%,641,29.2%,1155,52.5%,299,13.6%,1454,66.2%
6,7,2008,Special Ed,297,631,68,22.9%,127,42.8%,96,32.3%,6,2%,102,34.3%
6,7,2009,General Ed,1912,672,21,1.1%,280,14.6%,1283,67.1%,328,17.2%,1611,84.3%
6,7,2009,Special Ed,322,646,23,7.1%,144,44.7%,149,46.3%,6,1.9%,155,48.1%
6,7,2010,General Ed,1904,668,224,11.8%,773,40.6%,582,30.6%,325,17.1%,907,47.6%
6,7,2010,Special Ed,360,644,121,33.6%,168,46.7%,63,17.5%,8,2.2%,71,19.7%
6,7,2011,General Ed,1872,671,172,9.2%,692,37%,661,35.3%,347,18.5%,1008,53.8%
6,7,2011,Special Ed,343,649,102,29.7%,172,50.1%,59,17.2%,10,2.9%,69,20.1%
6,8,2006,General Ed,2565,636,604,23.5%,1107,43.2%,758,29.6%,96,3.7%,854,33.3%
6,8,2006,Special Ed,296,591,206,69.6%,69,23.3%,21,7.1%,0,0%,21,7.1%
6,8,2007,General Ed,2457,643,437,17.8%,1060,43.1%,844,34.4%,116,4.7%,960,39.1%
6,8,2007,Special Ed,283,610,147,51.9%,109,38.5%,26,9.2%,1,0.4%,27,9.5%
6,8,2008,General Ed,2386,654,212,8.9%,841,35.2%,1160,48.6%,173,7.3%,1333,55.9%
6,8,2008,Special Ed,329,623,124,37.7%,140,42.6%,61,18.5%,4,1.2%,65,19.8%
6,8,2009,General Ed,2228,664,79,3.5%,585,26.3%,1342,60.2%,222,10%,1564,70.2%
6,8,2009,Special Ed,296,637,50,16.9%,138,46.6%,108,36.5%,0,0%,108,36.5%
6,8,2010,General Ed,2050,673,199,9.7%,922,45%,642,31.3%,287,14%,929,45.3%
6,8,2010,Special Ed,350,646,111,31.7%,190,54.3%,45,12.9%,4,1.1%,49,14%
6,8,2011,General Ed,1978,672,198,10%,791,40%,742,37.5%,247,12.5%,989,50%
6,8,2011,Special Ed,362,647,105,29%,160,44.2%,93,25.7%,4,1.1%,97,26.8%
6,All Grades,2006,General Ed,14420,648,2431,16.9%,5039,34.9%,5802,40.2%,1148,8%,6950,48.2%
6,All Grades,2006,Special Ed,1965,615,942,47.9%,622,31.7%,377,19.2%,24,1.2%,401,20.4%
6,All Grades,2007,General Ed,13425,656,1418,10.6%,4299,32%,6287,46.8%,1421,10.6%,7708,57.4%
6,All Grades,2007,Special Ed,1892,626,678,35.8%,722,38.2%,455,24%,37,2%,492,26%
6,All Grades,2008,General Ed,12335,664,747,6.1%,2946,23.9%,7109,57.6%,1533,12.4%,8642,70.1%
6,All Grades,2008,Special Ed,1966,636,479,24.4%,742,37.7%,700,35.6%,45,2.3%,745,37.9%
6,All Grades,2009,General Ed,11591,674,319,2.8%,1892,16.3%,7252,62.6%,2128,18.4%,9380,80.9%
6,All Grades,2009,Special Ed,1897,648,260,13.7%,659,34.7%,894,47.1%,84,4.4%,978,51.6%
6,All Grades,2010,General Ed,11122,675,1142,10.3%,4699,42.2%,3590,32.3%,1691,15.2%,5281,47.5%
6,All Grades,2010,Special Ed,2080,652,657,31.6%,1028,49.4%,330,15.9%,65,3.1%,395,19%
6,All Grades,2011,General Ed,10858,676,1044,9.6%,4189,38.6%,4152,38.2%,1473,13.6%,5625,51.8%
6,All Grades,2011,Special Ed,2030,655,589,29%,944,46.5%,430,21.2%,67,3.3%,497,24.5%
7,3,2006,General Ed,1216,661,123,10.1%,286,23.5%,683,56.2%,124,10.2%,807,66.4%
7,3,2006,Special Ed,248,628,109,44%,65,26.2%,67,27%,7,2.8%,74,29.8%
7,3,2007,General Ed,1123,672,54,4.8%,193,17.2%,688,61.3%,188,16.7%,876,78%
7,3,2007,Special Ed,255,642,78,30.6%,75,29.4%,86,33.7%,16,6.3%,102,40%
7,3,2008,General Ed,1068,675,29,2.7%,129,12.1%,779,72.9%,131,12.3%,910,85.2%
7,3,2008,Special Ed,260,646,55,21.2%,80,30.8%,116,44.6%,9,3.5%,125,48.1%
7,3,2009,General Ed,1052,682,6,0.6%,89,8.5%,789,75%,168,16%,957,91%
7,3,2009,Special Ed,264,656,24,9.1%,79,29.9%,155,58.7%,6,2.3%,161,61%
7,3,2010,General Ed,1039,683,128,12.3%,481,46.3%,301,29%,129,12.4%,430,41.4%
7,3,2010,Special Ed,324,664,136,42%,125,38.6%,55,17%,8,2.5%,63,19.4%
7,3,2011,General Ed,995,678,138,13.9%,486,48.8%,339,34.1%,32,3.2%,371,37.3%
7,3,2011,Special Ed,335,668,121,36.1%,137,40.9%,74,22.1%,3,0.9%,77,23%
7,4,2006,General Ed,1094,660,96,8.8%,322,29.4%,559,51.1%,117,10.7%,676,61.8%
7,4,2006,Special Ed,301,614,150,49.8%,85,28.2%,64,21.3%,2,0.7%,66,21.9%
7,4,2007,General Ed,1157,660,99,8.6%,365,31.5%,580,50.1%,113,9.8%,693,59.9%
7,4,2007,Special Ed,267,626,111,41.6%,80,30%,74,27.7%,2,0.7%,76,28.5%
7,4,2008,General Ed,1047,668,65,6.2%,240,22.9%,592,56.5%,150,14.3%,742,70.9%
7,4,2008,Special Ed,280,634,88,31.4%,93,33.2%,89,31.8%,10,3.6%,99,35.4%
7,4,2009,General Ed,999,677,43,4.3%,157,15.7%,617,61.8%,182,18.2%,799,80%
7,4,2009,Special Ed,275,645,67,24.4%,65,23.6%,121,44%,22,8%,143,52%
7,4,2010,General Ed,1001,674,74,7.4%,499,49.9%,298,29.8%,130,13%,428,42.8%
7,4,2010,Special Ed,332,650,100,30.1%,172,51.8%,51,15.4%,9,2.7%,60,18.1%
7,4,2011,General Ed,1033,676,61,5.9%,472,45.7%,370,35.8%,130,12.6%,500,48.4%
7,4,2011,Special Ed,344,648,110,32%,168,48.8%,61,17.7%,5,1.5%,66,19.2%
7,5,2006,General Ed,1260,646,202,16%,486,38.6%,497,39.4%,75,6%,572,45.4%
7,5,2006,Special Ed,310,616,163,52.6%,95,30.6%,49,15.8%,3,1%,52,16.8%
7,5,2007,General Ed,1141,658,83,7.3%,377,33%,590,51.7%,91,8%,681,59.7%
7,5,2007,Special Ed,289,619,128,44.3%,103,35.6%,56,19.4%,2,0.7%,58,20.1%
7,5,2008,General Ed,1055,661,54,5.1%,291,27.6%,614,58.2%,96,9.1%,710,67.3%
7,5,2008,Special Ed,305,634,69,22.6%,117,38.4%,114,37.4%,5,1.6%,119,39%
7,5,2009,General Ed,988,674,25,2.5%,177,17.9%,587,59.4%,199,20.1%,786,79.6%
7,5,2009,Special Ed,282,643,47,16.7%,110,39%,111,39.4%,14,5%,125,44.3%
