TITLE,DESCR,SFX,SFFX DESCR,STD HRS,ASG LVL,JOBCD,UNION CD,UNION DESCR,BARG UNIT,BARG UNIT DESCR,APRL BANK,APRL LVL,MIN RATE,MAX RATE
6317,DIRECTOR OF SPEC INVESTIG,0,DIRECTOR OF SPEC INVESTIG,35,0,12037,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
6317,DIRECTOR OF SPEC INVESTIG,0,DIRECTOR OF SPEC INVESTIG,35,0,12038,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
6317,DIRECTOR OF SPEC INVESTIG,0,DIRECTOR OF SPEC INVESTIG,35,0,12039,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
6317,DIRECTOR OF SPEC INVESTIG,0,DIRECTOR OF SPEC INVESTIG,35,0,12040,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
6317,DIRECTOR OF SPEC INVESTIG,0,DIRECTOR OF SPEC INVESTIG,35,0,12041,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
6317,DIRECTOR OF SPEC INVESTIG,0,DIRECTOR OF SPEC INVESTIG,35,0,12042,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
6408,EMPLOY ASST PROG SPEC,0,EMPLOY ASST PROG SPEC,35,0,8842,661,COMPETITIVE OJ,N/U,Non-Union,Z,00,$16.65,$27.31
6408,EMPLOY ASST PROG SPEC,0,EMPLOY ASST PROG SPEC,35,0,8841,661,COMPETITIVE OJ,N/U,Non-Union,H,00,$46368.00,$76038.00
6501,CHIEF INV (JOINT COMM,0,CHIEF INV (JOINT COMM,35,0,12049,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
6501,CHIEF INV (JOINT COMM,0,CHIEF INV (JOINT COMM,35,0,12050,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
6501,CHIEF INV (JOINT COMM,0,CHIEF INV (JOINT COMM,35,0,12043,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
6501,CHIEF INV (JOINT COMM,0,CHIEF INV (JOINT COMM,35,0,12044,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
6501,CHIEF INV (JOINT COMM,0,CHIEF INV (JOINT COMM,35,0,12045,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
6501,CHIEF INV (JOINT COMM,0,CHIEF INV (JOINT COMM,35,0,12046,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
6501,CHIEF INV (JOINT COMM,0,CHIEF INV (JOINT COMM,35,0,12047,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
6501,CHIEF INV (JOINT COMM,0,CHIEF INV (JOINT COMM,35,0,12048,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
6502,INVESTIGATOR (JOINT COMM,0,INVESTIGATOR (JOINT COMM,35,0,11371,999,DELETED TITLES PER DOP,N/U,Non-Union,Z,00,$21.89,$30.10
6502,INVESTIGATOR (JOINT COMM,0,INVESTIGATOR (JOINT COMM,35,0,8858,999,DELETED TITLES PER DOP,N/U,Non-Union,H,00,$40000.00,$55000.00
6510,DIR OFFICE OF PARENT INVL,0,DIR OFFICE OF PARENT INVL,35,0,12051,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
6510,DIR OFFICE OF PARENT INVL,0,DIR OFFICE OF PARENT INVL,35,0,12052,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
6510,DIR OFFICE OF PARENT INVL,0,DIR OFFICE OF PARENT INVL,35,0,12053,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
6510,DIR OFFICE OF PARENT INVL,0,DIR OFFICE OF PARENT INVL,35,0,12054,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
6510,DIR OFFICE OF PARENT INVL,0,DIR OFFICE OF PARENT INVL,35,0,12055,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
6510,DIR OFFICE OF PARENT INVL,0,DIR OFFICE OF PARENT INVL,35,0,12056,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
6510,DIR OFFICE OF PARENT INVL,0,DIR OFFICE OF PARENT INVL,35,0,12057,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
6510,DIR OFFICE OF PARENT INVL,0,DIR OFFICE OF PARENT INVL,35,0,12058,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
6520,DIR OF OPERATIONS (B O E),0,DIR OF OPERATIONS (B O E),35,0,12059,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
6520,DIR OF OPERATIONS (B O E),0,DIR OF OPERATIONS (B O E),35,0,12060,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
6520,DIR OF OPERATIONS (B O E),0,DIR OF OPERATIONS (B O E),35,0,12061,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
6520,DIR OF OPERATIONS (B O E),0,DIR OF OPERATIONS (B O E),35,0,12062,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
6520,DIR OF OPERATIONS (B O E),0,DIR OF OPERATIONS (B O E),35,0,12063,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
6520,DIR OF OPERATIONS (B O E),0,DIR OF OPERATIONS (B O E),35,0,12064,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
6520,DIR OF OPERATIONS (B O E),0,DIR OF OPERATIONS (B O E),35,0,12065,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
6520,DIR OF OPERATIONS (B O E),0,DIR OF OPERATIONS (B O E),35,0,12066,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
6523,DIR OF ARTWORKS (PUB SCH),0,DIR OF ARTWORKS (PUB SCH),35,0,11372,661,COMPETITIVE OJ,N/U,Non-Union,Z,00,$31.44,$38.44
6523,DIR OF ARTWORKS (PUB SCH),0,DIR OF ARTWORKS (PUB SCH),35,0,8892,661,COMPETITIVE OJ,N/U,Non-Union,H,00,$57448.00,$70237.00
6550,SPECIAL COMMISSIONER SCI,0,SPECIAL COMMISSIONER SCI,35,0,12067,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
6550,SPECIAL COMMISSIONER SCI,0,SPECIAL COMMISSIONER SCI,35,0,12068,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
6550,SPECIAL COMMISSIONER SCI,0,SPECIAL COMMISSIONER SCI,35,0,12069,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
6550,SPECIAL COMMISSIONER SCI,0,SPECIAL COMMISSIONER SCI,35,0,12070,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
6550,SPECIAL COMMISSIONER SCI,0,SPECIAL COMMISSIONER SCI,35,0,12071,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
6550,SPECIAL COMMISSIONER SCI,0,SPECIAL COMMISSIONER SCI,35,0,12072,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
6550,SPECIAL COMMISSIONER SCI,0,SPECIAL COMMISSIONER SCI,35,0,12073,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
6550,SPECIAL COMMISSIONER SCI,0,SPECIAL COMMISSIONER SCI,35,0,12074,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
6565,DEPUTY INSPECTOR GENERA,0,DEPUTY INSPECTOR GENERA,35,0,12075,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
6565,DEPUTY INSPECTOR GENERA,0,DEPUTY INSPECTOR GENERA,35,0,12076,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
6565,DEPUTY INSPECTOR GENERA,0,DEPUTY INSPECTOR GENERA,35,0,12077,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
6565,DEPUTY INSPECTOR GENERA,0,DEPUTY INSPECTOR GENERA,35,0,12078,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
6565,DEPUTY INSPECTOR GENERA,0,DEPUTY INSPECTOR GENERA,35,0,12079,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
6565,DEPUTY INSPECTOR GENERA,0,DEPUTY INSPECTOR GENERA,35,0,12080,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
6565,DEPUTY INSPECTOR GENERA,0,DEPUTY INSPECTOR GENERA,35,0,12081,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
6565,DEPUTY INSPECTOR GENERA,0,DEPUTY INSPECTOR GENERA,35,0,12082,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
6566,EXAMINING ATTORNEY,0,EXAMINING ATTORNEY,35,0,12085,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
6566,EXAMINING ATTORNEY,0,EXAMINING ATTORNEY,35,0,12083,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
6566,EXAMINING ATTORNEY,0,EXAMINING ATTORNEY,35,0,12084,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
6566,EXAMINING ATTORNEY,0,EXAMINING ATTORNEY,35,0,12086,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
6566,EXAMINING ATTORNEY,0,EXAMINING ATTORNEY,35,0,12087,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
6566,EXAMINING ATTORNEY,0,EXAMINING ATTORNEY,35,0,12088,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
6566,EXAMINING ATTORNEY,0,EXAMINING ATTORNEY,35,0,12089,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
6566,EXAMINING ATTORNEY,0,EXAMINING ATTORNEY,35,0,12090,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
6580,CHAUFFEUR ATTENDANT (BOE),0,CHAUFFEUR ATTENDANT (BOE),40,0,8938,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,H,00,$36885.00,$55062.00
6580,CHAUFFEUR ATTENDANT (BOE),0,CHAUFFEUR ATTENDANT (BOE),40,0,8939,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,Z,00,$17.68,$26.37
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,0,8941,999,DELETED TITLES PER DOP,N/U,Non-Union,Z,00,$9.49,$17.58
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,5,11377,401,UFT,UFT,United Federation of Teachers,H,L5,$72257.85,$88171.02
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,0,8940,401,UFT,UFT,United Federation of Teachers,H,00,$17341.00,$32078.00
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,1,11373,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,H,L1,$42788.00,$56606.00
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,1,8942,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,Z,L1,$25.47,$32.95
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,2,11374,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,H,L2,$49852.00,$64707.00
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,2,8943,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,Z,L2,$29.67,$37.66
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,3,11375,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,H,L3,$57045.00,$72864.00
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,3,8944,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,Z,L3,$33.96,$42.41
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,4,11376,401,UFT,UFT,United Federation of Teachers,H,L4,$65004.66,$80077.41
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,4,8945,401,UFT,UFT,United Federation of Teachers,Z,L4,$38.22,$47.09
6581,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-12M",35,5,8946,401,UFT,UFT,United Federation of Teachers,Z,L5,$42.49,$51.85
6581,SIGN LANGUAGE INTERPRETER,1,"SIGN LANGUAGE INTERPRETER 4,5-12M",35,4,12967,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,Z,L4,$38.22,$47.09
6581,SIGN LANGUAGE INTERPRETER,1,"SIGN LANGUAGE INTERPRETER 4,5-12M",35,5,12968,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,Z,L5,$42.49,$51.85
6581,SIGN LANGUAGE INTERPRETER,1,"SIGN LANGUAGE INTERPRETER 4,5-12M",35,4,11828,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,H,L4,$64219.00,$80907.00
6581,SIGN LANGUAGE INTERPRETER,1,"SIGN LANGUAGE INTERPRETER 4,5-12M",35,5,11829,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,H,L5,$71376.00,$89084.00
6590,COOR OF SCH SEC,0,COOR OF SCH SEC,35,0,11378,428,SUPERVISORS OF SCHOOL SAFETY,UFT,United Federation of Teachers,Z,00,$17.08,$19.93
6590,COOR OF SCH SEC,0,COOR OF SCH SEC,35,0,8947,428,SUPERVISORS OF SCHOOL SAFETY,UFT,United Federation of Teachers,H,00,$31212.00,$36414.00
6612,SECY SPEC COM INVES (BOE),0,SECY SPEC COM INVES (BOE),35,0,11379,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,Z,00,$29.44,$39.13
6612,SECY SPEC COM INVES (BOE),0,SECY SPEC COM INVES (BOE),35,0,8948,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,H,00,$53793.00,$71486.00
6627,CONTRACTING AGENT,0,CONTRACTING AGENT,35,1,8949,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L1,$40138.00,$59199.00
6627,CONTRACTING AGENT,0,CONTRACTING AGENT,35,1,11380,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L1,$18.97,$27.97
6627,CONTRACTING AGENT,0,CONTRACTING AGENT,35,2,8950,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L2,$49427.00,$66376.00
6627,CONTRACTING AGENT,0,CONTRACTING AGENT,35,2,11381,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L2,$23.35,$31.36
6627,CONTRACTING AGENT,0,CONTRACTING AGENT,35,3,8951,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,H,L3,$58188.00,$76244.00
6627,CONTRACTING AGENT,0,CONTRACTING AGENT,35,3,11382,97,BUYERS L300 SEIU,SEIU,Service Employees Int'l Union,Z,L3,$27.49,$36.03
6628,SECY TO MEMBER BD (BOE),0,SECY TO MEMBER BD (BOE),35,0,8954,772,NON COMPETITIVE MANAGER,N/U,Non-Union,Z,MX,$19.13,$25.42
6628,SECY TO MEMBER BD (BOE),0,SECY TO MEMBER BD (BOE),35,0,8952,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,H,00,$53793.00,$71486.00
6628,SECY TO MEMBER BD (BOE),0,SECY TO MEMBER BD (BOE),35,0,8953,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,Z,00,$29.44,$39.14
6651,ASSOC ARTS PROG SPECIALIS,0,ASSOC ARTS PROG SPECIALIS,35,0,11383,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,Z,00,$25.14,$33.67
6651,ASSOC ARTS PROG SPECIALIS,0,ASSOC ARTS PROG SPECIALIS,35,0,8955,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,H,00,$45923.00,$61516.00
6655,SECY TO DEP CHANC (BOE),0,SECY TO DEP CHANC (BOE),35,0,11384,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,Z,00,$28.86,$40.80
6655,SECY TO DEP CHANC (BOE),0,SECY TO DEP CHANC (BOE),35,0,8959,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,H,00,$52736.00,$74536.00
6667,DIRECTOR-WNYE,0,DIRECTOR-WNYE,35,0,12099,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
6667,DIRECTOR-WNYE,0,DIRECTOR-WNYE,35,0,12100,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
6667,DIRECTOR-WNYE,0,DIRECTOR-WNYE,35,0,12101,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
6667,DIRECTOR-WNYE,0,DIRECTOR-WNYE,35,0,12102,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
6667,DIRECTOR-WNYE,0,DIRECTOR-WNYE,35,0,12103,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
6667,DIRECTOR-WNYE,0,DIRECTOR-WNYE,35,0,12104,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
6667,DIRECTOR-WNYE,0,DIRECTOR-WNYE,35,0,12105,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
6667,DIRECTOR-WNYE,0,DIRECTOR-WNYE,35,0,12106,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
6715,SECY TO COUNSEL TO CHANCE,0,SECY TO COUNSEL TO CHANCE,35,0,11385,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,Z,00,$29.44,$41.08
6715,SECY TO COUNSEL TO CHANCE,0,SECY TO COUNSEL TO CHANCE,35,0,8975,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,H,00,$53793.00,$75059.00
6745,SCHOOL BUSINESS MANAGER,0,SCHOOL BUSINESS MANAGER,35,1,8977,414,DISTR BUSN MG BD ED LOCAL 1180,CWA,Communication Wrkrs of America,H,L1,$58131.00,$76138.00
6745,SCHOOL BUSINESS MANAGER,0,SCHOOL BUSINESS MANAGER,35,2,8978,414,DISTR BUSN MG BD ED LOCAL 1180,CWA,Communication Wrkrs of America,H,L2,$75452.00,$93819.00
6754,INTERPRETER/TRANSLATOR DO,0,INTERPRETER/TRANSLATOR DO,35,0,8995,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$44717.00,$62411.00
6754,INTERPRETER/TRANSLATOR DO,0,INTERPRETER/TRANSLATOR DO,35,0,11388,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$22.63,$31.58
6773,EQUAL RIGHTS COMPLIANCE S,0,EQUAL RIGHTS COMPLIANCE S,35,1,8996,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,H,L1,$42592.00,$58564.00
6773,EQUAL RIGHTS COMPLIANCE S,0,EQUAL RIGHTS COMPLIANCE S,35,1,11389,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,Z,L1,$21.89,$30.10
6773,EQUAL RIGHTS COMPLIANCE S,0,EQUAL RIGHTS COMPLIANCE S,35,2,8997,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,H,L2,$58564.00,$79860.00
6773,EQUAL RIGHTS COMPLIANCE S,0,EQUAL RIGHTS COMPLIANCE S,35,2,11390,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,Z,L2,$30.10,$41.05
6774,AGENCY SECURITY DIRECTOR_,0,AGENCY SECURITY DIRECTOR_,35,0,12107,775,MGRL TEMP - PROP NC,N/U,Non-Union,H,G1,$51000.00,$77000.00
6774,AGENCY SECURITY DIRECTOR_,0,AGENCY SECURITY DIRECTOR_,35,0,12108,775,MGRL TEMP - PROP NC,N/U,Non-Union,H,G2,$59000.00,$91000.00
6774,AGENCY SECURITY DIRECTOR_,0,AGENCY SECURITY DIRECTOR_,35,0,12109,775,MGRL TEMP - PROP NC,N/U,Non-Union,H,G3,$70000.00,$105000.00
6774,AGENCY SECURITY DIRECTOR_,0,AGENCY SECURITY DIRECTOR_,35,0,12110,775,MGRL TEMP - PROP NC,N/U,Non-Union,H,G4,$81000.00,$124000.00
6774,AGENCY SECURITY DIRECTOR_,0,AGENCY SECURITY DIRECTOR_,35,0,12111,775,MGRL TEMP - PROP NC,N/U,Non-Union,H,G5,$95000.00,$145000.00
6774,AGENCY SECURITY DIRECTOR_,0,AGENCY SECURITY DIRECTOR_,35,0,12112,775,MGRL TEMP - PROP NC,N/U,Non-Union,H,G6,$111000.00,$170000.00
6774,AGENCY SECURITY DIRECTOR_,0,AGENCY SECURITY DIRECTOR_,35,0,12113,775,MGRL TEMP - PROP NC,N/U,Non-Union,H,G7,$138000.00,$188000.00
6774,AGENCY SECURITY DIRECTOR_,0,AGENCY SECURITY DIRECTOR_,35,0,12114,775,MGRL TEMP - PROP NC,N/U,Non-Union,H,G8,$162000.00,$196575.00
6786,SCHOOL COMPUTER TECHNO SPEC,0,SCHOOL COMPUTER TECHNOLOGY SPECIALIST (DOE),35,1,13173,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,H,L1,$39474.00,$44739.00
6786,SCHOOL COMPUTER TECHNO SPEC,0,SCHOOL COMPUTER TECHNOLOGY SPECIALIST (DOE),35,1,13174,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,Z,L1,$21.60,$24.49
6786,SCHOOL COMPUTER TECHNO SPEC,0,SCHOOL COMPUTER TECHNOLOGY SPECIALIST (DOE),35,2,13175,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,H,L2,$43056.00,$55553.00
6786,SCHOOL COMPUTER TECHNO SPEC,0,SCHOOL COMPUTER TECHNOLOGY SPECIALIST (DOE),35,2,13176,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,Z,L2,$23.57,$30.41
6786,SCHOOL COMPUTER TECHNO SPEC,0,SCHOOL COMPUTER TECHNOLOGY SPECIALIST (DOE),35,3,13177,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,H,L3,$59604.00,$77224.00
6786,SCHOOL COMPUTER TECHNO SPEC,0,SCHOOL COMPUTER TECHNOLOGY SPECIALIST (DOE),35,3,13178,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,Z,L3,$32.62,$42.27
6790,CONFIDENTIAL INVESTIGATOR (DOE,0,CONFIDENTIAL INVESTIGATOR (DOE),35,1,13188,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,H,L1,$38118.00,$49927.00
6790,CONFIDENTIAL INVESTIGATOR (DOE,0,CONFIDENTIAL INVESTIGATOR (DOE),35,2,13189,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,H,L2,$45588.00,$56441.00
6790,CONFIDENTIAL INVESTIGATOR (DOE,0,CONFIDENTIAL INVESTIGATOR (DOE),35,3,13190,671,BOE NON-MANAGERIAL/TEMPORARY,N/U,Non-Union,H,L3,$54267.00,$70395.00
9276,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12115,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
9276,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12116,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
9276,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12117,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
9276,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12118,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
9276,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12119,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
9276,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12120,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
9276,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12121,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
9276,DEPUTY EXEC DIR,0,DEPUTY EXEC DIR,35,0,12122,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
9343,ADMIN OF ACCT OPER,0,ADMIN OF ACCT OPER,35,0,12123,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
9343,ADMIN OF ACCT OPER,0,ADMIN OF ACCT OPER,35,0,12124,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
9343,ADMIN OF ACCT OPER,0,ADMIN OF ACCT OPER,35,0,12125,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
9343,ADMIN OF ACCT OPER,0,ADMIN OF ACCT OPER,35,0,12126,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
9343,ADMIN OF ACCT OPER,0,ADMIN OF ACCT OPER,35,0,12127,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
9343,ADMIN OF ACCT OPER,0,ADMIN OF ACCT OPER,35,0,12128,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
9343,ADMIN OF ACCT OPER,0,ADMIN OF ACCT OPER,35,0,12129,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
9343,ADMIN OF ACCT OPER,0,ADMIN OF ACCT OPER,35,0,12130,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
9741,DEPUTY EXEC DIR RETIRE,0,DEPUTY EXEC DIR RETIRE,35,0,12131,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
