VENDOR_NAME,ZIP CODE,PHONE,FAX,CONTACT PERSON,MBE,WBE,LBE,> 1M,PREQUALIFIED DATE,TRADE CODE (MASTER FORMAT),TRADE DESCRIPTION,Location 1
ACME STAGE & SPORTS SPECIALTIES IN,32 East Central Avenue,Pearl River,NY,845-735-0100,845-735-0960,Anne Partridge,N,Y,N,N,8/18/2012,"12600
"
ACME STAGE & SPORTS SPECIALTIES IN,32 East Central Avenue,Pearl River,NY,845-735-0100,845-735-0960,Anne Partridge,N,Y,N,N,8/18/2012,"11060
"
ACME STAGE & SPORTS SPECIALTIES IN,32 East Central Avenue,Pearl River,NY,845-735-0100,845-735-0960,Anne Partridge,N,Y,N,N,8/18/2012,"11480
"
"Acranom Masonry, Inc",80 Industrial Park Access Rd,Middlefield,CT,860-883-6145,860-349-5965,Anthony Stewart,N,Y,N,Y,5/24/2014,
"Acranom Masonry, Inc",80 Industrial Park Access Rd,Middlefield,CT,860-883-6145,860-349-5965,Anthony Stewart,N,Y,N,Y,5/24/2014,
"ACRS, INC.",1311 Mamarnoneck Avenue,White Plains,NY,914-288-3314,914-288-2154,Joseph Hogan,N,N,N,Y,9/30/2011,"99999
"
"ACRS, INC.",1311 Mamarnoneck Avenue,White Plains,NY,914-288-3314,914-288-2154,Joseph Hogan,N,N,N,Y,9/30/2011,"35000
"
ACS MECHANICAL INC.,"734 Franklin Ave., PMB 330",Garden City,NY,516-481-5665,516-505-0246,Joe Erigo,N,N,N,N,11/30/2011,"15600
"
"ACS SYSTEM ASSOCIATES, INC.",160 West Lincoln Avenue,MOUNT VERNON,NY,914-665-5800,914-664-8772,AHMAD REYAZ,Y,N,N,Y,6/8/2012,"15700
"
"ACTION ELEVATOR, INC.",963 VAN DUZER STREET S,STATEN ISLAND,NY,718-720-6600,718-815-3820,BRIAN M. FARLEY,N,N,N,Y,3/5/2012,"14200
"
"ACTION REMEDIATION, INC.",3010 BURNS AVENUE,WANTAGH,NY,516-781-3000,516-781-3085,RALPH V. PANTONY,N,N,N,N,10/31/2011,
"ACTION REMEDIATION, INC.",3010 BURNS AVENUE,WANTAGH,NY,516-781-3000,516-781-3085,RALPH V. PANTONY,N,N,N,N,10/31/2011,"13280
"
"ACTION REMEDIATION, INC.",3010 BURNS AVENUE,WANTAGH,NY,516-781-3000,516-781-3085,RALPH V. PANTONY,N,N,N,N,10/31/2011,"13285
"
"Action store Fronts, Inc.",263 Union Blvd.,West Islip,NY,631-422-0888,631-422-4498,Brian Sweeney,N,N,N,Y,6/9/2014,
"Action store Fronts, Inc.",263 Union Blvd.,West Islip,NY,631-422-0888,631-422-4498,Brian Sweeney,N,N,N,Y,6/9/2014,
Active Fire Sprinkler NYC LLC.,63 Flushing Avenue,Brooklyn,NY,718-834-8300,718-834-4887,Karen Vranica-Scot,N,N,N,N,4/27/2014,"15300
"
Active Temporaries LTD,41 West 33 Street,New York,NY,212-244-6444,212-244-1015,Elliot Elzweig,N,N,N,Y,8/17/2014,"86060
"
Actual Construction Corp.,197  Atlantic Ave.,Garden City Park,NY,516-241-1884,516-385-8076,Angelo Zeppieri,N,N,N,N,10/29/2012,
Actual Construction Corp.,197  Atlantic Ave.,Garden City Park,NY,516-241-1884,516-385-8076,Angelo Zeppieri,N,N,N,N,10/29/2012,
"ACURLITE STRUCTURAL SKYLIGHTS, INC.","1017 N. Vine St., Box 5",Berwick,PA,570-759-6882,570-759-9552,Donna Palombo,N,Y,N,Y,4/8/2014,
"AD-TECH ENTERPRISES, LTD",21 Warren Place,Mount Vernon,NY,914-665-0083,914-699-5434,Marcus Jarl,N,N,N,Y,1/26/2012,
"AD-TECH ENTERPRISES, LTD",21 Warren Place,Mount Vernon,NY,914-665-0083,914-699-5434,Marcus Jarl,N,N,N,Y,1/26/2012,"99945
"
Adam Developers Enterprises Inc,249-02  Jericho Turnpike,Floral Park,NY,516-616-7442,516-616-7558,Iqbal Ahmad,Y,N,N,Y,8/6/2012,"99945
"
ADAM'S EUROPEAN CONTRACTING INC.,589 Johnson Avenue,Brooklyn,NY,718-417-9000,718-417-1093,MALGORZATA SKARZYN,N,N,N,Y,2/24/2014,"99915
"
ADAM'S EUROPEAN CONTRACTING INC.,589 Johnson Avenue,Brooklyn,NY,718-417-9000,718-417-1093,MALGORZATA SKARZYN,N,N,N,Y,2/24/2014,"99945
"
ADCO ELECTRICAL CORPORATION,201   Edward Curry Avenue,Staten Island,NY,718-494-4400,718-494-1670,Gina Addeo,N,Y,N,Y,6/22/2014,"16000
"
"ADK Mechanical, Inc.",10 Fleetwood Court,Ronkonkoma,NY,631-648-9961,631-619-6742,Ashley Kern,N,Y,N,Y,5/6/2014,"15080
"
"ADK Mechanical, Inc.",10 Fleetwood Court,Ronkonkoma,NY,631-648-9961,631-619-6742,Ashley Kern,N,Y,N,Y,5/6/2014,"15700
"
"Admiral Conservation Services II, Inc.",73 Redding Road,Redding,CT,203-544-7190,203-544-8712,Jo Schimke,N,N,N,N,1/5/2014,
ADMIRAL CONSTRUCTION LLC,92 Magnolia Ave.,Westbury,NY,516-333-2558,516-333-2588,Devanand Jurakhan,Y,N,N,Y,10/7/2013,"99945
"
"ADVANCED CONSTRUCTION OF L.I., INC.",1695 Roosevelt Avenue,Bohemia,NY,631-981-5260,631-981-5527,Claudia Kaluta,N,N,N,N,5/1/2012,
"Advanced Doors & Hardware, LLC",23 White Deer Lane,W. Harrison,NY,914-497-0995,914-683-1370,Fran Lerner,N,Y,N,N,8/11/2013,
"Advanced Doors & Hardware, LLC",23 White Deer Lane,W. Harrison,NY,914-497-0995,914-683-1370,Fran Lerner,N,Y,N,N,8/11/2013,
"Advanced Electronic Solutions, Inc.",1503 132nd street,College Point,NY,718-461-2600,718-461-4060,Howard Shild,N,N,N,Y,1/20/2014,"13700
"
ADVANCED ENVIRONMENTAL CORP.,347 Fifth Avenue,NEW YORK,NY,212-545-1855,212-545-0757,EDWARD NAMATH,N,N,N,Y,7/27/2012,"86031
(35.40791000004651, -110.08488400009651)"
"ADVANTAGE REPROGRAPHICS, LLC",25 West 45th Street,New York,NY,212-382-1662,212-382-1686,Suzanne McMenamey,N,Y,N,Y,4/16/2012,"80205
(39.75856602789992, -104.96322371110534)"
"ADVANTAGE REPROGRAPHICS, LLC",25 West 45th Street,New York,NY,212-382-1662,212-382-1686,Suzanne McMenamey,N,Y,N,Y,4/16/2012,"80225
(39.718167565181034, -105.11880939014122)"
ADVANTEX SOLUTIONS INC.,18-50 42nd Street,Astoria,NY,718-278-2290,718-278-2673,Giovanni Natale,N,N,N,N,2/11/2012,"15900
"
ADVANTEX SOLUTIONS INC.,18-50 42nd Street,Astoria,NY,718-278-2290,718-278-2673,Giovanni Natale,N,N,N,N,2/11/2012,"15935
(40.20390659181584, -78.96395219953433)"
ADVERTISING & ARTISTIC SIGNS CORP.,87-64 126TH STREET,RICHMOND HILL,NY,718-441-6651,718-441-6654,ASHOK CHOHAN,Y,N,N,N,6/21/2014,"80250
(39.680238999630205, -104.94275900032756)"
"AECOM USA, INC.",605 3RD AVENUE,NEW YORK,NY,212-763-4598,212-366-6214,Ehab Shehata,N,N,N,Y,1/30/2012,"35000
"
"AECOM USA, INC.",605 3RD AVENUE,NEW YORK,NY,212-763-4598,212-366-6214,Ehab Shehata,N,N,N,Y,1/30/2012,"32025
(30.144822635456308, -82.51089275010031)"
"AETNA STOREFRONT & REMODELING, INC.",202 Industrial Loop,Staten Island,NY,718-605-5522,718-605-5525,Joseph DeMarco,N,N,N,Y,6/10/2013,
"AETNA STOREFRONT & REMODELING, INC.",202 Industrial Loop,Staten Island,NY,718-605-5522,718-605-5525,Joseph DeMarco,N,N,N,Y,6/10/2013,
"AETNA STOREFRONT & REMODELING, INC.",202 Industrial Loop,Staten Island,NY,718-605-5522,718-605-5525,Joseph DeMarco,N,N,N,Y,6/10/2013,
"AETNA STOREFRONT & REMODELING, INC.",202 Industrial Loop,Staten Island,NY,718-605-5522,718-605-5525,Joseph DeMarco,N,N,N,Y,6/10/2013,
affordable office service,728  east 136th street,bronx,NY,718-292-5010,718-292-4995,Alex Pernas,Y,N,N,N,4/25/2014,"12600
"
affordable office service,728  east 136th street,bronx,NY,718-292-5010,718-292-4995,Alex Pernas,Y,N,N,N,4/25/2014,"80185
"
affordable office service,728  east 136th street,bronx,NY,718-292-5010,718-292-4995,Alex Pernas,Y,N,N,N,4/25/2014,"12400
"
"AHERN PAINTING CONTRACTORS, INC.",69-24 49th AVENUE,WOODSIDE,NY,718-639-5880,718-476-1979,Kieran Ahern,N,N,N,Y,10/23/2012,
AHUJA  PARTNERSHIP ARCHITECTS,200 VARICK  STREET,NEW YORK,NY,212-675-5560,212-675-5562,Georgette Eley,Y,N,N,Y,6/30/2014,"31015
(31.943178611803546, -83.77858975071638)"
"AIKLER ASPHALT PAVING, INC.",1684 East 233rd Street,Bronx,NY,718-798-3155,718-798-0361,Erin Reiger,N,N,N,Y,3/2/2013,
AIR EXPORT MECHANICAL INC,325 West 38th St.,New York,NY,212-842-9808,212-842-8154,Gricelio Mosquera,Y,N,N,Y,10/31/2011,
AIR EXPORT MECHANICAL INC,325 West 38th St.,New York,NY,212-842-9808,212-842-8154,Gricelio Mosquera,Y,N,N,Y,10/31/2011,"37043
(36.483478255217335, -87.23156599977102)"
Air Perfect Corp.,21 Allen Place,Staten Island,NY,718-966-6626,718-966-6297,David Grosman,N,N,N,Y,9/10/2012,"15950
"
"AIR TECH LAB, INC.",251 53RD STREET,BROOKLYN,NY,718-439-0925,718-439-3245,Roland Dib,N,N,N,Y,5/27/2012,
"AIR TECH LAB, INC.",251 53RD STREET,BROOKLYN,NY,718-439-0925,718-439-3245,Roland Dib,N,N,N,Y,5/27/2012,"13280
"
"AIR TECH LAB, INC.",251 53RD STREET,BROOKLYN,NY,718-439-0925,718-439-3245,Roland Dib,N,N,N,Y,5/27/2012,"13285
"
AIRCON ENTERPRISES INC.,46-11  54th ave,maspeth,NY,718-482-9507,718-482-7406,David Sbiroli,N,N,N,N,7/6/2012,"15800
"
AIRCON ENTERPRISES INC.,46-11  54th ave,maspeth,NY,718-482-9507,718-482-7406,David Sbiroli,N,N,N,N,7/6/2012,"15700
"
"AIRFLEX INDUSTRIAL, INC.",965 CONKLIN STREET,EAST FARMINGDALE,NY,631-752-1234,631-752-1309,JONATHAN FOGELMAN,N,N,N,Y,2/8/2013,
"AIRFLEX INDUSTRIAL, INC.",965 CONKLIN STREET,EAST FARMINGDALE,NY,631-752-1234,631-752-1309,JONATHAN FOGELMAN,N,N,N,Y,2/8/2013,"10200
"
"AIRFLEX INDUSTRIAL, INC.",965 CONKLIN STREET,EAST FARMINGDALE,NY,631-752-1234,631-752-1309,JONATHAN FOGELMAN,N,N,N,Y,2/8/2013,
"AIRFLEX INDUSTRIAL, INC.",965 CONKLIN STREET,EAST FARMINGDALE,NY,631-752-1234,631-752-1309,JONATHAN FOGELMAN,N,N,N,Y,2/8/2013,
AIRPATH TESTING SERVICES INC.,40-8 Oser Avenue,Hauppauge,NY,631-357-3340,631-357-3064,John Mazza,N,N,N,N,1/31/2014,"15950
"
Airstin Inc.,479 Van Brunt,Brooklyn,NY,718-222-4200,718-764-1165,Monica Payne,Y,Y,N,N,3/25/2012,
Airstin Inc.,479 Van Brunt,Brooklyn,NY,718-222-4200,718-764-1165,Monica Payne,Y,Y,N,N,3/25/2012,
AIRTEK ENVIRONMENTAL CORPORATION,39-37 29TH STREET,Long Island City,NY,718-937-3720,718-937-3721,Saad Zouak,N,N,N,Y,1/25/2014,"86032
(35.02240400014455, -110.69714100025692)"
AIRTEK ENVIRONMENTAL CORPORATION,39-37 29TH STREET,Long Island City,NY,718-937-3720,718-937-3721,Saad Zouak,N,N,N,Y,1/25/2014,"86033
(36.730825474116386, -110.18818074994164)"
AIRTEK ENVIRONMENTAL CORPORATION,39-37 29TH STREET,Long Island City,NY,718-937-3720,718-937-3721,Saad Zouak,N,N,N,Y,1/25/2014,"86031
(35.40791000004651, -110.08488400009651)"
AIRTEK ENVIRONMENTAL CORPORATION,39-37 29TH STREET,Long Island City,NY,718-937-3720,718-937-3721,Saad Zouak,N,N,N,Y,1/25/2014,"86030
(36.24375867762092, -110.58843608195957)"
AIRTEK ENVIRONMENTAL CORPORATION,39-37 29TH STREET,Long Island City,NY,718-937-3720,718-937-3721,Saad Zouak,N,N,N,Y,1/25/2014,"86034
(35.79571216158706, -110.20258943505434)"
AIRTIGHT LLC,448 SLOPING HILL TERRACE,BRICK,NJ,732-920-9229,732-920-6035,Melissa Bechtold,N,N,N,N,6/1/2012,"15800
"
AJA LANDSCAPING & MAINTENANCE INC.,55 Villanova Lane,Dix Hills,NY,631-486-8253,631-254-9022,Glenn Wolman,N,N,N,N,11/30/2011,
AJA LANDSCAPING & MAINTENANCE INC.,55 Villanova Lane,Dix Hills,NY,631-486-8253,631-254-9022,Glenn Wolman,N,N,N,N,11/30/2011,
AJIT ONE MECHANICAL & GENERAL CONTRACTING INC,117-02 Atlantic Avenue,Richmond Hill,NY,718-805-9957,718-805-9959,CHARAN K. SINGH,Y,N,N,N,7/19/2014,"15400
"
AJIT ONE MECHANICAL & GENERAL CONTRACTING INC,117-02 Atlantic Avenue,Richmond Hill,NY,718-805-9957,718-805-9959,CHARAN K. SINGH,Y,N,N,N,7/19/2014,"13900
"
AJIT ONE MECHANICAL & GENERAL CONTRACTING INC,117-02 Atlantic Avenue,Richmond Hill,NY,718-805-9957,718-805-9959,CHARAN K. SINGH,Y,N,N,N,7/19/2014,"15700
"
"AK INTERNATIONAL ARCHITECTURAL WOODWORKING, INC.",166-36 23rd Avenue,Whitestone,NY,718-819-8083,718-819-8085,Abidin Kandic,N,N,N,N,3/13/2012,
AKF ENGINEERS LLP,1501 BROADWAY,NEW YORK,NY,212-354-5656,212-354-5668,Jessica Ng,N,N,N,Y,,"32025
(30.144822635456308, -82.51089275010031)"
"AKRF ENGINEERING, P.C.",440 Park Avenue South,NEW YORK,NY,212-696-0670,212-213-3191,Edythe Scott,N,N,N,Y,2/18/2012,"32030
(30.07093199971206, -81.86194799970036)"
"AKRF ENGINEERING, P.C.",440 Park Avenue South,NEW YORK,NY,212-696-0670,212-213-3191,Edythe Scott,N,N,N,Y,2/18/2012,"86030
(36.24375867762092, -110.58843608195957)"
"AKRF ENGINEERING, P.C.",440 Park Avenue South,NEW YORK,NY,212-696-0670,212-213-3191,Edythe Scott,N,N,N,Y,2/18/2012,"37033
(35.73638057040705, -87.55466043193337)"
"AKRF, INC.",440 Park Avenue South,NEW YORK,NY,646-388-9701,212-779-9721,Edythe Scott,N,N,N,Y,8/24/2013,"86030
(36.24375867762092, -110.58843608195957)"
"AKRF, INC.",440 Park Avenue South,NEW YORK,NY,646-388-9701,212-779-9721,Edythe Scott,N,N,N,Y,8/24/2013,"37033
(35.73638057040705, -87.55466043193337)"
"AKRO GENERAL CONTRACTING, INC.",54-30 43rd Street,Maspeth,NY,718-304-7506,718-715-1548,George Kostikas,N,N,N,Y,9/9/2014,
"AKRO GENERAL CONTRACTING, INC.",54-30 43rd Street,Maspeth,NY,718-304-7506,718-715-1548,George Kostikas,N,N,N,Y,9/9/2014,
"AKRO GENERAL CONTRACTING, INC.",54-30 43rd Street,Maspeth,NY,718-304-7506,718-715-1548,George Kostikas,N,N,N,Y,9/9/2014,
"AKRO GENERAL CONTRACTING, INC.",54-30 43rd Street,Maspeth,NY,718-304-7506,718-715-1548,George Kostikas,N,N,N,Y,9/9/2014,
"AL-PROS DELAWARE CONSTRUCTION, INC.",109-20 121st Street,South Ozone Park,NY,718-848-3666,718-848-3732,Yussuf Ali,Y,N,N,N,4/28/2012,"99999
"
ALANTE SECURITY GROUP,522 GRAND BOULEVARD,WESTBURY,NY,516-997-8118,516-997-8855,LUIS A. LOPEZ,Y,N,N,Y,5/2/2014,"86080
"
Albans Contracting Corp.,86-70 110 Street,Richmond Hill,NY,718-847-5985,718-847-5985,Eduardo Alban,Y,N,N,N,5/27/2014,
Albans Contracting Corp.,86-70 110 Street,Richmond Hill,NY,718-847-5985,718-847-5985,Eduardo Alban,Y,N,N,N,5/27/2014,
"ALBERT PEARLMAN, INC.",60 EAST 42ND STREET,NEW YORK,NY,212-687-5055,212-687-6228,Michelle Weiss,N,N,N,N,7/8/2012,
"ALBERT PEARLMAN, INC.",60 EAST 42ND STREET,NEW YORK,NY,212-687-5055,212-687-6228,Michelle Weiss,N,N,N,N,7/8/2012,"10260
(40.706872000042836, -74.01032199976044)"
Alfa Piping Corp.,57-12 Grand Avenue,Maspeth,NY,718-381-2525,718-381-5729,Christine Di Vanna,N,N,N,Y,5/3/2013,"15180
"
"ALFREDO DE VIDO ASSOCIATES, ARCHITECT, P.C.",412 EAST 85TH STREET,NEW YORK,NY,212-517-6100,212-517-6103,ALFREDO DE VIDO,N,N,N,Y,10/15/2012,"31015
(31.943178611803546, -83.77858975071638)"
ALL AMERICAN ELECTRICAL CORP.,406 Lefferts Avenue,Brooklyn,NY,718-251-1880,718-684-6003,Renford Givans,Y,N,Y,N,2/9/2014,"13850
(42.05322342981748, -76.03346068865983)"
ALL AMERICAN ELECTRICAL CORP.,406 Lefferts Avenue,Brooklyn,NY,718-251-1880,718-684-6003,Renford Givans,Y,N,Y,N,2/9/2014,"16000
"
All City Painting & Contracting,111 Storer Avenue,Staten Island,NY,718-227-7050,718-227-7051,Alex,N,N,N,N,7/8/2012,
All City Painting & Contracting,111 Storer Avenue,Staten Island,NY,718-227-7050,718-227-7051,Alex,N,N,N,N,7/8/2012,
All City Painting & Contracting,111 Storer Avenue,Staten Island,NY,718-227-7050,718-227-7051,Alex,N,N,N,N,7/8/2012,
ALL CITY TESTING & BALANCING CORP.,2876 MILBURN AVENUE,BALDWIN,NY,516-867-7550,516-867-2275,VINCENT FAMULARO,N,N,N,N,4/6/2013,"15950
"
"ALL CRAFT FABRICATORS, INC.",150 Wireless Boulevard,Hauppauge,NY,631-952-0800,631-951-4040,Douglas Donaldson,N,N,N,Y,6/7/2014,
All Mechanical Piping Corp.,159 New Dorp Plaza North,Staten Island,NY,718-351-1744,718-351-1966,ROBERT MCGINTY,N,N,N,N,6/29/2013,"15180
"
"ALL NATIONS SECURITY SERVICES AGENCY, INC.",3260 Cruger Avenue,Bronx,NY,212-406-8048,212-619-1313,Nana Agyeman,Y,N,N,Y,9/14/2014,"86080
"
ALL PHASE MECHANICAL CORP.,787 BELLMORE AVENUE,EAST MEADOW,NY,516-870-4559,516-505-1756,LANA E. NASRALLAH,N,N,N,N,2/3/2014,"15700
"
"ALL SEASONS SIDING, INC.",39A ROCKLYN AVENUE,LYNBROOK,NY,516-561-4500,516-561-9800,Thomas Molloy,N,N,N,N,5/13/2014,
ALL STAR CONSTRUCTION INC.,29 Irwin Avenue,Middletown,NY,845-342-6760,845-342-2191,Carlos Perez,Y,N,Y,N,5/19/2014,
ALL STAR CONSTRUCTION INC.,29 Irwin Avenue,Middletown,NY,845-342-6760,845-342-2191,Carlos Perez,Y,N,Y,N,5/19/2014,
ALL STAR CONSTRUCTION INC.,29 Irwin Avenue,Middletown,NY,845-342-6760,845-342-2191,Carlos Perez,Y,N,Y,N,5/19/2014,
ALL STAR DEMOLITION CORP.,60-13 56 Street,Maspeth,NY,718-326-7710,718-326-7711,Francesco Gaudesi,N,N,N,N,2/27/2012,
"ALL-CITY METAL, INC.",54-01 35th Street,Long Island City,NY,718-472-5700,718-472-5813,Frank J. Buccola,N,N,N,N,4/5/2014,
"All-Temp Insulation, Inc",2839 Wilson Avenue,Bellmore,NY,516-316-9950,516-783-3247,Jacqueline Hishmeh,N,N,N,N,5/14/2012,"15080
"
"Alliance Construction Consultants, Inc",111 Great Neck Road,Great Neck,NY,516-773-1080,516-773-1084,Josh Keller,N,N,N,Y,8/5/2013,"36000
"
"Alliance Tri-State Construction, Inc.",111 14 street,Brooklyn,NY,718-768-2008,718-768-2002,Argent Duka,N,N,N,N,1/21/2013,
"Alliance Tri-State Construction, Inc.",111 14 street,Brooklyn,NY,718-768-2008,718-768-2002,Argent Duka,N,N,N,N,1/21/2013,
"Allied Equipment Co, Inc",9  Princess Rd,Lawrenceville,NJ,609-512-7236,609-512-7241,Fred Stucky,N,N,N,N,3/10/2014,"12600
"
"ALLRAN ELECTRIC OF NEW YORK, INC.",120 Broadway,New York,NY,212-269-5700,212-269-5623,Phil Amato,Y,N,N,Y,6/8/2013,"16000
"
Allstate Home Remodeling and General Construction,2914 Jerome Ave,Bronx,NY,347-664-3404,718-584-7022,Jusuf (JOE),N,N,N,N,6/9/2014,
Allstate Home Remodeling and General Construction,2914 Jerome Ave,Bronx,NY,347-664-3404,718-584-7022,Jusuf (JOE),N,N,N,N,6/9/2014,
Allstate Home Remodeling and General Construction,2914 Jerome Ave,Bronx,NY,347-664-3404,718-584-7022,Jusuf (JOE),N,N,N,N,6/9/2014,
ALMAR PLUMBING & HEATING CORP.,59 05  39 Avenue,Woodside,NY,718-835-5900,718-641-2469,ALexander Vecchion,N,N,N,Y,10/7/2013,"15400
"
ALPHA LABS LLC,14-26 28th Avenue,Long Island City,NY,718-482-7525,718-482-7524,Anastasia Kentrota,N,N,N,Y,10/28/2012,"37005
"
ALPHA LABS LLC,14-26 28th Avenue,Long Island City,NY,718-482-7525,718-482-7524,Anastasia Kentrota,N,N,N,Y,10/28/2012,"37106
"
ALPHA ONE CONSTRUCTION CORP.,23-57 83rd Street,East Elmhurst,NY,718-205-6601,718-205-6602,Rafael Perez,Y,N,N,N,12/14/2013,
ALPHA ONE CONSTRUCTION CORP.,23-57 83rd Street,East Elmhurst,NY,718-205-6601,718-205-6602,Rafael Perez,Y,N,N,N,12/14/2013,
ALPS MECHANICAL INC.,51-20 59th Street,WOODSIDE,NY,718-779-8001,718-779-8884,Renato E. Rancic,N,N,N,Y,5/19/2012,"15700
"
ALPS MECHANICAL INC.,51-20 59th Street,WOODSIDE,NY,718-779-8001,718-779-8884,Renato E. Rancic,N,N,N,Y,5/19/2012,"99945
"
ALPS MECHANICAL INC.,51-20 59th Street,WOODSIDE,NY,718-779-8001,718-779-8884,Renato E. Rancic,N,N,N,Y,5/19/2012,"99960
"
ALTMAN ARCHITECTS,12 Route 17 North,Paramus,NY,201-368-7752,201-368-7758,Brian Altman,N,N,N,Y,5/1/2012,"31015
(31.943178611803546, -83.77858975071638)"
ALUNIQUE CONSTRUCTION CORP,2072 20th Lane,Brooklyn,NY,718-714-1100,718-714-9195,Qurban A. Chaudhry,Y,N,Y,Y,12/31/2011,
ALUNIQUE CONSTRUCTION CORP,2072 20th Lane,Brooklyn,NY,718-714-1100,718-714-9195,Qurban A. Chaudhry,Y,N,Y,Y,12/31/2011,
ALZA CONSTRUCTION CORPORATION,146-20 Guy R. Brewer Blvd.,Jamaica,NY,718-276-2600,718-276-4100,Thomas A. Marlow,Y,N,Y,N,6/30/2013,
ALZA CONSTRUCTION CORPORATION,146-20 Guy R. Brewer Blvd.,Jamaica,NY,718-276-2600,718-276-4100,Thomas A. Marlow,Y,N,Y,N,6/30/2013,
ALZA CONSTRUCTION CORPORATION,146-20 Guy R. Brewer Blvd.,Jamaica,NY,718-276-2600,718-276-4100,Thomas A. Marlow,Y,N,Y,N,6/30/2013,
ALZA CONSTRUCTION CORPORATION,146-20 Guy R. Brewer Blvd.,Jamaica,NY,718-276-2600,718-276-4100,Thomas A. Marlow,Y,N,Y,N,6/30/2013,
ALZA CONSTRUCTION CORPORATION,146-20 Guy R. Brewer Blvd.,Jamaica,NY,718-276-2600,718-276-4100,Thomas A. Marlow,Y,N,Y,N,6/30/2013,
ALZA CONSTRUCTION CORPORATION,146-20 Guy R. Brewer Blvd.,Jamaica,NY,718-276-2600,718-276-4100,Thomas A. Marlow,Y,N,Y,N,6/30/2013,
ALZA CONSTRUCTION CORPORATION,146-20 Guy R. Brewer Blvd.,Jamaica,NY,718-276-2600,718-276-4100,Thomas A. Marlow,Y,N,Y,N,6/30/2013,
"AM&G Waterproofing, LLC",2120 Atlantic Avenue,Brooklyn,NY,718-852-3330,718-596-2472,Bunny Lowe,Y,N,N,Y,5/20/2014,
"AM&G Waterproofing, LLC",2120 Atlantic Avenue,Brooklyn,NY,718-852-3330,718-596-2472,Bunny Lowe,Y,N,N,Y,5/20/2014,
"AM&G Waterproofing, LLC",2120 Atlantic Avenue,Brooklyn,NY,718-852-3330,718-596-2472,Bunny Lowe,Y,N,N,Y,5/20/2014,
"AM&G Waterproofing, LLC",2120 Atlantic Avenue,Brooklyn,NY,718-852-3330,718-596-2472,Bunny Lowe,Y,N,N,Y,5/20/2014,
"AM&G Waterproofing, LLC",2120 Atlantic Avenue,Brooklyn,NY,718-852-3330,718-596-2472,Bunny Lowe,Y,N,N,Y,5/20/2014,
AMADEO CONSTRUCTION CORP. OF NY,122 McKinley Street,Massapequa Park,NY,516-541-7765,516-541-7768,Lori Cupolo,N,N,Y,N,8/17/2013,
AMADEO CONSTRUCTION CORP. OF NY,122 McKinley Street,Massapequa Park,NY,516-541-7765,516-541-7768,Lori Cupolo,N,N,Y,N,8/17/2013,
AMADEUS MARBLE & GRANITE CORP.,12-14 38th AVENUE,LONG ISLAND CITY,NY,718-472-4300,718-472-5515,C. Morogiannis,N,Y,N,N,5/11/2013,
AMADEUS MARBLE & GRANITE CORP.,12-14 38th AVENUE,LONG ISLAND CITY,NY,718-472-4300,718-472-5515,C. Morogiannis,N,Y,N,N,5/11/2013,
AMADEUS MARBLE & GRANITE CORP.,12-14 38th AVENUE,LONG ISLAND CITY,NY,718-472-4300,718-472-5515,C. Morogiannis,N,Y,N,N,5/11/2013,
"AMAN HOME CONSTRUCTION, INC.",118-17 97th Avenue,Richmond Hill,NY,718-441-1576,718-441-1576,Parwinder Singh,Y,N,N,N,11/30/2011,
"AMANDA FLOOR COVERINGS, LTD.",718 South Fulton Ave,Mount Vernon,NY,914-699-0633,914-699-0660,Katrina Gomez,Y,N,N,N,10/18/2013,
AMB Contractors Inc,2111 5th street,East Meadow,NY,516-647-4482,516-612-0073,Aslam Baig,Y,N,N,N,9/8/2013,
AMB Contractors Inc,2111 5th street,East Meadow,NY,516-647-4482,516-612-0073,Aslam Baig,Y,N,N,N,9/8/2013,
AMB Contractors Inc,2111 5th street,East Meadow,NY,516-647-4482,516-612-0073,Aslam Baig,Y,N,N,N,9/8/2013,
AMB Contractors Inc,2111 5th street,East Meadow,NY,516-647-4482,516-612-0073,Aslam Baig,Y,N,N,N,9/8/2013,
AMB Contractors Inc,2111 5th street,East Meadow,NY,516-647-4482,516-612-0073,Aslam Baig,Y,N,N,N,9/8/2013,
AMB Contractors Inc,2111 5th street,East Meadow,NY,516-647-4482,516-612-0073,Aslam Baig,Y,N,N,N,9/8/2013,
AMB Contractors Inc,2111 5th street,East Meadow,NY,516-647-4482,516-612-0073,Aslam Baig,Y,N,N,N,9/8/2013,
AMB Contractors Inc,2111 5th street,East Meadow,NY,516-647-4482,516-612-0073,Aslam Baig,Y,N,N,N,9/8/2013,
"AMBROSE  SPLESCIA, P.C.",3229 POPLAR PLACE,WANTAGH,NY,516-826-1066,516-781-9113,AMBROSE SPLESCIA,N,N,N,Y,8/30/2014,"37102
"
"Ambrosino, DePinto & Schmieder, Consulting Engineers PC",275 Seventh Ave,New York,NY,212-645-6060,212-645-6533,Michael Ambrosino,N,N,N,Y,1/12/2014,"32025
(30.144822635456308, -82.51089275010031)"
"AMCC CONSTRUCTION, LLC",50-18 Vernon Blvd,Long Island City,NY,718-472-9500,718-472-2250,Charles Marino,N,N,N,Y,3/16/2014,"99999
"
AMCC CORP.,50-18 VERNON BOULEVARD,LONG ISLAND CITY,NY,718-472-9500,718-472-2250,Shelly Braun,N,N,N,Y,1/7/2014,"99999
"
