"After-School Programs,Jobs & Internships,Youth Employment",In-School Youth Employment (ISY),Intermediate School 93 - Ridgewood Intermediate School,Queens,"Greater Ridgewood Youth Council, Inc.",718.456.5437,High School,"66 56 Forest Avenue
11385
(40.70122489161548, -73.88334858436963)"
"After-School Programs,Jobs & Internships,Youth Employment",In-School Youth Employment (ISY),Foster-Laurie,Queens,"Police Athletic League, Inc.",212.477.6504,High School,"199 10 112th Avenue
11412
(40.69812711747255, -73.75923519834566)"
"After-School Programs,Jobs & Internships,Youth Employment",In-School Youth Employment (ISY),Intermediate School 72 - Catherine & Count Basie School,Queens,Queens Child Guidance Center,718.651.7770,High School,"133 25 Guy R Brewer Boulevard
11434
(40.6769452621142, -73.77530690169215)"
"After-School Programs,Jobs & Internships,Youth Employment",In-School Youth Employment (ISY),"Police Athletic League, Inc",Queens,"Police Athletic League, Inc.",212.477.6504,High School,"116 25 Guy R Brewer Boulevard
11434
(40.6769452621142, -73.77530690169215)"
"After-School Programs,Jobs & Internships,Youth Employment",In-School Youth Employment (ISY),"New Spirit II, Inc. -- Youth Center",Queens,"New Spirit II, Inc.",718.712.1100,High School,"162 04 South Road
11433
(40.698104881734935, -73.7875740339145)"
"After-School Programs,Jobs & Internships,Youth Employment",In-School Youth Employment (ISY),Rockaway Development & Revitalization Corporation,Queens,Rockaway Development & Revitalization Corporation,718.327.5300,High School,"1920 Mott Avenue
11691
(40.6038795254241, -73.7521789315517)"
After-School Programs,Out of School Time,Ben Vitale,Brooklyn,"68th Precinct Youth Council, Inc.",(718) 680-2077,High School,"Bay 8th Street
11209
(40.62338709723679, -74.03065295347096)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 106 P.S. 106,Queens,"Action Center for Education and Community Development, Inc",(718) 337-5040,Elementary,"180 BEACH 35 STREET
11691
(40.59369559776782, -73.76715346585395)"
After-School Programs,Out of School Time,Gregorio Luperon HS,Manhattan,"Alianza Dominicana, Inc.",(917) 258-3740,High School,"501 165th Street
10032
(40.83799042549337, -73.9383566414764)"
After-School Programs,Out of School Time,P.S. 132 JUAN PABLO DUARTE SCHOOL,Manhattan,"Alianza Dominicana, Inc.",(917) 470-8957,Elementary,"185 Wadsworth Avenue
10033
(40.85071645775963, -73.93432269770818)"
After-School Programs,Out of School Time,Polo Grounds,Manhattan,"Alianza Dominicana, Inc.",(917) 258-3932,Elementary,"2965 Frederick Douglass Boulevard
10039
(40.831163006540464, -73.9359188161873)"
After-School Programs,Out of School Time,Highbridge Rec Center,Manhattan,"Alianza Dominicana, Inc.",(212) 740-1960,Elem/MS/HS,"2301 Amsterdam Avenue
10033
(40.84359991656404, -73.93415982932619)"
After-School Programs,Out of School Time,J. Hood Wright Rec Ctr,Manhattan,"Alianza Dominicana, Inc.",(212) 740-1960,Elem/MS/HS,"351 Fort
WASHINGTON 10033
(40.85621992920642, -73.94585900019268)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 132 JUAN PABLO DUARTE SCH,Manhattan,"Alianza Dominicana, Inc.",(917) 258-3900,Elem/MS/HS,"185 Wadsworth Avenue
10033
(40.85071645775963, -73.93432269770818)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Polo Grounds,Manhattan,"Alianza Dominicana, Inc.",(917) 258-3932,Elem/MS/HS,"2965 Frederick Douglass Boulevard
10039
(40.831163006540464, -73.9359188161873)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Amico Court Street Children,Brooklyn,"American Italian Coalition of Organizations, Inc.",(718) 855-1778,Elementary,"292 Court Street
11231
(40.68416005317658, -73.99507008898965)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Amistad Early Ed Center,Queens,Amistad Early Childhood Educational Center Inc,(718) 526-5911,Elementary,"110 15 164th Place
11433
(40.698104881734935, -73.7875740339145)"
After-School Programs,Out of School Time,Arthur Ashe Institute,Brooklyn,"Arthur Ashe Institute for Urban Health, Inc",(718) 270-2600,High School,"450 Clarkson Avenue
11203
(40.65570286175602, -73.94474906982377)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 325 PS 192 # 2,Manhattan,"Aspira of New York, Inc.",(212) 283-8377,Elementary,"500 138 STREET
10031
(40.82141851264258, -73.95231593872579)"
After-School Programs,Out of School Time,Assoc. Beth Rivkah,Brooklyn,"Associated Beth Rivkah Schools, Inc",(718) 735-0400,High School,"310 Crown Street
11225
(40.66619479777208, -73.94965870180879)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Baychester Center-HS,Bronx,Baychester Youth Council,(718) 325-9484,High School,"1220 229th Street
10466
(40.88459636702252, -73.84273298546154)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Baychester Center- MS,Bronx,Baychester Youth Council,(718) 325-9484,Middle School,"1220 229th Street
10466
(40.88459636702252, -73.84273298546154)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Be er Hagolah (Elementary),Brooklyn,Be'er Hagolah Institutes,(718) 642-6800,Elementary,"671 Louisiana Avenue
11239
(40.645630097381996, -73.88362185638313)"
After-School Programs,Out of School Time,Be'er Hagolah,Brooklyn,Be'er Hagolah Institutes,(718) 642-6800,High School,"671 Louisiana Avenue
11239
(40.645630097381996, -73.88362185638313)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,PS 272 Temporary,Brooklyn,Bergen Basin Community Development Corp.,(917) 968-2254,Elementary,"101 24 Seaview Ave
Temporary 11236
(40.64002149379695, -73.90112193992553)"
After-School Programs,Out of School Time,I.S. 78 ROY H. MANN SCHOOL,Brooklyn,Bergen Basin Community Development Corp.,(917) 952-4893,Middle School,"1420 68th Street
11234
(40.62118169409423, -73.91286070496677)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 115 THE DANIEL MUCATEL SC,Brooklyn,Bergen Basin Community Development Corp.,(917) 968-0193,Elementary,"1500 92 STREET
11236
(40.63477746307819, -73.89697682968284)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 236 MILL BASIN SCHOOL,Brooklyn,Bergen Basin Community Development Corp.,(917) 952-0213,Elementary,"6302 AVENUE
U 11234
(40.61636866748006, -73.92773224974349)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 255 BARBARA REING SCHOOL,Brooklyn,Bergen Basin Community Development Corp.,(917) 842-5421,Elementary,"1866 17 STREET
11229
(40.60455723501068, -73.95558774269671)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S./I.S. 225 SEASIDE SCHOOL,Queens,Bergen Basin Community Development Corp.,(917) 626-4703,Elementary,"1 90 BEACH 110 STREET
11694
(40.57657830564432, -73.85077700055808)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 119 THE AMERSFORT SCHOOL,Brooklyn,Bergen Beach Youth Organization,(718) 986-9837,Elementary,"3829 AVENUE
K 11210
(40.62772226387142, -73.946537919989)"
After-School Programs,Out of School Time,P.S. 203 FLOYD BENNETT SCHOOL,Brooklyn,Bergen Beach Youth Organization,(917) 538-3776,Elementary,"5101 Avenue
M 11234
(40.61636866748006, -73.92773224974349)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 207 ELIZABETH LEARY SCHOOL,Brooklyn,Bergen Beach Youth Organization,(917) 533-3724,Elementary,"4011 FILLMORE AVENUE
11234
(40.61332118950059, -73.93021763461188)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 251 PAERDERGAT SCHOOL,Brooklyn,Bergen Beach Youth Organization,(917) 538-5567,Elementary,"1037 54 STREET
11234
(40.632727305191274, -73.92441868097725)"
After-School Programs,Out of School Time,Big Brother Big Sister,Manhattan,Big Brothers/Big Sisters Inc. of NYC,(212) 686-2042,High School,"223 30th Street
10016
(40.74299651651833, -73.97939049107566)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Five Block Day Care,Brooklyn,Big Five Block Association Inc.,(718) 363-3211,Elementary,"995 Carroll Street
11225
(40.66769247002584, -73.95724271918701)"
After-School Programs,Out of School Time,Bnos Bais Yaakov,Queens,Bnos Bais Yaakov,(718) 337-6000,Elementary,"613 Beach 9th Street
11691
(40.60131428151014, -73.74530695065206)"
After-School Programs,Out of School Time,Bnos Zion of Bobov,Brooklyn,"Bnos Zion of Bobov, Inc",(718) 438-3080,High School,"5000 14th Avenue
11219
(40.63315906380612, -73.99053337012016)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Boys & Girls Harbor,Manhattan,"Boys & Girls Harbor, Inc",(212) 427-2244,Elementary,"1 104th Street
10029
(40.79298338723134, -73.95200031741886)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Grant Day Care,Manhattan,"Boys & Girls Harbor, Inc",(646) 270-1210,Elementary,"1299 Amsterdam Avenue
10027
(40.81256720229876, -73.95682169647877)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Harbor Morningside,Manhattan,"Boys & Girls Harbor, Inc",(212) 864-0400,Elementary,"311 120 Street
10027
(40.8071553925949, -73.95384262746536)"
After-School Programs,Out of School Time,P.S./I.S. 225 EILEEN E. ZAGLIN,Brooklyn,"Brighton Neighborhood Association, Inc.",(718) 891-0800,Middle School,"1075 Ocean View Avenue
11235
(40.5797910944251, -73.95643350547934)"
After-School Programs,Out of School Time,Broadway Housing,Manhattan,"Broadway Housing Communities, Inc",(212) 862-7155,Elem/MS,"583 Riverside Drive
10031
(40.821344600282714, -73.95718346369301)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,C.E.S. 109 SEDGWICK SCHOOL,Bronx,Bronx Arts Ensemble,(718) 601-7399,Elementary,"1771 Popham Avenue
10453
(40.85138296287355, -73.91861180792235)"
After-School Programs,Out of School Time,Bridges Center I & II,Bronx,"Bronx Council On The Arts, Inc.",(718) 409-1265,High School,"1221 Spofford Avenue
10474
(40.81394468134922, -73.89064037308685)"
After-School Programs,Out of School Time,Horizon Center,Bronx,"Bronx Council On The Arts, Inc.",(718) 409-1265,High School,"560 Brook Avenue
10455
(40.815873467697145, -73.91438944344067)"
After-School Programs,Out of School Time,Jackson Ave Residence,Bronx,"Bronx Council On The Arts, Inc.",(718) 409-1265,MS/HS,"691 138th Street
10454
(40.80520154135701, -73.9135590575039)"
After-School Programs,Out of School Time,Nelson Ave Residence,Bronx,"Bronx Council On The Arts, Inc.",(718) 409-1265,MS/HS,"1605 Nelson Avenue
10453
(40.84613657183203, -73.91970888746091)"
After-School Programs,Out of School Time,Willow Ave Residence,Bronx,"Bronx Council On The Arts, Inc.",(718) 409-1265,MS/HS,"190 Willow Avenue
10454
(40.80294051181891, -73.91224382415757)"
After-School Programs,Out of School Time,Bronx River Center 1,Bronx,"Bronx River Art Center, Inc.",(718) 589-5819,High School,"1087 Tremont Avenue
10460
(40.84006972385026, -73.87771805339278)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,MIDDLE SCHOOL FOR ACADEMIC AN,Brooklyn,Brooklyn Bureau of Community Services,(646) 369-9430,Middle School,"1224 Park Place
11213
(40.67268717852895, -73.93695770187597)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 149 THE DANNY KAYE SCHOOL,Brooklyn,Brooklyn Bureau of Community Services,(347) 834-3097,Elementary,"700 Sutter Avenue
11207
(40.66970225633965, -73.89280888588948)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 306 ETHAN ALLEN SCHOOL,Brooklyn,Brooklyn Bureau of Community Services,(718) 649-4119,Elementary,"970 Vermont Street
11207
(40.65614802525013, -73.88669548652338)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S./I.S. 174 DUMONT SCHOOL,Brooklyn,Brooklyn Bureau of Community Services,(347) 834-3096,Elementary,"574 Dumont Avenue
11207
(40.66577032375418, -73.89773145486369)"
After-School Programs,Out of School Time,Metropolitan Pool,Brooklyn,Brooklyn Center For Urban Environment,(718) 788-8500,Elem/MS,"261 Bedford Avenue
11211
(40.715016880184514, -73.96071209714864)"
After-School Programs,Out of School Time,St. John's Rec,Brooklyn,Brooklyn Center For Urban Environment,(718) 788-8500,Elem/MS,"1251 Prospect Place
11213
(40.673496329544484, -73.93477128944518)"
After-School Programs,Out of School Time,Arrow,Queens,Brooklyn Center For Urban Environment,(718) 788-8500,Elem/MS,"35 30 35th Street
11106
(40.761699790013324, -73.9316632529567)"
After-School Programs,Out of School Time,Brooklyn Children's Museum,Brooklyn,Brooklyn Childrens Museum,(718) 735-4400,High School,"145 Brooklyn Avenue
11213
(40.67487894159613, -73.94442471592419)"
After-School Programs,Out of School Time,Brooklyn Children's Museum,Brooklyn,Brooklyn Childrens Museum,(718) 735-4400,Elem/MS/HS,"145 Brooklyn Avenue
11213
(40.67487894159613, -73.94442471592419)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 105 BLYTHEBOURNE SCHOOL,Brooklyn,Brooklyn Chinese American Association,(718) 438-0008,Elementary,"1031 59 STREET
11219
(40.63300376501953, -74.00381336276764)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S./I.S. 206 JOSEPH F. LAMB S,Brooklyn,Brooklyn Chinese American Association,(718) 438-0008,Elementary,"2200 Gravesend Neck Road
11229
(40.59733131132104, -73.94898725376065)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Audrey Johnson DCC,Brooklyn,"Bushwick Community Action Association, Inc.",(718) 574-0130,Elementary,"272 Moffat Street
11207
(40.689886536448824, -73.90406091793164)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,ACHIEVEMENT FIRST,Brooklyn,CAMBA  ,(718) 774-0762,Elementary,"790 NEW YORK AVENUE
11203
(40.654515065367235, -73.94709707096993)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Beginning With Children 2,Brooklyn,CAMBA  ,(718) 302-2765,Elementary,"11 Bartlett Street
11206
(40.70029200262467, -73.94781240669079)"
After-School Programs,Out of School Time,CPCS,Brooklyn,CAMBA  ,(646) 773-1495,Elementary,"241 Emerson Place
11205
(40.69188956429826, -73.9617786158099)"
After-School Programs,Out of School Time,M.S. 57 THE RON BROWN ACADEMY,Brooklyn,CAMBA  ,(718) 573-2369,Middle School,"125 Stuyvesant Avenue
11221
(40.691184878420714, -73.93365273330902)"
After-School Programs,Out of School Time,MS 587,Brooklyn,CAMBA  ,(718) 773-3343,Middle School,"790 New York Avenue
11203
(40.654515065367235, -73.94709707096993)"
After-School Programs,Out of School Time,P.S. /I.S.298 DR. BETTY SHABAZ,Brooklyn,CAMBA  ,(718) 922-0796,Middle School,"85 Watkins Street
11212
(40.67042776691945, -73.90800436590118)"
After-School Programs,Out of School Time,P.S. /I.S.298 DR. BETTY SHABAZ,Brooklyn,CAMBA  ,(718) 922-0796,Elementary,"85 Watkins Street
11212
(40.67042776691945, -73.90800436590118)"
After-School Programs,Out of School Time,P.S. 139 ALEXINE A. FENTY SCHOOL,Brooklyn,CAMBA  ,(718) 693-3825,Elementary,"330 Rugby Road
11226
(40.64170137604277, -73.96550752931893)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 170 LEXINGTON SCHOOL,Brooklyn,CAMBA  ,(718) 921-2486,Elementary,"7109 6th Avenue
11209
(40.63083813777625, -74.019093990101)"
After-School Programs,Out of School Time,P.S. 249 CATON SCHOOL,Brooklyn,CAMBA  ,(347) 581-4662,Elementary,"18 Marlborough Road
11226
(40.649842155595174, -73.96609617601914)"
After-School Programs,Out of School Time,P.S. 269 NOSTRAND SCHOOL,Brooklyn,CAMBA  ,(718) 462-2597,Elementary,"1957 Nostrand Avenue
11210
(40.637924792990376, -73.94816819471524)"
